case,source_name,local_id,leakage_class,volume,material,raw_material,t0,t1,length_cm
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,37120,,TES_SampleBox_Cu,Copper,Copper,0.68699221276,0.706168864668,0.3004194658045093
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,37120,,TP_L2_00100,Ta/TES,Ta,0.972184535928,0.974323082817,0.033502256654262035
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,37120,,TP_L2_00101,Ta/TES,Ta,0.974803763343,0.984281003325,0.14846947143603437
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,37120,,TP_L2_00081,Ta/TES,Ta,0.984708658179,0.989224179119,0.07073968882221546
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,37120,,TP_L2_00082,Ta/TES,Ta,0.989704859645,0.997538303796,0.12271793421202591
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,37120,,TP_L2_00062,Ta/TES,Ta,0.99796595865,1.0,0.03186508357782467
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,73592,,Outer_Al_Mech_Shell,Aluminium,Aluminium,0.0,0.014222107401,0.23298973344017324
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,73592,,ActiveShield_Top_Al_Retainer,Aluminium,Aluminium,0.016355765549,0.027024389405,0.17477577396217228
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,73592,,CsI_Active_Shield_Top02,CsI,CsI,0.030658355173,0.270186111515,3.9239970932663146
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,73592,,CsI_Active_Shield_Side02,CsI,CsI,0.270186111515,0.313237425113,0.705276215164994
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,73592,,Vacuum_Top_Flange_Al,Aluminium,Aluminium,0.316802375192,0.319289301565,0.04074138215900902
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,73592,,Vacuum_Jacket_Al,Aluminium,Aluminium,0.341762143248,0.370299517434,0.4675056246735357
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,73592,,Thermal_60K_Al_Shield,Aluminium,Aluminium,0.39171188641,0.402421366022,0.17544508206339457
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,73592,,Thermal_4K_Al_Shield,Aluminium,Aluminium,0.501077471545,0.509669777656,0.1407610738685241
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,73592,,Thermal_1K_Al_Shield,Aluminium,Aluminium,0.630320822505,0.637531028882,0.11811920796686884
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,73592,,Cryoperm_Inner_Mag_Shield,Cryoperm,Cryoperm,0.677383297295,0.713312460747,0.5885995640014153
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,73592,,Thermal_50mK_Al_Shield,Aluminium,Aluminium,0.751636901761,0.761218012015,0.15695988373589476
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,73592,,Nb_SC_Detector_Can,Nb,Nb,0.763613289578,0.767206205923,0.058859956396865525
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,73592,,TES_SampleBox_Cu,Copper,Copper,0.827088145009,0.86301730846,0.5885995639850335
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,73592,,TP_L5_00059,Ta/TES,Ta,0.992961116275,1.0,0.11531256209531916
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,77836,,Outer_Al_Mech_Shell,Aluminium,Aluminium,0.0,0.012516768869,0.21701076688826826
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,77836,,ActiveShield_Flex_Readout_Kapton,Kapton,Kapton,0.013768911171,0.016899269143,0.05427290311487526
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,77836,,ActiveShield_Al_Backplane_Liner,Aluminium,Aluminium,0.016899269143,0.023786067976,0.11940058267401417
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,77836,,CsI_Active_Shield_Top01,CsI,CsI,0.025038214908,0.086507805492,1.0657353453237848
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,77836,,CsI_Active_Shield_Side01,CsI,CsI,0.086507805492,0.275482350343,3.2763655963995864
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,77836,,Passive_W_Outer_Liner,W,W,0.281117820413,0.284874817015,0.0651373147758523
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,77836,,Passive_Cu_Inner_Liner,Copper,Copper,0.28612715221,0.291136508201,0.08685022441499318
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,77836,,Vacuum_Jacket_Al_Reinforcement,Aluminium,Aluminium,0.291136508201,0.298650588866,0.13027614591578138
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,77836,,Vacuum_Jacket_Al,Aluminium,Aluminium,0.300529117993,0.325576535902,0.4342621826680177
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,77836,,Thermal_60K_Al_Shield,Aluminium,Aluminium,0.344362578552,0.353755768799,0.16285540145088045
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,77836,,Thermal_4K_Al_Shield,Aluminium,Aluminium,0.440179707367,0.447695521197,0.13030619484212444
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,77836,,Thermal_1K_Al_Shield,Aluminium,Aluminium,0.552935042368,0.559200734499,0.1086320813833752
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,77836,,Cryoperm_Inner_Mag_Shield,Cryoperm,Cryoperm,0.591142855115,0.63566947714,0.7719848863328331
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,77836,,Thermal_50mK_Al_Shield,Aluminium,Aluminium,0.683164540634,0.695038306508,0.20586263636698085
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,77836,,Nb_SC_Detector_Can,Nb,Nb,0.698006747976,0.702459410178,0.07719848862461298
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,77836,,TES_SampleBox_Cu,Copper,Copper,0.776670446888,0.786564534578,0.17153976235707338
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,77836,,SampleBox_Al_Window,Aluminium,Aluminium,0.798748230309,0.799119285492,0.006433207376715004
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,77836,,TP_L5_00072,Ta/TES,Ta,0.982235018572,0.982723543902,0.008469858125303216
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,77836,,TP_L5_00071,Ta/TES,Ta,0.983094111133,0.98903976384,0.10308336497232592
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,77836,,TP_L5_00051,Ta/TES,Ta,0.989624402912,0.994211128052,0.07952281859276705
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,77836,,TP_L5_00050,Ta/TES,Ta,0.994581695283,1.0,0.09394041498861933
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,113405,,Outer_Al_Mech_Shell,Aluminium,Aluminium,0.0,0.014305965272,0.20126220221687544
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,113405,,ActiveShield_Flex_Readout_Kapton,Kapton,Kapton,0.015736598536,0.01931319451,0.05031702289786257
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,113405,,ActiveShield_Al_Backplane_Liner,Aluminium,Aluminium,0.01931319451,0.027181770912,0.11069836846855856
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,113405,,CsI_Active_Shield_Side07,CsI,CsI,0.028612430931,0.314829694399,4.026622158156832
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,113405,,Passive_W_Outer_Liner,W,W,0.321272342001,0.325567536222,0.060426558532167
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,113405,,Passive_Cu_Inner_Liner,Copper,Copper,0.326999284957,0.33272636796,0.08057095872577053
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,113405,,Vacuum_Jacket_Al_Reinforcement,Aluminium,Aluminium,0.33272636796,0.341317262672,0.12086023947887828
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,113405,,Vacuum_Jacket_Al,Aluminium,Aluminium,0.343465038225,0.372104146665,0.40290675425052896
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,113405,,Thermal_60K_Al_Shield,Aluminium,Aluminium,0.393586253221,0.404328285014,0.15112332050563
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,113405,,Thermal_4K_Al_Shield,Aluminium,Aluminium,0.5031931695,0.51179411153,0.12100158928006886
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,113405,,Thermal_1K_Al_Shield,Aluminium,Aluminium,0.632312689001,0.639494770638,0.10104047782033465
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,113405,,Cryoperm_Inner_Mag_Shield,Cryoperm,Cryoperm,0.662486314959,0.694845320511,0.4552397964847806
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,113405,,Thermal_50mK_Al_Shield,Aluminium,Aluminium,0.701321640801,0.707079808096,0.08100826532782944
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,113405,,Nb_SC_Detector_Can,Nb,Nb,0.710319400621,0.712479387044,0.030387577208956334
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,113405,,TES_SampleBox_Cu,Copper,Copper,0.770534802848,0.792233717356,0.30526925213102013
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,113405,,TP_L0_00370,Ta/TES,Ta,0.927784710067,0.938828232316,0.15536481221683152
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,113405,,TP_L0_00355,Ta/TES,Ta,0.939196349725,0.950239871974,0.15536481221683152
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,113405,,TP_L0_00338,Ta/TES,Ta,0.950607989383,0.961651511632,0.15536481221683307
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,113405,,TP_L0_00319,Ta/TES,Ta,0.962019629041,0.966858562638,0.06807610766535029
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,113405,,TP_L0_00320,Ta/TES,Ta,0.968350503992,0.97306315129,0.0662994600807034
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,113405,,TP_L0_00300,Ta/TES,Ta,0.973431268699,0.984474790948,0.15536481221683152
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,113405,,TP_L0_00280,Ta/TES,Ta,0.984842908357,0.995886430606,0.15536481221683307
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,113405,,TP_L0_00260,Ta/TES,Ta,0.996254548015,1.0,0.05269255869606054
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,113903,,Outer_Al_Mech_Shell,Aluminium,Aluminium,0.0,0.020473927232,0.2874297334336001
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,113903,,CsI_Active_Shield_Top00,CsI,CsI,0.041155706344,0.247973497464,2.9034772809994323
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,113903,,Passive_Top_W_Aperture_Annulus,W,W,0.253143942242,0.273825721354,0.2903477280999437
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,113903,,Vacuum_Jacket_Al,Aluminium,Aluminium,0.294507500466,0.3100188348,0.21776079607495719
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,113903,,Thermal_60K_Al_Shield,Aluminium,Aluminium,0.341041503468,0.351382393024,0.14517386404997146
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,113903,,Thermal_4K_Al_Shield,Aluminium,Aluminium,0.423768619916,0.434109509472,0.14517386404997146
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,113903,,Thermal_1K_Al_Shield,Aluminium,Aluminium,0.542425676374,0.552307769121,0.13873289925524784
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,113903,,Cryoperm_Inner_Mag_Shield,Cryoperm,Cryoperm,0.599563742369,0.630586411037,0.4355215921499144
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,113903,,Thermal_50mK_Al_Shield,Aluminium,Aluminium,0.663677257616,0.671949969261,0.11613909124278488
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,113903,,Nb_SC_Detector_Can,Nb,Nb,0.674018147172,0.677120414039,0.04355215921779914
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,113903,,TES_SampleBox_Cu,Copper,Copper,0.732699576862,0.762597822508,0.41973602224836054
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,113903,,Substrate_L5,Silicon,Silicon,0.903068850837,0.906171117704,0.0435521592178007
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,113903,,TP_L4_00337,Ta/TES,Ta,0.996136856842,1.0,0.05423396281218964
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,160548,,Outer_Al_Mech_Shell,Aluminium,Aluminium,0.0,0.014448997059,0.18904521678786554
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,160548,,ActiveShield_Flex_Readout_Kapton,Kapton,Kapton,0.015995247183,0.01986087995,0.05057647817878149
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,160548,,ActiveShield_Al_Backplane_Liner,Aluminium,Aluminium,0.01986087995,0.028365310021,0.11126874895638653
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,160548,,CsI_Active_Shield_Side05,CsI,CsI,0.029911575717,0.33921432357,4.046800257636685
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,160548,,Passive_W_Outer_Liner,W,W,0.346175240286,0.350815907142,0.0607167312894104
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,160548,,Passive_Cu_Inner_Liner,Copper,Copper,0.352362806169,0.358550453478,0.08095683888371674
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,160548,,Vacuum_Jacket_Al_Reinforcement,Aluminium,Aluminium,0.358550453478,0.367832081536,0.12143731369064166
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,160548,,Vacuum_Jacket_Al,Aluminium,Aluminium,0.37015251871,0.401092902415,0.4048122870485437
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,160548,,Thermal_60K_Al_Shield,Aluminium,Aluminium,0.424299803294,0.43590382241,0.15182260058862312
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,160548,,Thermal_4K_Al_Shield,Aluminium,Aluminium,0.542682984605,0.551970449229,0.12151367711436321
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,160548,,Thermal_1K_Al_Shield,Aluminium,Aluminium,0.682056074131,0.689804107733,0.10137234342209343
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,160548,,Cryoperm_Inner_Mag_Shield,Cryoperm,Cryoperm,0.714602955096,0.749492027911,0.45647544302952286
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,160548,,Thermal_50mK_Al_Shield,Aluminium,Aluminium,0.756472452674,0.76267810471,0.08119240592722975
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,160548,,Nb_SC_Detector_Can,Nb,Nb,0.76616914368,0.768496651862,0.030452237414475183
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,160548,,TES_SampleBox_Cu,Copper,Copper,0.831006612437,0.854338640872,0.30526744213348694
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,160548,,TP_L4_00068,Ta/TES,Ta,0.979895582755,0.99512350342,0.19923635886895116
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,160548,,TP_L4_00088,Ta/TES,Ta,0.995686626813,0.995831850128,0.0019000469689850704
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,160548,,TP_L4_00089,Ta/TES,Ta,0.996363059041,1.0,0.04758436099276302
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,163107,,Outer_Al_Mech_Shell,Aluminium,Aluminium,0.0,0.014121210953,0.2565561354651205
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,163107,,ActiveShield_Flex_Readout_Kapton,Kapton,Kapton,0.015538304951,0.019081104359,0.06436607510997482
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,163107,,ActiveShield_Al_Backplane_Liner,Aluminium,Aluminium,0.019081104359,0.026875591135,0.14161132581619798
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,163107,,CsI_Active_Shield_Side07,CsI,CsI,0.02829281964,0.312168356232,5.157490449192564
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,163107,,Passive_W_Outer_Liner,W,W,0.318569508258,0.322837429099,0.07754018271396049
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,163107,,Passive_Cu_Inner_Liner,Copper,Copper,0.324260157318,0.329951517172,0.10340142177207298
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,163107,,Vacuum_Jacket_Al_Reinforcement,Aluminium,Aluminium,0.329951517172,0.338489928854,0.1551270575473397
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,163107,,Vacuum_Jacket_Al,Aluminium,Aluminium,0.340624795234,0.36910035928,0.5173480299350138
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,163107,,Thermal_60K_Al_Shield,Aluminium,Aluminium,0.390471153187,0.401161535628,0.19422436325295966
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,163107,,Thermal_4K_Al_Shield,Aluminium,Aluminium,0.499708382612,0.508298187013,0.15606076765347518
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,163107,,Thermal_1K_Al_Shield,Aluminium,Aluminium,0.629102605679,0.636337128402,0.13143782058954062
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,163107,,Cryoperm_Inner_Mag_Shield,Cryoperm,Cryoperm,0.659534700316,0.692301360269,0.595309260489128
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,163107,,Thermal_50mK_Al_Shield,Aluminium,Aluminium,0.698879050398,0.70473369202,0.10636794776827983
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,163107,,Nb_SC_Detector_Can,Nb,Nb,0.70803032119,0.710229481598,0.03995465384819055
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,163107,,TES_SampleBox_Cu,Copper,Copper,0.769771120865,0.7923205358,0.4096809241061594
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,163107,,Substrate_L4,Silicon,Silicon,0.986332479237,0.988969478027,0.047909362804673186
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,163107,,TP_L4_00265,Ta/TES,Ta,0.988969478027,0.996330886437,0.13374309749609725
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,163107,,TP_L4_00245,Ta/TES,Ta,0.996688064693,1.0,0.060171703836341225
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,180637,,Outer_Al_Mech_Shell,Aluminium,Aluminium,0.0,0.012532913772,0.19034840492460503
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,180637,,ActiveShield_Flex_Readout_Kapton,Kapton,Kapton,0.013899631439,0.017316505353,0.051895074935523304
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,180637,,ActiveShield_Al_Backplane_Liner,Aluminium,Aluminium,0.017316505353,0.024834034164,0.11417533417851496
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,180637,,CsI_Active_Shield_Side01,CsI,CsI,0.026200918368,0.300110476114,4.160105810911909
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,180637,,Passive_W_Outer_Liner,W,W,0.306290751706,0.310411539319,0.06258603254097457
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,180637,,Passive_Cu_Inner_Liner,Copper,Copper,0.311785244431,0.317280620179,0.08346311377567515
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,180637,,Vacuum_Jacket_Al_Reinforcement,Aluminium,Aluminium,0.317280620179,0.325525388338,0.1252205589688965
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,180637,,Vacuum_Jacket_Al,Aluminium,Aluminium,0.327586907752,0.355087106566,0.41766975139086726
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,180637,,Thermal_60K_Al_Shield,Aluminium,Aluminium,0.375729813869,0.386057369525,0.15685368794937296
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,180637,,Thermal_4K_Al_Shield,Aluminium,Aluminium,0.481314204704,0.48962299679,0.12619294676340015
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,180637,,Thermal_1K_Al_Shield,Aluminium,Aluminium,0.606631403188,0.613651211247,0.10661601054758496
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,180637,,Cryoperm_Inner_Mag_Shield,Cryoperm,Cryoperm,0.636174045854,0.66803043587,0.483831065665591
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,180637,,Thermal_50mK_Al_Shield,Aluminium,Aluminium,0.674432648264,0.680133443311,0.08658299767631629
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,180637,,Nb_SC_Detector_Can,Nb,Nb,0.683344465855,0.685486943261,0.03253969222466247
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,180637,,TES_SampleBox_Cu,Copper,Copper,0.743658138429,0.765803468626,0.3363406432225829
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,180637,,Substrate_L1,Silicon,Silicon,0.982430936631,0.990308070917,0.11963697939635193
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,180637,,TP_L1_00043,Ta/TES,Ta,0.990308070917,0.991705025224,0.02121677599698034
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,180637,,TP_L1_00026,Ta/TES,Ta,0.992280130726,0.993437046582,0.01757110052999734
