case,source_name,local_id,leakage_class,first_primary_volume,last_primary_volume,ray_total_cm,ray_material_cm,top_volume_chords_cm,passive_before_tes_cm,p0_x_cm,p0_y_cm,p0_z_cm,p1_x_cm,p1_y_cm,p1_z_cm,ray_cm_Ta/TES,ray_cm_CsI,ray_cm_Aluminium,ray_cm_Copper,ray_cm_W,ray_cm_Be,ray_cm_Kapton,ray_cm_StainlessSteel,ray_cm_LowCarbonSteel,ray_cm_Nb,ray_cm_Cryoperm,ray_cm_Silicon,ray_cm_SilverSinterProxy,ray_cm_CuNi,ray_cm_G10,ray_cm_SaltProxy,ray_cm_CharcoalProxy,ray_cm_NbTiCableProxy,ray_cm_other
current,Background_eplus_fullsphere20_rep02_part01.inc1.id1.sim.gz,123384,non_window_no_window_disk_intersection,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,21.97348666246121,Aluminium:1.27; Copper:0.819; CuNi:0.595; NbTiCableProxy:0.543; Ta/TES:0.262,ColdPlate_MXC_50mK_SD_anchor:0.769; Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port:0.643; DR_Continuous_HEX_CuNi_MXC_to_CP:0.595; NbTi_Bundle_MXC_CP:0.543; Shield_60K_Al_side_window_side_wall_above_side_port:0.25; Shield_4K_Al_side_window_side_wall_above_side_port:0.202,3.2233588475837704,-5.8176786158054465,11.94894,11.884089112961078,2.961248257823224,1.3797715833550717,-5.264008100241217,0.2616502063105687,0.0,1.2666315289601142,0.8190145103830234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5947296402832201,0.0,0.0,0.0,0.5429831679574125,0.0
current,Background_eplus_fullsphere20_rep02_part01.inc1.id1.sim.gz,126736,non_window_no_window_disk_intersection,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,21.286330610803297,Aluminium:1.25; Copper:0.844; Ta/TES:0.229; Silicon:0.0609,ColdPlate_MXC_50mK_SD_anchor:0.763; Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port:0.649; Shield_60K_Al_side_window_side_wall_above_side_port:0.244; Shield_4K_Al_side_window_side_wall_above_side_port:0.195; TP_L2_00062:0.191; Still_Shield_Al_side_window_side_wall_above_side_port:0.163,2.1551930156023773,9.916925118767915,-8.86211,11.128708151822924,-0.5690842409238215,-0.9065629626325665,-5.600330969331436,0.22901378102581985,0.0,1.250393582781729,0.843900200658643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06089923216200542,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current,Background_eplus_fullsphere20_rep02_part01.inc1.id1.sim.gz,170761,non_window_no_window_disk_intersection,,,20.831206901535452,CsI:4.3; Aluminium:1.35; Cryoperm:0.136; Silicon:0.0979; Copper:0.0861; Ta/TES:0.0763; W:0.0753,CsI_Side_Segment_06:4.3; Vacuum_Jacket_Al_266mmClass_side_port_side_wall_below_side_port:0.431; Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port:0.322; Shield_60K_Al_side_window_side_wall_below_side_port:0.162; Cryoperm_Horizontal_Sleeve_1p2mm_YM_panel:0.136; Shield_4K_Al_side_window_side_wall_below_side_port:0.13,6.130747656997758,4.708878614362446,-17.99407,-13.334167131275954,-1.675108782198278,0.40480781209895506,-5.940576586041198,0.07626996398975919,4.2965223676894055,1.3502914246345161,0.08607204571413238,0.075304942894119,0.0,0.03219169656579266,0.0,0.0,0.056609993050289235,0.1358639833081934,0.09789120314130983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current,Background_eplus_fullsphere20_rep02_part01.inc1.id1.sim.gz,171280,non_window_no_window_disk_intersection,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,18.2075785333114,CsI:4.18; Aluminium:1.31; Ta/TES:0.354; Cryoperm:0.126; Copper:0.0838; W:0.0733; Nb:0.0527,CsI_Side_Segment_06:4.18; Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port:0.419; Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port:0.312; TP_L1_00003:0.158; Shield_60K_Al_side_window_side_wall_above_side_port:0.158; Shield_4K_Al_side_window_side_wall_side_port_band_01:0.127,5.854745728442214,1.369630479819283,-18.5492,-0.9685736556658973,-1.932316965792575,-1.2599658675441376,-5.6264103022479395,0.354347217231023,4.175607828680315,1.3117253516711125,0.08381411111717961,0.07332002571170497,0.0,0.031248598433938263,0.0,0.0,0.05265582729805765,0.12637398552990614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current,Background_eplus_fullsphere20_rep02_part01.inc1.id1.sim.gz,186726,non_window_no_window_disk_intersection,,,17.602200536851097,CsI:4; Aluminium:1.27; Copper:0.17; Cryoperm:0.15; Ta/TES:0.0839; W:0.07; Nb:0.0626,CsI_Side_Segment_05:4; Vacuum_Jacket_Al_266mmClass_side_port_side_wall_side_port_band_01:0.4; Outer_Al_Mechanical_Shell_detector_bay_side_wall_side_port_band_01:0.3; Cryoperm_Horizontal_Sleeve_1p2mm_YM_panel:0.15; Shield_60K_Al_side_window_side_wall_side_port_band_01:0.15; Shield_4K_Al_side_window_side_wall_side_port_band_01:0.12,5.75333863967734,-11.281280581999546,-14.78826,-4.101827442713795,-0.6995435288014429,-0.7247975784788078,-4.390495755759519,0.08393186485936062,4.000658493221569,1.2703403927698933,0.16954625140615665,0.07001229432682927,0.0,0.030004723638291955,0.0,0.0,0.06258131891398742,0.15019516540061212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current,Background_eplus_fullsphere20_rep02_part01.inc1.id1.sim.gz,187053,non_window_no_window_disk_intersection,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,17.867868965987444,CsI:4.34; Aluminium:1.27; Ta/TES:0.178; Copper:0.0869; W:0.076; Silicon:0.0349; Kapton:0.0326,CsI_Side_Segment_03_above_side_port:4.34; Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port:0.434; Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port:0.324; Shield_60K_Al_side_window_side_wall_above_side_port:0.163; Shield_4K_Al_side_window_side_wall_above_side_port:0.13; TP_L1_00344:0.12,5.842493480109479,-17.14981431750793,7.19692,1.4526377448627725,-1.78429356304293,1.2752256746964703,-5.482421710359693,0.17760573150789674,4.34284738045957,1.2693000777799888,0.0868772313194625,0.07601642016519362,0.0,0.03256672755237966,0.0,0.0,0.0,0.0,0.034885642832884305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current,Background_eplus_fullsphere20_rep02_part01.inc1.id1.sim.gz,234513,non_window_no_window_disk_intersection,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,19.579310366609846,CsI:4.09; Aluminium:1.3; Cryoperm:0.218; Nb:0.091; Copper:0.082; Ta/TES:0.0751; W:0.0717,CsI_Side_Segment_04_below_side_port:4.09; Vacuum_Jacket_Al_266mmClass_side_port_side_wall_below_side_port:0.41; Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port:0.26; Cryoperm_Horizontal_Sleeve_1p2mm_YM_panel:0.218; Shield_60K_Al_side_window_side_wall_below_side_port:0.154; Al_50mK_Local_Can_side_entry_YM_panel:0.146,5.917228384892433,-14.306248036576537,-11.81603,-8.797476089200241,1.7114239326050376,-1.063079168335392,-5.45717258030557,0.07508196213441307,4.086962340834955,1.2997947322177557,0.08195675414385409,0.07169970174179442,0.0,0.030602816096942598,0.0,0.0,0.09104156930834827,0.21849976633220083,0.03667070421658236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current,Background_eplus_fullsphere20_rep02_part01.inc1.id1.sim.gz,240403,non_window_no_window_disk_intersection,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,19.186757833072594,Aluminium:1.59; CsI:1.22; Ta/TES:0.65; Copper:0.452; Cryoperm:0.156; Nb:0.0651,CsI_TopAnnulus_Segment_05:1.22; Outer_Al_Mechanical_Shell_detector_bay_top_annulus:0.53; Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port:0.492; ColdPlate_MXC_50mK_SD_anchor:0.451; TP_L1_00313:0.195; Shield_60K_Al_side_window_side_wall_above_side_port:0.185,3.476539770915324,-7.462387775641922,-13.37203,5.499996752221769,-1.7403391517169482,1.3740731316762131,-5.360126549121537,0.6504959643078914,1.2177479184440907,1.585110982719817,0.452486917537568,0.0,0.0,0.0,0.0,0.0,0.06505704476087766,0.15613690745297024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current,Background_eplus_fullsphere20_rep03_part01.inc1.id1.sim.gz,12294,non_window_no_window_disk_intersection,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,22.81556590143599,Aluminium:1.28; Copper:1.13; Ta/TES:0.685; NbTiCableProxy:0.5; Silicon:0.0645,ColdPlate_MXC_50mK_SD_anchor:0.751; Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port:0.665; NbTi_Bundle_MXC_CP:0.5; ColdPlate_CP_100mK_intercept:0.379; Shield_60K_Al_side_window_side_wall_above_side_port:0.25; Shield_4K_Al_side_window_side_wall_above_side_port:0.2,2.9749568486947835,-10.068401533433695,8.69007,12.364433820488912,0.5440912600291976,-0.005806515012243385,-5.864849647248517,0.6852929460685834,0.0,1.281031868006824,1.1299167399265602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06449634315850516,0.0,0.0,0.0,0.0,0.0,0.49951189760289394,0.0
current,Background_eplus_fullsphere20_rep03_part01.inc1.id1.sim.gz,57164,non_window_no_window_disk_intersection,,,96.31350874772103,Ta/TES:2.22; Aluminium:1.74; Copper:1.61; G10:1.32; Silicon:0.455,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port:0.903; G10_Support_Ring_CP_Still:0.687; ColdPlate_MXC_50mK_SD_anchor:0.671; G10_Support_Ring_Still_4K:0.63; ColdPlate_CP_100mK_intercept:0.559; Si_Substrate_Stack_side_entry_L4:0.455,5.122166435892637,8.137787888760073,-42.73999,80.00000354271273,1.7927862594440396,-0.17391665987349483,-6.163575317640353,2.2219337796677654,0.0,1.7443216768612868,1.6051142492014239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4553829031874167,0.0,0.0,1.317347606642509,0.0,0.0,0.0,0.0
current,Background_eplus_fullsphere20_rep03_part01.inc1.id1.sim.gz,93630,inner_window_or_foil_only,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,18.230742743931472,CsI:2.88; Aluminium:0.829; Ta/TES:0.642; Silicon:0.0614; Kapton:0.0308,CsI_Side_Segment_04_below_side_port:2.88; Vacuum_Jacket_Al_266mmClass_side_port_side_wall_below_side_port:0.411; TP_L0_00046:0.307; TP_L1_00048:0.307; Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port:0.306; ActiveShield_Al_Backplane_detector_bay_below_side_port:0.103,3.8002247768504676,-18.524790524592987,-1.65549,-8.5432853434993,-0.7228293774250039,-1.0279498417544033,-4.6630335913676575,0.6422767796396527,2.878633240916596,0.8293961479827048,0.0,0.0,0.0,0.03075021595549889,0.0,0.0,0.0,0.0,0.06144517199566832,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current,Background_eplus_fullsphere20_rep03_part01.inc1.id1.sim.gz,114158,non_window_no_window_disk_intersection,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,15.877374552477955,Aluminium:1.03; Copper:0.973; Ta/TES:0.152; Silicon:0.0422,ColdPlate_MXC_50mK_SD_anchor:0.973; Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port:0.514; Shield_60K_Al_side_window_side_wall_above_side_port:0.193; Shield_4K_Al_side_window_side_wall_above_side_port:0.156; TP_L1_00036:0.147; Still_Shield_Al_side_window_side_wall_above_side_port:0.131,2.0441715701748437,-13.114263993394747,4.05726,5.479221954990509,-1.831292119850638,-1.3219576380920346,-4.31105822396896,0.15228741161732123,0.0,1.028906388084303,0.9730492444826859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04221593760785491,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current,Background_eplus_fullsphere20_rep03_part01.inc1.id1.sim.gz,118699,non_window_no_window_disk_intersection,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,19.493013856086513,Aluminium:1.03; Copper:0.925; G10:0.21; Ta/TES:0.0766; Silicon:0.0528,ColdPlate_MXC_50mK_SD_anchor:0.925; Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port:0.53; G10_Support_Ring_MXC_CP:0.21; Shield_60K_Al_side_window_side_wall_above_side_port:0.201; Shield_4K_Al_side_window_side_wall_above_side_port:0.162; Still_Shield_Al_side_window_side_wall_above_side_port:0.137,2.2191055472994394,8.177293944624958,-10.48513,8.750107005928555,-2.8979043532667386,-0.611052628323245,-3.891893148876804,0.0766049133653807,0.0,1.0308531869019169,0.9251548940410101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05280180091146804,0.0,0.0,0.2102956654450445,0.0,0.0,0.0,0.0
current,Background_eplus_fullsphere20_rep03_part01.inc1.id1.sim.gz,160761,non_window_no_window_disk_intersection,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,19.71994922474106,CsI:4.96; Aluminium:1.47; Ta/TES:0.143; Silicon:0.0448,CsI_TopAnnulus_Segment_04:4.96; Outer_Al_Mechanical_Shell_detector_bay_top_annulus:0.555; Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port:0.475; Shield_60K_Al_side_window_side_wall_above_side_port:0.178; TP_L1_00084:0.143; Shield_4K_Al_side_window_side_wall_above_side_port:0.143,6.4752539742946205,-15.072044680601568,-10.83011,5.498596680795021,-1.8539782032589356,-0.7537554184363126,-5.1139522295053235,0.14325430723242555,4.961086834342195,1.4694103309464157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0447568090060096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current,Background_eplus_fullsphere20_rep03_part01.inc1.id1.sim.gz,190034,non_window_no_window_disk_intersection,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,17.189085503716843,Copper:1.02; Aluminium:0.957; Ta/TES:0.198,ColdPlate_MXC_50mK_SD_anchor:1.02; Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port:0.496; Shield_60K_Al_side_window_side_wall_above_side_port:0.186; Shield_4K_Al_side_window_side_wall_above_side_port:0.149; Still_Shield_Al_side_window_side_wall_above_side_port:0.125; TP_L3_00337:0.109,1.9753193103527487,-13.167926327018995,1.86773,5.94932775632676,0.6970062569766609,1.0040484006458992,-4.174029344471436,0.19822627567857465,0.0,0.9565415275102954,1.0187777828424531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,68149,non_window_no_window_disk_intersection,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,29.57792698010723,Copper:1.88; Aluminium:1.56; SilverSinterProxy:0.897; Ta/TES:0.217; Silicon:0.074,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port:0.929; DR_MXC_Sinter_HEX_AgProxy:0.897; ColdPlate_Still_0p7K:0.664; ColdPlate_MXC_50mK_SD_anchor:0.664; ColdPlate_CP_100mK_intercept:0.554; Shield_60K_Al_side_window_side_wall_above_side_port:0.35,4.411999874717497,12.64700076131887,-4.11138,21.85669889074743,0.6594359546815043,0.050611644100032396,-4.860896060925629,0.21686829956970305,0.0,1.5585802614557436,1.8819985839804823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07402152345593453,0.8973995058253367,0.0,0.0,0.0,0.0,0.0,0.0
current,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,111810,non_window_no_window_disk_intersection,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,16.713835991840188,Aluminium:1.07; Copper:1.02; G10:0.398; Ta/TES:0.346; Silicon:0.0912; Cryoperm:0.0599; Nb:0.0405,ColdPlate_MXC_50mK_SD_anchor:0.923; Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port:0.505; G10_Support_Ring_MXC_CP:0.398; Shield_60K_Al_side_window_side_wall_above_side_port:0.198; TP_L2_00054:0.171; Shield_4K_Al_side_window_side_wall_above_side_port:0.159,2.6797428483381363,4.868713031181856,-12.35799,6.7112635973265125,-0.6275842366708029,-0.9127211987080011,-4.15836620187548,0.3461179760689552,0.0,1.073408997519564,1.0165837096153836,0.0,0.0,0.0,0.0,0.0,0.040535698977324404,0.059869872262525686,0.09122779487349802,0.0,0.0,0.39811677508984056,0.0,0.0,0.0,0.0
current,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,143342,non_window_no_window_disk_intersection,Outer_Al_Mechanical_Shell_detector_bay_side_wall_side_port_band_00,Outer_Al_Mechanical_Shell_detector_bay_side_wall_side_port_band_00,16.76391715394283,CsI:4.01; Aluminium:1.17; Ta/TES:0.513; Copper:0.435; W:0.0703; Silicon:0.0608; Kapton:0.0301,CsI_Side_Segment_00:4.01; Vacuum_Jacket_Al_266mmClass_side_port_side_wall_side_port_band_00:0.402; Cu_SubstrateSupport_SolidDisk_L0_deepest:0.355; Outer_Al_Mechanical_Shell_detector_bay_side_wall_side_port_band_00:0.3; TP_L4_00341:0.294; TP_L5_00355:0.219,5.784374881234076,18.196876825885536,3.84911,-6.8667775917128715,1.660303152708988,1.2489728828723021,-5.9668128879617495,0.5126595202720504,4.013368417849694,1.1746735006628737,0.43513872452860275,0.07028268137837673,0.0,0.030086681648031393,0.0,0.0,0.0,0.0,0.06082487516649676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,152134,non_window_no_window_disk_intersection,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,26.581199398137137,Aluminium:1.4; Copper:1.29; Ta/TES:0.856; G10:0.569; Silicon:0.0824,ColdPlate_MXC_50mK_SD_anchor:0.706; Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port:0.701; ColdPlate_CP_100mK_intercept:0.588; G10_Support_Ring_CP_Still:0.569; Shield_60K_Al_side_window_side_wall_above_side_port:0.285; Shield_4K_Al_side_window_side_wall_above_side_port:0.228,3.3486475609124104,-9.033076997623787,-9.72018,15.975493801720184,0.6495053969807416,0.41307729665987536,-6.610449972559206,0.8563576797463688,0.0,1.402600071070862,1.2945803651374996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08235777909264384,0.0,0.0,0.5691093456114049,0.0,0.0,0.0,0.0
current,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,178865,non_window_no_window_disk_intersection,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,17.84549237467401,CsI:3.17; Aluminium:1.46; Copper:0.484; Silicon:0.083; Ta/TES:0.0106,CsI_TopAnnulus_Segment_07:3.17; Outer_Al_Mechanical_Shell_detector_bay_top_annulus:0.533; Cu_SubstrateSupport_SolidDisk_L0_deepest:0.484; Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port:0.484; Shield_60K_Al_side_window_side_wall_above_side_port:0.181; Shield_4K_Al_side_window_side_wall_above_side_port:0.145,5.200040506517235,14.835326543463747,-8.2109,5.499749264848352,1.9423139777189153,-1.0248318609646747,-4.529819508296155,0.01063838659071284,3.168262270678946,1.464288532669161,0.4844424295237386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08304727364538955,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,181715,non_window_no_window_disk_intersection,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,16.89843855503404,Aluminium:1.31; Copper:0.739; Ta/TES:0.0456,ColdPlate_MXC_50mK_SD_anchor:0.739; Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port:0.678; Shield_60K_Al_side_window_side_wall_above_side_port:0.257; Shield_4K_Al_side_window_side_wall_above_side_port:0.205; Still_Shield_Al_side_window_side_wall_above_side_port:0.171; TP_L0_00360:0.0456,2.05124761447515,-11.77743619715471,6.17138,8.540060936577094,-3.126631424772948,1.4092791374573408,-5.172823434093006,0.045648057372803245,0.0,1.311865376649358,0.7393822378257917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,182309,non_window_no_window_disk_intersection,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,18.577894885518102,Copper:1.01; Aluminium:0.954; Ta/TES:0.642; Silicon:0.132,ColdPlate_MXC_50mK_SD_anchor:1.01; Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port:0.494; TP_L2_00147:0.24; TP_L2_00127:0.187; Shield_60K_Al_side_window_side_wall_above_side_port:0.187; TP_L1_00227:0.164,2.1001660902605934,10.8814399815098,-7.64297,5.1686677277611865,-1.7624800193870005,0.35924581122098304,-5.841963838998571,0.6421295586425051,0.0,0.9542959296954283,1.0136318563175883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13223830424757657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,188885,non_window_no_window_disk_intersection,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,18.456536087318675,Aluminium:1.24; Copper:1.22; Ta/TES:0.416; Cryoperm:0.2; Nb:0.0832,ColdPlate_MXC_50mK_SD_anchor:0.84; Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port:0.572; Cu_SubstrateSupport_OpenRing_L3_YP_panel:0.384; Shield_60K_Al_side_window_side_wall_above_side_port:0.215; Cryoperm_Horizontal_Sleeve_1p2mm_YP_panel:0.2; Shield_4K_Al_side_window_side_wall_above_side_port:0.172,2.742817257477784,-5.990962203603024,11.87371,6.778877147743571,0.6096556656573799,0.7761244268559438,-6.408964318290271,0.41580023020316015,0.0,1.2366427265829372,1.2234453629938176,0.0,0.0,0.0,0.0,0.0,0.08315563761577732,0.19957353028525213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,207007,non_window_no_window_disk_intersection,Outer_Al_Mechanical_Shell_detector_bay_side_wall_side_port_band_01,Outer_Al_Mechanical_Shell_detector_bay_side_wall_side_port_band_01,18.980937715770704,CsI:4.07; Aluminium:1.33; Copper:0.299; Cryoperm:0.206; Ta/TES:0.111; Nb:0.0858; W:0.0714,CsI_Side_Segment_07:3.18; CsI_Side_Segment_06:0.882; Vacuum_Jacket_Al_266mmClass_side_port_side_wall_side_port_band_01:0.409; Outer_Al_Mechanical_Shell_detector_bay_side_wall_side_port_band_01:0.302; Cu_SubstrateSupport_OpenRing_L2_YM_panel:0.217; Cryoperm_Horizontal_Sleeve_1p2mm_YM_panel:0.206,6.127666104317515,13.568007343814344,-12.72019,-7.131582010199422,-1.739781084319956,-1.6589162752313908,-5.235313676026212,0.11132432210278417,4.065444009086067,1.332373257428907,0.29908308558746877,0.0714415716365628,0.0,0.030408788191011588,0.0,0.0,0.085799059789593,0.20591774351779896,0.037198589080105246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,216163,non_window_no_window_disk_intersection,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,28.69296028009214,SilverSinterProxy:2.04; Copper:1.93; Aluminium:1.43; G10:0.65; Ta/TES:0.169,DR_MXC_Sinter_HEX_AgProxy:2.04; Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port:0.851; ColdPlate_Still_0p7K:0.681; ColdPlate_MXC_50mK_SD_anchor:0.681; G10_Support_Ring_Still_4K:0.65; ColdPlate_CP_100mK_intercept:0.567,6.05251823372961,4.234112979338176,-12.60486,21.52987413648301,1.8765175769633924,0.734214039814254,-3.7643310756599457,0.16936419446613982,0.0,1.4325543670247516,1.9284271660728627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0418640582353045,0.0,0.6496726423966911,0.0,0.0,0.0,0.0
current,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,233066,non_window_no_window_disk_intersection,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,22.768129120606602,CsI:4.36; Aluminium:1.57; Ta/TES:1.25; Silicon:0.134,CsI_TopAnnulus_Segment_04:4.36; Outer_Al_Mechanical_Shell_detector_bay_top_annulus:0.577; Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port:0.468; TP_L1_00088:0.255; TP_L2_00209:0.235; TP_L3_00323:0.207,6.0689088460857645,-14.549535195711579,-10.84819,5.499996752221769,0.7409734693710948,1.1755835551427414,-6.33287770457427,1.2504902830552418,4.364397603031859,1.5704979367827683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1340133062711371,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,4412,non_window_no_window_disk_intersection,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,17.758492404125285,Aluminium:1.19; Copper:1.09; Ta/TES:0.185,ColdPlate_MXC_50mK_SD_anchor:0.786; Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port:0.62; Cu_SubstrateSupport_OpenRing_L1_ZP_panel:0.3; Shield_60K_Al_side_window_side_wall_above_side_port:0.233; Shield_4K_Al_side_window_side_wall_above_side_port:0.186; TP_L1_00260:0.185,2.279930550729919,-13.289117358246559,0.53547,9.537336056491352,-1.8265098693397728,0.5244542963176704,-4.026312445180532,0.1850162943946911,0.0,1.1940541280142676,1.0858764227156514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
