VN,ZA,nuclide,exc_keV,RP_yield,hl_s,Activity_Bq,Points
CsI_Active_Shield_Bottom02,49110,In-110,0.0,4.0,17640.0,0.007389999852200002,4
CsI_Active_Shield_Side03,51115,Sb-115,0.0,4.0,1926.0,0.007389999852200002,4
CsI_Active_Shield_Side02,53120,I-120,0.0,4.0,4896.0,0.007389999852200002,4
CsI_Active_Shield_Side07,51115,Sb-115,0.0,4.0,1926.0,0.007389999852200002,4
Harness_Cu_Bundle_B,29066,Cu-66,0.0,4.0,307.2,0.007389999852200002,4
Passive_W_Outer_Liner,71168,Lu-168,0.0,4.0,330.0,0.007389999852200002,4
Thermal_Bus_Cu,28065,Ni-65,0.0,4.0,9061.884,0.007389999852200002,4
Cryoperm_Inner_Mag_Shield,25051,Mn-51,0.0,4.0,2772.0,0.007389999852200002,4
CsI_Active_Shield_Side04,51115,Sb-115,0.0,4.0,1926.0,0.007389999852200002,4
CsI_Active_Shield_Top06,55126,Cs-126,0.0,4.0,98.39999999999999,0.007389999852200002,4
Passive_W_Outer_Liner,73185,Ta-185,0.0,4.0,2964.0,0.007389999852200002,4
ADR_SaltPill_Proxy,30069,Zn-69,0.0,4.0,3384.0,0.007389999852200002,4
CsI_Active_Shield_Side01,53120,I-120,0.0,4.0,4896.0,0.007389999852200002,4
CsI_Active_Shield_Side06,49110,In-110,0.0,4.0,17640.0,0.007389999852200002,4
CsI_Active_Shield_Side07,49109,In-109,0.0,4.0,15120.0,0.007389999852200002,4
CsI_Active_Shield_Side07,53120,I-120,0.0,4.0,4896.0,0.007389999852200002,4
CsI_Active_Shield_Top01,55125,Cs-125,0.0,4.0,2700.0,0.007389999852200002,4
CsI_Active_Shield_Top06,53120,I-120,0.0,4.0,4896.0,0.007389999852200002,4
Passive_Top_W_Aperture_Annulus,73172,Ta-172,0.0,4.0,2208.0,0.007389999852200002,4
Passive_W_Outer_Liner,70167,Yb-167,0.0,4.0,1050.0,0.007389999852200002,4
Thermal_4K_Al_Shield,9018,F-18,0.0,4.0,6586.2,0.007389999852200002,4
Passive_Bottom_W_Shield,73176,Ta-176,0.0,4.0,29124.0,0.007389999852199705,4
TES_L2,73180,Ta-180,0.0,4.0,29347.199999999997,0.007389999852199626,4
Passive_W_Outer_Liner,73184,Ta-184,0.0,4.0,31319.999999999996,0.007389999852197418,4
CsI_Active_Shield_Bottom02,52127,Te-127,0.0,4.0,33660.0,0.007389999852181027,4
Passive_Top_W_Aperture_Annulus,73175,Ta-175,0.0,4.0,37800.0,0.0073899998518471306,4
CsI_Active_Shield_Top01,53123,I-123,0.0,4.0,47772.0,0.007389999801844933,4
CsI_Active_Shield_Top07,53123,I-123,0.0,4.0,47772.0,0.007389999801844933,4
CsI_Active_Shield_Top04,52119,Te-119,0.0,4.0,57780.0,0.007389998544314395,4
CsI_Active_Shield_Side02,54122,Xe-122,0.0,4.0,72360.0,0.007389969856264036,4
ADR_Magnet_Yoke_Fe,24048,Cr-48,0.0,4.0,77616.0,0.007389930322629208,4
CsI_Active_Shield_Top02,55129,Cs-129,0.0,4.0,115416.00000000001,0.007387330467592872,4
ADR_Magnet_Yoke_Fe,25054,Mn-54,0.0,122.0,26967168.0,0.007386984567198454,122
Passive_Bottom_W_Shield,73184,Ta-184,0.0,4.0,31319.999999999996,0.007381106960430218,4
CsI_Active_Shield_Top06,52127,Te-127,0.0,4.0,33660.0,0.007381106960413846,4
CsI_Active_Shield_Side05,51119,Sb-119,0.0,4.0,137484.0,0.00738007888010798,4
CsI_Active_Shield_Bottom01,51119,Sb-119,0.0,4.0,137484.0,0.007379669793897026,4
CsI_Active_Shield_Top00,52119,Te-119,0.0,4.0,57780.0,0.007372622445415233,4
CsI_Active_Shield_Top07,51119,Sb-119,0.0,4.0,137484.0,0.007370380739065247,4
ActiveShield_Al_Backplane_Liner,10023,Ne-23,0.0,4.0,37.15,0.007363730858458406,4
ActiveShield_Al_Backplane_Liner,11026,Na-26,0.0,4.0,1.07128,0.007354428285131185,4
Outer_Al_Mech_Shell,8019,O-19,0.0,4.0,26.464,0.007354428285131185,4
CsI_Active_Shield_Top01,52127,Te-127,0.0,4.0,33660.0,0.007354428285112301,4
Passive_Bottom_W_Shield,71170,Lu-170,0.0,4.0,173836.8,0.007348297220892797,4
CsI_Active_Shield_Side06,54127,Xe-127,0.0,16.0,3144960.0,0.007343537099069233,16
CsI_Active_Shield_Top05,51122,Sb-122,0.0,4.0,235336.32,0.007218796832019699,4
CsI_Active_Shield_Side01,49111,In-111,0.0,4.0,242326.08,0.007208579431965333,4
CsI_Active_Shield_Side06,52121,Te-121,0.0,9.0,1655424.0,0.006960304286108967,9
CsI_Active_Shield_Side05,52121,Te-121,0.0,9.0,1655424.0,0.006959961140924027,9
CsI_Active_Shield_Bottom00,52121,Te-121,0.0,9.0,1655424.0,0.00695623684223948,9
W_Collimator_Aperture_Stop,74185,W-185,0.0,29.0,6488639.999999999,0.006925869700096552,29
CsI_Active_Shield_Top03,53124,I-124,0.0,4.0,360806.4,0.006777143734443592,4
CsI_Active_Shield_Side00,56131,Ba-131,0.0,6.0,993600.0,0.006598100664969419,6
CsI_Active_Shield_Bottom03,56131,Ba-131,0.0,6.0,993600.0,0.006597856865154725,6
CsI_Active_Shield_Bottom00,56131,Ba-131,0.0,6.0,993600.0,0.006597856865154725,6
CsI_Active_Shield_Bottom02,54127,Xe-127,0.0,14.0,3144960.0,0.006420428833410814,14
CsI_Active_Shield_Top07,54133,Xe-133,0.0,4.0,452995.2,0.0063651215187702686,4
CsI_Active_Shield_Bottom01,54133,Xe-133,0.0,4.0,452995.2,0.006357805994943358,4
CsI_Active_Shield_Top01,54133,Xe-133,0.0,4.0,452995.2,0.006349783890673301,4
ADR_Magnet_Yoke_Fe,26055,Fe-55,0.0,332.0,86371306.68096001,0.00634627277617299,332
CsI_Active_Shield_Top05,53125,I-125,0.0,21.0,5132160.0,0.00622702063162644,21
CsI_Active_Shield_Side01,52121,Te-121,0.0,8.0,1655424.0,0.006186065805329768,8
CsI_Active_Shield_Side07,52121,Te-121,0.0,8.0,1655424.0,0.006186065805329768,8
CsI_Active_Shield_Side04,52118,Te-118,0.0,4.0,518400.0,0.0060842946189008755,4
CsI_Active_Shield_Bottom00,52118,Te-118,0.0,4.0,518400.0,0.0060842946189008755,4
CsI_Active_Shield_Side02,52118,Te-118,0.0,4.0,518400.0,0.00608362010008545,4
Cryoperm_Inner_Mag_Shield,27057,Co-57,0.0,86.0,23478336.0,0.005964091520565962,86
CsI_Active_Shield_Side01,54127,Xe-127,0.0,13.0,3144960.0,0.005954760929503393,13
Passive_Bottom_W_Shield,74178,W-178,0.0,8.0,1866240.0000000002,0.0056467397838477545,8
CsI_Active_Shield_Top06,53125,I-125,0.0,19.0,5132160.0,0.005636752344028172,19
ADR_Magnet_Coil_Cu,27058,Co-58,0.0,22.0,6122304.0,0.0055469572196742015,22
CsI_Active_Shield_Bottom01,54121,Xe-121,0.0,3.0,2406.0,0.005543728933830051,3
CsI_Active_Shield_Side05,56127,Ba-127,0.0,3.0,762.0,0.005543728933830051,3
CsI_Active_Shield_Top03,56129,Ba-129,0.0,3.0,8028.0,0.005543728933830051,3
Passive_Top_W_Aperture_Annulus,75180,Re-180,0.0,3.0,146.4,0.005543728933830051,3
CsI_Active_Shield_Top03,54123,Xe-123,0.0,3.0,7488.0,0.005543728933830051,3
Outer_Al_Mech_Shell,14026,Si-26,0.0,3.0,2.2453,0.005543728933830051,3
CsI_Active_Shield_Side03,51114,Sb-114,0.0,3.0,209.4,0.005543728933830051,3
Passive_W_Outer_Liner,75178,Re-178,0.0,3.0,792.0,0.005543728933830051,3
Passive_Top_W_Aperture_Annulus,75181,Re-181,0.0,3.0,71640.0,0.0055437090713615685,3
CsI_Active_Shield_Top01,54122,Xe-122,0.0,3.0,72360.0,0.0055437064318893964,3
CsI_Active_Shield_Top04,53122,I-122,0.0,3.0,217.79999999999998,0.005543319252270034,3
Passive_W_Outer_Liner,75180,Re-180,0.0,3.0,146.4,0.005543319252270034,3
CsI_Active_Shield_Side04,51117,Sb-117,0.0,3.0,10080.0,0.005543319252270034,3
ActiveShield_Al_Backplane_Liner,9018,F-18,0.0,3.0,6586.2,0.005543319252270034,3
Cryoperm_Inner_Mag_Shield,24049,Cr-49,0.0,3.0,2538.0,0.005543319252270034,3
CsI_Active_Shield_Bottom01,51113,Sb-113,0.0,3.0,400.2,0.005543319252270034,3
CsI_Active_Shield_Side06,51117,Sb-117,0.0,3.0,10080.0,0.005543319252270034,3
CsI_Active_Shield_Side03,51116,Sb-116,0.0,3.0,948.0,0.005543319252270034,3
CsI_Active_Shield_Side03,54123,Xe-123,0.0,3.0,7488.0,0.005543319252270034,3
CsI_Active_Shield_Top05,51118,Sb-118,0.0,3.0,216.0,0.005543319252270034,3
CsI_Active_Shield_Top05,53123,I-123,0.0,3.0,47772.0,0.00554331921449815,3
CsI_Active_Shield_Bottom00,52119,Te-119,0.0,3.0,57780.0,0.005543318271210818,3
CsI_Active_Shield_Side06,49109,In-109,0.0,3.0,15120.0,0.005542909570710018,3
CsI_Active_Shield_Top01,55126,Cs-126,0.0,3.0,98.39999999999999,0.005542909570710018,3
CsI_Active_Shield_Side00,54121,Xe-121,0.0,3.0,2406.0,0.005542909570710018,3
CsI_Active_Shield_Top02,55128,Cs-128,0.0,3.0,218.4,0.005542909570710018,3
CsI_Active_Shield_Top03,53122,I-122,0.0,3.0,217.79999999999998,0.005542909570710018,3
Passive_Top_W_Aperture_Annulus,74177,W-177,0.0,3.0,7920.0,0.005542909570710018,3
CsI_Active_Shield_Bottom01,51120,Sb-120,0.0,3.0,953.4000000000001,0.005542909570710018,3
CsI_Active_Shield_Bottom03,55125,Cs-125,0.0,3.0,2700.0,0.005542909570710018,3
ActiveShield_Al_Backplane_Liner,6011,C-11,0.0,3.0,1223.4,0.005542909570710018,3
CsI_Active_Shield_Bottom00,56129,Ba-129,0.0,3.0,8028.0,0.005542909570710018,3
CsI_Active_Shield_Side00,53119,I-119,0.0,3.0,1146.0,0.005542909570710018,3
CsI_Active_Shield_Side01,50109,Sn-109,0.0,3.0,1080.0,0.005542909570710018,3
CsI_Active_Shield_Bottom01,55125,Cs-125,0.0,3.0,2700.0,0.005542909570710018,3
CsI_Active_Shield_Side02,55126,Cs-126,0.0,3.0,98.39999999999999,0.005542909570710018,3
CsI_Active_Shield_Side04,49107,In-107,0.0,3.0,1944.0,0.005542909570710018,3
CsI_Active_Shield_Side05,55124,Cs-124,0.0,3.0,30.8,0.005542909570710018,3
CsI_Active_Shield_Side06,53120,I-120,0.0,3.0,4896.0,0.005542909570710018,3
CsI_Active_Shield_Top07,53122,I-122,0.0,3.0,217.79999999999998,0.005542909570710018,3
Passive_Bottom_W_Shield,74173,W-173,0.0,3.0,456.0,0.005542909570710018,3
CsI_Active_Shield_Bottom00,55125,Cs-125,0.0,3.0,2700.0,0.005542909570710018,3
CsI_Active_Shield_Top03,54125,Xe-125,0.0,3.0,60839.99999999999,0.005542907426513862,3
ADR_Magnet_Coil_Cu,27062,Co-62,0.0,3.0,90.0,0.005542499889150002,3
Cryoperm_Inner_Mag_Shield,23047,V-47,0.0,3.0,1956.0,0.005542499889150002,3
CsI_Active_Shield_Side00,49114,In-114,0.0,3.0,71.9,0.005542499889150002,3
CsI_Active_Shield_Side02,51117,Sb-117,0.0,3.0,10080.0,0.005542499889150002,3
CsI_Active_Shield_Side03,50111,Sn-111,0.0,3.0,2118.0,0.005542499889150002,3
CsI_Active_Shield_Side06,55126,Cs-126,0.0,3.0,98.39999999999999,0.005542499889150002,3
CsI_Active_Shield_Bottom00,51120,Sb-120,0.0,3.0,953.4000000000001,0.005542499889150002,3
CsI_Active_Shield_Side05,51117,Sb-117,0.0,3.0,10080.0,0.005542499889150002,3
Passive_Bottom_W_Shield,73185,Ta-185,0.0,3.0,2964.0,0.005542499889150002,3
Passive_W_Outer_Liner,74175,W-175,0.0,3.0,2112.0,0.005542499889150002,3
ADR_Magnet_Yoke_Fe,23047,V-47,0.0,3.0,1956.0,0.005542499889150002,3
ADR_Magnet_Yoke_Fe,25051,Mn-51,0.0,3.0,2772.0,0.005542499889150002,3
ColdPlate_1K,29061,Cu-61,0.0,3.0,11998.800000000001,0.005542499889150002,3
Cryoperm_Inner_Mag_Shield,23046,V-46,0.0,3.0,0.42262,0.005542499889150002,3
CsI_Active_Shield_Bottom00,52116,Te-116,0.0,3.0,8964.0,0.005542499889150002,3
CsI_Active_Shield_Side06,55125,Cs-125,0.0,3.0,2700.0,0.005542499889150002,3
ColdPlate_50mK,27061,Co-61,0.0,3.0,5940.0,0.005542499889150002,3
CsI_Active_Shield_Bottom00,51116,Sb-116,0.0,3.0,948.0,0.005542499889150002,3
CsI_Active_Shield_Bottom00,53119,I-119,0.0,3.0,1146.0,0.005542499889150002,3
CsI_Active_Shield_Bottom01,51114,Sb-114,0.0,3.0,209.4,0.005542499889150002,3
CsI_Active_Shield_Side00,49112,In-112,0.0,3.0,898.2,0.005542499889150002,3
CsI_Active_Shield_Side02,51115,Sb-115,0.0,3.0,1926.0,0.005542499889150002,3
Passive_W_Outer_Liner,73176,Ta-176,0.0,3.0,29124.0,0.005542499889149779,3
TES_L4,73180,Ta-180,0.0,3.0,29347.199999999997,0.00554249988914972,3
Passive_Top_W_Aperture_Annulus,73184,Ta-184,0.0,3.0,31319.999999999996,0.005542499889148064,3
Passive_W_Outer_Liner,72170,Hf-170,0.0,3.0,57636.00000000001,0.005542498945607689,3
TES_L2,69165,Tm-165,0.0,3.0,108216.0,0.005541124086807922,3
CsI_Active_Shield_Top06,55129,Cs-129,0.0,3.0,115416.00000000001,0.0055406002284132515,3
CsI_Active_Shield_Side06,51119,Sb-119,0.0,3.0,137484.0,0.005534854616975508,3
CsI_Active_Shield_Top06,51120,Sb-120,0.0,3.0,953.4000000000001,0.005533606997382797,3
Vacuum_Jacket_Al,11025,Na-25,0.0,3.0,59.1,0.005533606997382797,3
Outer_Al_Mech_Shell,11021,Na-21,0.0,3.0,22.455,0.005524714105615593,3
Outer_Al_Mech_Shell,8020,O-20,0.0,3.0,13.51,0.005515821213848388,3
ActiveShield_Readout_Box_YM,10024,Ne-24,0.0,3.0,202.79999999999998,0.005515821213848388,3
CsI_Active_Shield_Top03,53130,I-130,0.0,3.0,44496.0,0.005515821204434995,3
ActiveShield_Readout_Box_XP,11024,Na-24,0.0,3.0,53852.4,0.005515820899733449,3
ActiveShield_Readout_Box_XM,11024,Na-24,0.0,3.0,53852.4,0.005515820899733449,3
CsI_Active_Shield_Side07,56131,Ba-131,0.0,5.0,993600.0,0.00549841722080785,5
CsI_Active_Shield_Top00,56131,Ba-131,0.0,5.0,993600.0,0.00549841722080785,5
CsI_Active_Shield_Bottom01,56131,Ba-131,0.0,5.0,993600.0,0.00549792962117846,5
Passive_W_Outer_Liner,70166,Yb-166,0.0,3.0,204120.0,0.0054753256060010224,3
CsI_Active_Shield_Side05,51122,Sb-122,0.0,3.0,235336.32,0.005421021299881955,3
CsI_Active_Shield_Side01,51122,Sb-122,0.0,3.0,235336.32,0.005420620627196484,3
CsI_Active_Shield_Side07,51122,Sb-122,0.0,3.0,235336.32,0.0054119232896208715,3
CsI_Active_Shield_Side03,49111,In-111,0.0,3.0,242326.08,0.005407633446285064,3
CsI_Active_Shield_Side05,49111,In-111,0.0,3.0,242326.08,0.005407633446285064,3
CsI_Active_Shield_Bottom03,49111,In-111,0.0,3.0,242326.08,0.005406834198077688,3
CsI_Active_Shield_Top01,52121,Te-121,0.0,7.0,1655424.0,0.005397616420182257,7
ADR_Magnet_Yoke_Fe,26059,Fe-59,0.0,14.0,3844368.0,0.005389698877532248,14
CsI_Active_Shield_Side05,53131,I-131,0.0,4.0,692988.48,0.005355597216091738,4
CsI_Active_Shield_Top02,53124,I-124,0.0,3.0,360806.4,0.005082857800832695,3
Passive_Cu_Inner_Liner,25052,Mn-52,0.0,3.0,483062.4,0.004679367580258751,3
CsI_Active_Shield_Top03,52121,Te-121,0.0,6.0,1655424.0,0.004638789851918659,6
CsI_Active_Shield_Top00,54127,Xe-127,0.0,10.0,3144960.0,0.004581858936223023,10
CsI_Active_Shield_Top03,52118,Te-118,0.0,3.0,518400.0,0.004563052334471801,3
Cryoperm_Inner_Mag_Shield,28056,Ni-56,0.0,3.0,524880.0,0.004541528294850534,3
ADR_Magnet_Yoke_Fe,23048,V-48,0.0,5.0,1380110.4,0.004419457313955789,5
Passive_Top_W_Aperture_Annulus,74178,W-178,0.0,6.0,1866240.0000000002,0.0042352113578594235,6
CsI_Active_Shield_Top01,53125,I-125,0.0,14.0,5132160.0,0.004153316830418675,14
CsI_Active_Shield_Bottom00,54127,Xe-127,0.0,9.0,3144960.0,0.004129550261075568,9
Cryoperm_Inner_Mag_Shield,24051,Cr-51,0.0,7.0,2393496.0,0.004047201205768153,7
CsI_Active_Shield_Bottom01,53131,I-131,0.0,3.0,692988.48,0.004013467759909096,3
CsI_Active_Shield_Side07,53131,I-131,0.0,3.0,692988.48,0.004013467759909096,3
CsI_Active_Shield_Top05,53131,I-131,0.0,3.0,692988.48,0.004007007455589682,3
CsI_Active_Shield_Top03,53125,I-125,0.0,13.0,5132160.0,0.003853734319547186,13
CsI_Active_Shield_Bottom03,54121,Xe-121,0.0,2.0,2406.0,0.003695819289220034,2
CsI_Active_Shield_Side02,55124,Cs-124,0.0,2.0,30.8,0.003695819289220034,2
CsI_Active_Shield_Side00,55123,Cs-123,0.0,2.0,352.8,0.003695819289220034,2
CsI_Active_Shield_Side03,52117,Te-117,0.0,2.0,3720.0,0.003695819289220034,2
CsI_Active_Shield_Top07,56129,Ba-129,0.0,2.0,8028.0,0.003695819289220034,2
CsI_Active_Shield_Bottom00,56127,Ba-127,0.0,2.0,762.0,0.003695819289220034,2
CsI_Active_Shield_Side06,53118,I-118,0.0,2.0,822.0,0.003695819289220034,2
CsI_Active_Shield_Side07,55124,Cs-124,0.0,2.0,30.8,0.003695819289220034,2
Passive_Top_W_Aperture_Annulus,75173,Re-173,0.0,2.0,120.0,0.003695819289220034,2
ADR_Magnet_Coil_Cu,30063,Zn-63,0.0,2.0,2308.2,0.003695819289220034,2
CsI_Active_Shield_Bottom00,54121,Xe-121,0.0,2.0,2406.0,0.003695819289220034,2
CsI_Active_Shield_Bottom02,52117,Te-117,0.0,2.0,3720.0,0.003695819289220034,2
CsI_Active_Shield_Bottom03,53119,I-119,0.0,2.0,1146.0,0.003695819289220034,2
CsI_Active_Shield_Bottom03,55124,Cs-124,0.0,2.0,30.8,0.003695819289220034,2
CsI_Active_Shield_Side00,47103,Ag-103,0.0,2.0,3942.0,0.003695819289220034,2
CsI_Active_Shield_Side01,50110,Sn-110,0.0,2.0,14796.000000000002,0.003695819289220034,2
CsI_Active_Shield_Side04,47108,Ag-108,0.0,2.0,142.20000000000002,0.003695819289220034,2
CsI_Active_Shield_Side04,51113,Sb-113,0.0,2.0,400.2,0.003695819289220034,2
CsI_Active_Shield_Top02,53121,I-121,0.0,2.0,7632.0,0.003695819289220034,2
CsI_Active_Shield_Top03,53118,I-118,0.0,2.0,822.0,0.003695819289220034,2
CsI_Active_Shield_Top04,51115,Sb-115,0.0,2.0,1926.0,0.003695819289220034,2
CsI_Active_Shield_Top07,54123,Xe-123,0.0,2.0,7488.0,0.003695819289220034,2
Passive_Bottom_W_Shield,75178,Re-178,0.0,2.0,792.0,0.003695819289220034,2
Passive_W_Outer_Liner,69163,Tm-163,0.0,2.0,6516.0,0.003695819289220034,2
W_Collimator_Aperture_Stop,75179,Re-179,0.0,2.0,1170.0,0.003695819289220034,2
CsI_Active_Shield_Side04,54121,Xe-121,0.0,2.0,2406.0,0.003695819289220034,2
CsI_Active_Shield_Side07,52116,Te-116,0.0,2.0,8964.0,0.003695819289220034,2
CsI_Active_Shield_Top00,56129,Ba-129,0.0,2.0,8028.0,0.003695819289220034,2
Passive_W_Outer_Liner,75179,Re-179,0.0,2.0,1170.0,0.003695819289220034,2
CsI_Active_Shield_Top03,52127,Te-127,0.0,2.0,33660.0,0.0036958192892105443,2
CsI_Active_Shield_Top02,54125,Xe-125,0.0,2.0,60839.99999999999,0.0036958178595446244,2
CsI_Active_Shield_Side05,54122,Xe-122,0.0,2.0,72360.0,0.0036958042879262644,2
CsI_Active_Shield_Top00,54122,Xe-122,0.0,2.0,72360.0,0.0036958042879262644,2
CsI_Active_Shield_Bottom01,49114,In-114,0.0,2.0,71.9,0.0036954096076600176,2
CsI_Active_Shield_Side00,56127,Ba-127,0.0,2.0,762.0,0.0036954096076600176,2
CsI_Active_Shield_Top04,55127,Cs-127,0.0,2.0,22500.0,0.0036954096076600176,2
CsI_Active_Shield_Top07,54120,Xe-120,0.0,2.0,2400.0,0.0036954096076600176,2
ADR_Magnet_Coil_Cu,26053,Fe-53,0.0,2.0,510.59999999999997,0.0036954096076600176,2
CsI_Active_Shield_Bottom00,55126,Cs-126,0.0,2.0,98.39999999999999,0.0036954096076600176,2
CsI_Active_Shield_Side00,53120,I-120,0.0,2.0,4896.0,0.0036954096076600176,2
CsI_Active_Shield_Side02,55125,Cs-125,0.0,2.0,2700.0,0.0036954096076600176,2
CsI_Active_Shield_Top04,56129,Ba-129,0.0,2.0,8028.0,0.0036954096076600176,2
CsI_Active_Shield_Top06,53122,I-122,0.0,2.0,217.79999999999998,0.0036954096076600176,2
Vacuum_Jacket_Al,11021,Na-21,0.0,2.0,22.455,0.0036954096076600176,2
CsI_Active_Shield_Bottom00,55127,Cs-127,0.0,2.0,22500.0,0.0036954096076600176,2
Passive_Top_W_Aperture_Annulus,73173,Ta-173,0.0,2.0,11304.0,0.0036954096076600176,2
CsI_Active_Shield_Bottom02,51115,Sb-115,0.0,2.0,1926.0,0.0036954096076600176,2
CsI_Active_Shield_Bottom03,51115,Sb-115,0.0,2.0,1926.0,0.0036954096076600176,2
CsI_Active_Shield_Side00,49110,In-110,0.0,2.0,17640.0,0.0036954096076600176,2
CsI_Active_Shield_Side02,51114,Sb-114,0.0,2.0,209.4,0.0036954096076600176,2
CsI_Active_Shield_Top01,54123,Xe-123,0.0,2.0,7488.0,0.0036954096076600176,2
CsI_Active_Shield_Top03,55127,Cs-127,0.0,2.0,22500.0,0.0036954096076600176,2
TES_SampleBox_Cu,27061,Co-61,0.0,2.0,5940.0,0.0036954096076600176,2
CsI_Active_Shield_Top03,53123,I-123,0.0,2.0,47772.0,0.0036954095824796914,2
CsI_Active_Shield_Top00,54125,Xe-125,0.0,2.0,60839.99999999999,0.0036954081781430874,2
Passive_W_Outer_Liner,75181,Re-181,0.0,2.0,71640.0,0.0036953963674821993,2
Passive_Bottom_W_Shield,72173,Hf-173,0.0,2.0,84960.0,0.003695315053726861,2
ADR_Magnet_Coil_Cu,29060,Cu-60,0.0,2.0,1422.0,0.003694999926100001,2
ActiveShield_Flex_Readout_Kapton,3008,Li-8,0.0,2.0,0.8387000000000001,0.003694999926100001,2
ColdPlate_4K,27061,Co-61,0.0,2.0,5940.0,0.003694999926100001,2
CsI_Active_Shield_Bottom01,49112,In-112,0.0,2.0,898.2,0.003694999926100001,2
CsI_Active_Shield_Side00,51120,Sb-120,0.0,2.0,953.4000000000001,0.003694999926100001,2
CsI_Active_Shield_Side01,51120,Sb-120,0.0,2.0,953.4000000000001,0.003694999926100001,2
Passive_W_Outer_Liner,74173,W-173,0.0,2.0,456.0,0.003694999926100001,2
SQUID_Readout_Al_Box,12027,Mg-27,0.0,2.0,567.48,0.003694999926100001,2
Vacuum_Jacket_Al,9020,F-20,0.0,2.0,11.0062,0.003694999926100001,2
Vacuum_Jacket_Al,12023,Mg-23,0.0,2.0,11.3039,0.003694999926100001,2
CsI_Active_Shield_Bottom00,52117,Te-117,0.0,2.0,3720.0,0.003694999926100001,2
CsI_Active_Shield_Bottom01,53119,I-119,0.0,2.0,1146.0,0.003694999926100001,2
CsI_Active_Shield_Bottom02,51116,Sb-116,0.0,2.0,948.0,0.003694999926100001,2
CsI_Active_Shield_Side00,51115,Sb-115,0.0,2.0,1926.0,0.003694999926100001,2
CsI_Active_Shield_Side05,53120,I-120,0.0,2.0,4896.0,0.003694999926100001,2
CsI_Active_Shield_Side06,50111,Sn-111,0.0,2.0,2118.0,0.003694999926100001,2
Passive_Cu_Inner_Liner,27063,Co-63,0.0,2.0,26.9,0.003694999926100001,2
Passive_W_Outer_Liner,73172,Ta-172,0.0,2.0,2208.0,0.003694999926100001,2
Vacuum_Jacket_Al,8015,O-15,0.0,2.0,122.24,0.003694999926100001,2
CsI_Active_Shield_Side05,55126,Cs-126,0.0,2.0,98.39999999999999,0.003694999926100001,2
ADR_SaltPill_Proxy,6011,C-11,0.0,2.0,1223.4,0.003694999926100001,2
ActiveShield_Flex_Readout_Kapton,5012,B-12,0.0,2.0,0.0202,0.003694999926100001,2
ColdPlate_4K,27062,Co-62,0.0,2.0,90.0,0.003694999926100001,2
ColdPlate_4K,28065,Ni-65,0.0,2.0,9061.884,0.003694999926100001,2
CsI_Active_Shield_Bottom00,50111,Sn-111,0.0,2.0,2118.0,0.003694999926100001,2
CsI_Active_Shield_Bottom00,52115,Te-115,0.0,2.0,348.0,0.003694999926100001,2
CsI_Active_Shield_Bottom02,47101,Ag-101,0.0,2.0,666.0,0.003694999926100001,2
CsI_Active_Shield_Bottom02,50109,Sn-109,0.0,2.0,1080.0,0.003694999926100001,2
CsI_Active_Shield_Bottom02,50111,Sn-111,0.0,2.0,2118.0,0.003694999926100001,2
CsI_Active_Shield_Bottom02,54121,Xe-121,0.0,2.0,2406.0,0.003694999926100001,2
CsI_Active_Shield_Bottom03,49114,In-114,0.0,2.0,71.9,0.003694999926100001,2
CsI_Active_Shield_Bottom03,50108,Sn-108,0.0,2.0,618.0,0.003694999926100001,2
CsI_Active_Shield_Bottom03,50109,Sn-109,0.0,2.0,1080.0,0.003694999926100001,2
CsI_Active_Shield_Bottom03,50111,Sn-111,0.0,2.0,2118.0,0.003694999926100001,2
CsI_Active_Shield_Bottom03,51116,Sb-116,0.0,2.0,948.0,0.003694999926100001,2
CsI_Active_Shield_Side01,56127,Ba-127,0.0,2.0,762.0,0.003694999926100001,2
CsI_Active_Shield_Side04,49109,In-109,0.0,2.0,15120.0,0.003694999926100001,2
CsI_Active_Shield_Side04,53132,I-132,0.0,2.0,8262.0,0.003694999926100001,2
CsI_Active_Shield_Side05,49107,In-107,0.0,2.0,1944.0,0.003694999926100001,2
CsI_Active_Shield_Side05,49112,In-112,0.0,2.0,898.2,0.003694999926100001,2
CsI_Active_Shield_Side06,49108,In-108,0.0,2.0,3480.0,0.003694999926100001,2
CsI_Active_Shield_Side06,49114,In-114,0.0,2.0,71.9,0.003694999926100001,2
CsI_Active_Shield_Side07,49117,In-117,0.0,2.0,2592.0,0.003694999926100001,2
CsI_Active_Shield_Side07,52117,Te-117,0.0,2.0,3720.0,0.003694999926100001,2
CsI_Active_Shield_Top01,53122,I-122,0.0,2.0,217.79999999999998,0.003694999926100001,2
CsI_Active_Shield_Top04,53119,I-119,0.0,2.0,1146.0,0.003694999926100001,2
CsI_Active_Shield_Top07,55125,Cs-125,0.0,2.0,2700.0,0.003694999926100001,2
Passive_Bottom_W_Shield,72168,Hf-168,0.0,2.0,1557.0,0.003694999926100001,2
Passive_Top_W_Aperture_Annulus,74173,W-173,0.0,2.0,456.0,0.003694999926100001,2
TES_L2,73174,Ta-174,0.0,2.0,4104.0,0.003694999926100001,2
TES_L5,73172,Ta-172,0.0,2.0,2208.0,0.003694999926100001,2
TES_L5,73174,Ta-174,0.0,2.0,4104.0,0.003694999926100001,2
Thermal_60K_Al_Shield,11021,Na-21,0.0,2.0,22.455,0.003694999926100001,2
