production_tag,raw_volume,ZA,exc_keV_decimal,dat_production_count_raw,rpip_count,delta_rpip_minus_dat,status
p,CsI_TopAnnulus_Segment_03,52119,0,1,1,0,PASS
p,CsI_TopAnnulus_Segment_03,52121,0,1,1,0,PASS
p,CsI_TopAnnulus_Segment_03,53123,0,1,1,0,PASS
p,CsI_TopAnnulus_Segment_03,53125,0,1,1,0,PASS
p,CsI_TopAnnulus_Segment_03,54121,0,1,1,0,PASS
p,CsI_TopAnnulus_Segment_03,54123,0,2,2,0,PASS
p,CsI_TopAnnulus_Segment_03,54125,0,1,1,0,PASS
p,CsI_TopAnnulus_Segment_03,55131,0,1,1,0,PASS
p,CsI_TopAnnulus_Segment_03,55132,0,1,1,0,PASS
p,CsI_TopAnnulus_Segment_03,56129,0,3,3,0,PASS
p,CsI_TopAnnulus_Segment_04,53121,0,1,1,0,PASS
p,CsI_TopAnnulus_Segment_04,53122,0,1,1,0,PASS
p,CsI_TopAnnulus_Segment_04,53123,0,1,1,0,PASS
p,CsI_TopAnnulus_Segment_04,53126,0,1,1,0,PASS
p,CsI_TopAnnulus_Segment_04,53128,0,1,1,0,PASS
p,CsI_TopAnnulus_Segment_04,54122,0,1,1,0,PASS
p,CsI_TopAnnulus_Segment_04,54127,0,2,2,0,PASS
p,CsI_TopAnnulus_Segment_04,55129,0,1,1,0,PASS
p,CsI_TopAnnulus_Segment_04,55132,0,2,2,0,PASS
p,CsI_TopAnnulus_Segment_04,56128,0,1,1,0,PASS
p,CsI_TopAnnulus_Segment_05,51118,0,1,1,0,PASS
p,CsI_TopAnnulus_Segment_05,52119,0,1,1,0,PASS
p,CsI_TopAnnulus_Segment_05,54125,0,1,1,0,PASS
p,CsI_TopAnnulus_Segment_05,55129,0,1,1,0,PASS
p,CsI_TopAnnulus_Segment_05,55130,0,3,3,0,PASS
p,CsI_TopAnnulus_Segment_05,55131,0,2,2,0,PASS
p,CsI_TopAnnulus_Segment_05,56128,0,1,1,0,PASS
p,CsI_TopAnnulus_Segment_06,13026,0,1,1,0,PASS
p,CsI_TopAnnulus_Segment_06,52119,0,1,1,0,PASS
p,CsI_TopAnnulus_Segment_06,53121,0,1,1,0,PASS
p,CsI_TopAnnulus_Segment_06,55129,0,1,1,0,PASS
p,CsI_TopAnnulus_Segment_06,55131,0,2,2,0,PASS
p,CsI_TopAnnulus_Segment_06,56127,0,1,1,0,PASS
p,CsI_TopAnnulus_Segment_07,56129,0,1,1,0,PASS
p,CsI_TopAnnulus_Segment_07,56133,0,1,1,0,PASS
p,Cu_50mK_StillLike_Can_bottom_cap_2mm,25054,0,1,1,0,PASS
p,Cu_50mK_StillLike_Can_bottom_cap_2mm,26059,0,1,1,0,PASS
p,Cu_50mK_StillLike_Can_bottom_cap_2mm,28063,0,1,1,0,PASS
p,Cu_50mK_StillLike_Can_side_wall_above_side_port,27056,0,1,1,0,PASS
p,Cu_50mK_StillLike_Can_side_wall_above_side_port,27058,0,1,1,0,PASS
p,Cu_50mK_StillLike_Can_side_wall_above_side_port,28059,0,1,1,0,PASS
p,Cu_50mK_StillLike_Can_side_wall_above_side_port,29062,0,1,1,0,PASS
p,Cu_50mK_StillLike_Can_side_wall_above_side_port,30063,0,1,1,0,PASS
p,Cu_50mK_StillLike_Can_side_wall_above_side_port,30065,0,1,1,0,PASS
p,Cu_50mK_StillLike_Can_side_wall_below_side_port,29062,0,1,1,0,PASS
p,Cu_50mK_StillLike_Can_side_wall_rectcut_window_band,24051,0,1,1,0,PASS
p,Cu_50mK_StillLike_Can_side_wall_rectcut_window_band,25052,0,1,1,0,PASS
p,Cu_50mK_StillLike_Can_side_wall_rectcut_window_band,27055,0,1,1,0,PASS
p,Cu_SubstrateSupport_OpenRing_L2_ZP_panel,29064,0,1,1,0,PASS
p,DR_Capillary_CuNi_4K_60K,26055,0,1,1,0,PASS
p,DR_Capillary_CuNi_MXC_CP,29062,0,1,1,0,PASS
p,DR_Capillary_CuNi_Still_4K,26055,0,1,1,0,PASS
p,DR_Capillary_CuNi_Still_4K,28059,0,1,1,0,PASS
p,DR_Continuous_HEX_CuNi_CP_to_Still,23048,0,1,1,0,PASS
p,DR_Continuous_HEX_CuNi_CP_to_Still,29062,0,1,1,0,PASS
p,DR_Continuous_HEX_CuNi_MXC_to_CP,25056,0,1,1,0,PASS
p,DR_Continuous_HEX_CuNi_MXC_to_CP,27057,0,1,1,0,PASS
p,DR_Continuous_HEX_CuNi_MXC_to_CP,27058,0,1,1,0,PASS
p,DR_Continuous_HEX_CuNi_MXC_to_CP,28059,0,1,1,0,PASS
p,DR_MXC_Sinter_HEX_AgProxy,47106,0,1,1,0,PASS
p,DR_MXC_Sinter_HEX_AgProxy,48105,0,1,1,0,PASS
p,DR_MixingChamber_Cu,27058,0,1,1,0,PASS
p,DR_Still_Pot_Cu,25053,0,1,1,0,PASS
p,DR_Still_Pot_Cu,29060,0,1,1,0,PASS
p,DR_Still_Pot_Cu,29064,0,1,1,0,PASS
p,DR_Still_Pot_Cu,30062,0,1,1,0,PASS
p,DR_Still_Pot_Cu,30063,0,1,1,0,PASS
p,G10_Support_Ring_4K_60K,4007,0,1,1,0,PASS
p,G10_Support_Ring_4K_60K,6011,0,1,1,0,PASS
p,G10_Support_Ring_4K_60K,13026,0,1,1,0,PASS
p,G10_Support_Ring_60K_Top,4007,0,1,1,0,PASS
p,G10_Support_Ring_60K_Top,8015,0,2,2,0,PASS
p,G10_Support_Ring_60K_Top,14027,0,1,1,0,PASS
p,G10_Support_Ring_CP_Still,4007,0,1,1,0,PASS
p,G10_Support_Ring_Still_4K,8015,0,2,2,0,PASS
p,MuMetal_MagShield_Outer_Cylinder_2mm,25051,0,1,1,0,PASS
p,MuMetal_MagShield_Outer_Cylinder_2mm,27056,0,1,1,0,PASS
p,MuMetal_MagShield_Outer_Cylinder_2mm,28059,0,1,1,0,PASS
p,NbTi_Bundle_4K_60K,21044,0,1,1,0,PASS
p,NbTi_Bundle_4K_60K,23049,0,1,1,0,PASS
p,NbTi_Bundle_4K_60K,41092,0,2,2,0,PASS
p,NbTi_Bundle_Still_4K,20045,0,1,1,0,PASS
p,NbTi_Bundle_Still_4K,38085,0,1,1,0,PASS
p,NbTi_Bundle_Still_4K,40089,0,1,1,0,PASS
p,NbTi_Bundle_Still_4K,41090,0,1,1,0,PASS
p,Nb_MagShield_Inner_Cylinder_2mm,40089,0,1,1,0,PASS
p,Nb_MagShield_Inner_Cylinder_2mm,41091,0,1,1,0,PASS
p,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,9017,0,1,1,0,PASS
p,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,9018,0,3,3,0,PASS
p,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,11022,0,11,11,0,PASS
p,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,11024,0,3,3,0,PASS
p,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,12023,0,2,2,0,PASS
p,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,12027,0,1,1,0,PASS
p,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,13026,0,55,55,0,PASS
p,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,14027,0,5,5,0,PASS
p,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,8015,0,1,1,0,PASS
p,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,9018,0,4,4,0,PASS
p,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,11021,0,2,2,0,PASS
p,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,11022,0,7,7,0,PASS
p,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,11024,0,2,2,0,PASS
p,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,12023,0,1,1,0,PASS
p,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,12027,0,2,2,0,PASS
p,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,13025,0,4,4,0,PASS
p,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,13026,0,91,91,0,PASS
p,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,14027,0,10,10,0,PASS
p,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,9018,0,5,5,0,PASS
p,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,10023,0,1,1,0,PASS
p,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,11022,0,12,12,0,PASS
p,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,11024,0,2,2,0,PASS
p,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,11025,0,1,1,0,PASS
p,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,12023,0,3,3,0,PASS
p,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,12027,0,4,4,0,PASS
p,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,13025,0,4,4,0,PASS
p,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,13026,0,121,121,0,PASS
p,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,14027,0,23,23,0,PASS
p,Outer_Al_Mechanical_Shell_detector_bay_side_wall_rectcut_window_band,11022,0,3,3,0,PASS
p,Outer_Al_Mechanical_Shell_detector_bay_side_wall_rectcut_window_band,12023,0,1,1,0,PASS
p,Outer_Al_Mechanical_Shell_detector_bay_side_wall_rectcut_window_band,13026,0,47,47,0,PASS
p,Outer_Al_Mechanical_Shell_detector_bay_side_wall_rectcut_window_band,14027,0,5,5,0,PASS
p,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,11022,0,6,6,0,PASS
p,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,11024,0,2,2,0,PASS
p,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,13026,0,45,45,0,PASS
p,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,14027,0,5,5,0,PASS
p,Passive_W_Bottom_Plate_detector_bay,73169,0,1,1,0,PASS
p,Passive_W_Bottom_Plate_detector_bay,73172,0,1,1,0,PASS
p,Passive_W_Bottom_Plate_detector_bay,73174,0,1,1,0,PASS
p,Passive_W_Bottom_Plate_detector_bay,74172,0,1,1,0,PASS
p,Passive_W_Bottom_Plate_detector_bay,74175,0,1,1,0,PASS
p,Passive_W_Bottom_Plate_detector_bay,74181,0,2,2,0,PASS
p,Passive_W_Bottom_Plate_detector_bay,74183,0,18,18,0,PASS
p,Passive_W_Bottom_Plate_detector_bay,74187,0,1,1,0,PASS
p,Passive_W_Bottom_Plate_detector_bay,75177,0,1,1,0,PASS
p,Passive_W_Bottom_Plate_detector_bay,75182,0,1,1,0,PASS
p,Plate_300K_Top_Service_Lid,7013,0,1,1,0,PASS
p,Plate_300K_Top_Service_Lid,9018,0,1,1,0,PASS
p,Plate_300K_Top_Service_Lid,11022,0,7,7,0,PASS
p,Plate_300K_Top_Service_Lid,11024,0,1,1,0,PASS
p,Plate_300K_Top_Service_Lid,13025,0,2,2,0,PASS
p,Plate_300K_Top_Service_Lid,13026,0,101,101,0,PASS
p,Plate_300K_Top_Service_Lid,14027,0,9,9,0,PASS
p,Shield_4K_Al_side_window_bottom_cap,9018,0,1,1,0,PASS
p,Shield_4K_Al_side_window_side_wall_above_side_port,11022,0,1,1,0,PASS
p,Shield_4K_Al_side_window_side_wall_above_side_port,11024,0,1,1,0,PASS
p,Shield_4K_Al_side_window_side_wall_above_side_port,13026,0,12,12,0,PASS
p,Shield_4K_Al_side_window_side_wall_below_side_port,11024,0,1,1,0,PASS
p,Shield_4K_Al_side_window_side_wall_below_side_port,12027,0,1,1,0,PASS
p,Shield_4K_Al_side_window_side_wall_rectcut_window_band,13026,0,1,1,0,PASS
p,Shield_60K_Al_side_window_bottom_cap,13026,0,1,1,0,PASS
p,Shield_60K_Al_side_window_side_wall_above_side_port,9018,0,2,2,0,PASS
p,Shield_60K_Al_side_window_side_wall_above_side_port,11022,0,5,5,0,PASS
p,Shield_60K_Al_side_window_side_wall_above_side_port,11024,0,1,1,0,PASS
p,Shield_60K_Al_side_window_side_wall_above_side_port,11025,0,2,2,0,PASS
p,Shield_60K_Al_side_window_side_wall_above_side_port,12023,0,1,1,0,PASS
p,Shield_60K_Al_side_window_side_wall_above_side_port,13026,0,23,23,0,PASS
p,Shield_60K_Al_side_window_side_wall_above_side_port,14027,0,2,2,0,PASS
p,Shield_60K_Al_side_window_side_wall_below_side_port,13025,0,1,1,0,PASS
p,Shield_60K_Al_side_window_side_wall_rectcut_window_band,13026,0,4,4,0,PASS
p,Still_Shield_Al_side_window_bottom_cap,13026,0,2,2,0,PASS
p,Still_Shield_Al_side_window_side_wall_above_side_port,13026,0,5,5,0,PASS
p,Still_Shield_Al_side_window_side_wall_below_side_port,11024,0,1,1,0,PASS
p,Still_Shield_Al_side_window_side_wall_below_side_port,12027,0,1,1,0,PASS
p,Still_Shield_Al_side_window_side_wall_rectcut_window_band,13026,0,1,1,0,PASS
p,TES_Pixel_L0,71172,0,1,1,0,PASS
p,TES_Pixel_L0,73180,0,1,1,0,PASS
p,TES_Pixel_L1,73179,0,1,1,0,PASS
p,TES_Pixel_L1,73182,0,1,1,0,PASS
p,Vacuum_Jacket_Al_266mmClass_side_port_bottom_cap,10023,0,1,1,0,PASS
p,Vacuum_Jacket_Al_266mmClass_side_port_bottom_cap,11022,0,3,3,0,PASS
p,Vacuum_Jacket_Al_266mmClass_side_port_bottom_cap,12027,0,1,1,0,PASS
p,Vacuum_Jacket_Al_266mmClass_side_port_bottom_cap,13026,0,5,5,0,PASS
p,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,7013,0,2,2,0,PASS
p,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,9017,0,1,1,0,PASS
p,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,9018,0,2,2,0,PASS
p,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,11021,0,2,2,0,PASS
p,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,11022,0,17,17,0,PASS
p,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,11024,0,9,9,0,PASS
p,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,12023,0,2,2,0,PASS
p,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,12027,0,2,2,0,PASS
p,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,13025,0,8,8,0,PASS
p,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,13026,0,190,190,0,PASS
p,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,14026,0,1,1,0,PASS
p,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,14027,0,24,24,0,PASS
p,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_below_side_port,9018,0,1,1,0,PASS
p,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_below_side_port,11022,0,1,1,0,PASS
p,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_rectcut_window_band,12023,0,1,1,0,PASS
p,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_rectcut_window_band,13026,0,1,1,0,PASS
p,W_Multihole_Collimator_HBar,74183,0,3,3,0,PASS
p,W_Multihole_Collimator_VBar_Center,74183,0,1,1,0,PASS
