production_tag,raw_volume,canonical_volume_for_reporting_only,ZA,nuclide,exc_keV_decimal,state_id,state_class,dat_production_count_raw,rpip_count,coverage_fraction,activity_day15_direct_Bq,source_files_count,rpip_volume_count,rpip_volume_examples,centroid_x_cm,centroid_y_cm,centroid_z_cm,effective_sample_size,dominant_cproc,dominant_sproc,dominant_prim,status
n,G10_Support_Ring_4K_60K,G10_Support_Ring_4K_60K,4010,Be-10,0,gs,EMITTED_CANDIDATE,1,1,1,0.00000000001393090022089906063611205575,1,1,G10_Support_Ring_4K_60K,16.21139,-10.93739,16.39818,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,G10_Support_Ring_4K_60K,G10_Support_Ring_4K_60K,13028,Al-28,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787801777182261301859654053,1,1,G10_Support_Ring_4K_60K,9.793451,-7.721307,20.64681,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,G10_Support_Ring_60K_Top,G10_Support_Ring_60K_Top,6011,C-11,0,gs,EMITTED_CANDIDATE,2,2,1,0.001357560355436452260371930811,2,1,G10_Support_Ring_60K_Top,23.507545,-12.060645,23.025665,2,neutronInelastic:2,RadioactiveDecay:2,neutron:2,PASS
n,G10_Support_Ring_60K_Top,G10_Support_Ring_60K_Top,7016,N-16,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787801777182261301859654053,1,1,G10_Support_Ring_60K_Top,19.16006,-11.40305,26.97967,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,G10_Support_Ring_MXC_CP,G10_Support_Ring_MXC_CP,5012,B-12,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787801777182261301859654053,1,1,G10_Support_Ring_MXC_CP,1.251322,-7.544744,1.73892,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,G10_Support_Ring_Still_4K,G10_Support_Ring_Still_4K,6011,C-11,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787801777182261301859654053,1,1,G10_Support_Ring_Still_4K,4.304337,-7.33537,13.12518,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,G10_Support_Ring_Still_4K,G10_Support_Ring_Still_4K,13028,Al-28,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787801777182261301859654053,1,1,G10_Support_Ring_Still_4K,3.447533,-5.483345,14.16564,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,MuMetal_MagShield_Outer_Back_ColdFingerCap_2mm,MuMetal_MagShield_Outer_Back_ColdFingerCap_2mm,23049,V-49,0,gs,EMITTED_CANDIDATE,1,1,1,0.00002105272431732538210233154203,1,1,MuMetal_MagShield_Outer_Back_ColdFingerCap_2mm,-2.124209,-0.03702739,-8.412213,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,MuMetal_MagShield_Outer_Back_ColdFingerCap_2mm,MuMetal_MagShield_Outer_Back_ColdFingerCap_2mm,26053,Fe-53,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787801777182261301859654053,1,1,MuMetal_MagShield_Outer_Back_ColdFingerCap_2mm,-0.9855946,-2.116315,-7.139764,1,protonInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,MuMetal_MagShield_Outer_Back_ColdFingerCap_2mm,MuMetal_MagShield_Outer_Back_ColdFingerCap_2mm,26055,Fe-55,0,gs,EMITTED_CANDIDATE,1,1,1,0.000006974356681297300287599161299,1,1,MuMetal_MagShield_Outer_Back_ColdFingerCap_2mm,-3.028796,1.008455,-9.271683,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,MuMetal_MagShield_Outer_Back_ColdFingerCap_2mm,MuMetal_MagShield_Outer_Back_ColdFingerCap_2mm,27058,Co-58,0,gs,EMITTED_CANDIDATE,1,1,1,0.00009265386164100624409885482996,1,1,MuMetal_MagShield_Outer_Back_ColdFingerCap_2mm,2.444477,0.1994384,-3.845231,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,MuMetal_MagShield_Outer_Back_ColdFingerCap_2mm,MuMetal_MagShield_Outer_Back_ColdFingerCap_2mm,28057,Ni-57,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006781669728422300372446683514,1,1,MuMetal_MagShield_Outer_Back_ColdFingerCap_2mm,-2.163426,0.01328987,-8.41091,1,protonInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,MuMetal_MagShield_Outer_Back_ColdFingerCap_2mm,MuMetal_MagShield_Outer_Back_ColdFingerCap_2mm,28059,Ni-59,0,gs,EMITTED_CANDIDATE,17,17,1,0.000000004055267180782449866993024176,7,1,MuMetal_MagShield_Outer_Back_ColdFingerCap_2mm,-0.415921641,-1.51721602,-6.64632471,17,nCapture:17,RadioactiveDecay:17,neutron:17,PASS
n,MuMetal_MagShield_Outer_Back_ColdFingerCap_2mm,MuMetal_MagShield_Outer_Back_ColdFingerCap_2mm,28063,Ni-63,0,gs,EMITTED_CANDIDATE,7,7,1,0.00000133632500676482954132787051,4,1,MuMetal_MagShield_Outer_Back_ColdFingerCap_2mm,-1.2793426,0.897854,-7.48698929,7,nCapture:7,RadioactiveDecay:7,neutron:7,PASS
n,MuMetal_MagShield_Outer_Cylinder_2mm,MuMetal_MagShield_Outer_Cylinder_2mm,19040,K-40,0,gs,EMITTED_CANDIDATE,1,1,1,0.00000000000001548250749293146560179632386,1,1,MuMetal_MagShield_Outer_Cylinder_2mm,-1.439316,3.775049,-2.940724,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,MuMetal_MagShield_Outer_Cylinder_2mm,MuMetal_MagShield_Outer_Cylinder_2mm,23050,V-50,0,gs,EMITTED_CANDIDATE,2,2,1,0,2,1,MuMetal_MagShield_Outer_Cylinder_2mm,-6.8629915,1.6292875,-4.2294095,2,neutronInelastic:2,RadioactiveDecay:2,neutron:2,PASS
n,MuMetal_MagShield_Outer_Cylinder_2mm,MuMetal_MagShield_Outer_Cylinder_2mm,25053,Mn-53,0,gs,EMITTED_CANDIDATE,1,1,1,0.000000000005222205058897137651868580012,1,1,MuMetal_MagShield_Outer_Cylinder_2mm,-8.668858,2.279965,-3.847602,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,MuMetal_MagShield_Outer_Cylinder_2mm,MuMetal_MagShield_Outer_Cylinder_2mm,25054,Mn-54,0,gs,EMITTED_CANDIDATE,1,1,1,0.00002224150686483417468136361507,1,1,MuMetal_MagShield_Outer_Cylinder_2mm,-2.109477,0.2789073,0.9430062,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,MuMetal_MagShield_Outer_Cylinder_2mm,MuMetal_MagShield_Outer_Cylinder_2mm,25056,Mn-56,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787801777182261301859654053,1,1,MuMetal_MagShield_Outer_Cylinder_2mm,-5.000169,1.605378,-8.071369,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,MuMetal_MagShield_Outer_Cylinder_2mm,MuMetal_MagShield_Outer_Cylinder_2mm,26055,Fe-55,0,gs,EMITTED_CANDIDATE,5,5,1,0.00003487178340648650143799580649,4,1,MuMetal_MagShield_Outer_Cylinder_2mm,-3.840671,0.78955398,-1.95827142,5,neutronInelastic:4,RadioactiveDecay:5,neutron:5,PASS
n,MuMetal_MagShield_Outer_Cylinder_2mm,MuMetal_MagShield_Outer_Cylinder_2mm,27056,Co-56,0,gs,EMITTED_CANDIDATE,2,2,1,0.0001709828107577703700234382796,2,1,MuMetal_MagShield_Outer_Cylinder_2mm,0.1032085,-1.68586885,-3.221986,2,neutronInelastic:2,RadioactiveDecay:2,neutron:2,PASS
n,MuMetal_MagShield_Outer_Cylinder_2mm,MuMetal_MagShield_Outer_Cylinder_2mm,27057,Co-57,0,gs,EMITTED_CANDIDATE,2,2,1,0.00005094822809645747340369568657,1,1,MuMetal_MagShield_Outer_Cylinder_2mm,-4.816638,-4.097104,-3.377928,2,neutronInelastic:2,RadioactiveDecay:2,neutron:2,PASS
n,MuMetal_MagShield_Outer_Cylinder_2mm,MuMetal_MagShield_Outer_Cylinder_2mm,27058,Co-58,0,gs,EMITTED_CANDIDATE,13,13,1,0.00120450020133308117328511279,6,1,MuMetal_MagShield_Outer_Cylinder_2mm,-2.71664015,1.70154661,-2.63472536,13,neutronInelastic:13,RadioactiveDecay:13,neutron:13,PASS
n,MuMetal_MagShield_Outer_Cylinder_2mm,MuMetal_MagShield_Outer_Cylinder_2mm,28059,Ni-59,0,gs,EMITTED_CANDIDATE,82,82,1,0.00000001956070051906828759373105779,8,1,MuMetal_MagShield_Outer_Cylinder_2mm,-3.22822003,-0.253319155,-3.99542008,82,nCapture:80,RadioactiveDecay:82,neutron:82,PASS
n,MuMetal_MagShield_Outer_Cylinder_2mm,MuMetal_MagShield_Outer_Cylinder_2mm,28063,Ni-63,0,gs,EMITTED_CANDIDATE,13,13,1,0.000002481746441134683433894616662,7,1,MuMetal_MagShield_Outer_Cylinder_2mm,-3.57867005,-0.259029854,-3.24004595,13,nCapture:13,RadioactiveDecay:13,neutron:13,PASS
n,MuMetal_MagShield_Outer_Cylinder_2mm,MuMetal_MagShield_Outer_Cylinder_2mm,28065,Ni-65,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787801777182261301859654053,1,1,MuMetal_MagShield_Outer_Cylinder_2mm,-2.820982,-0.05571397,1.483821,1,nCapture:1,RadioactiveDecay:1,neutron:1,PASS
n,NbTi_Bundle_4K_60K,NbTi_Bundle_4K_60K,21047,Sc-47,0,gs,EMITTED_CANDIDATE,2,2,1,0.00129667095726474137457058669,2,1,NbTi_Bundle_4K_60K,12.36445,7.7071455,22.780225,2,neutronInelastic:2,RadioactiveDecay:2,neutron:2,PASS
n,NbTi_Bundle_4K_60K,NbTi_Bundle_4K_60K,38085,Sr-85,0,gs,EMITTED_CANDIDATE,2,2,1,0.0002011134224760525267252725473,2,1,NbTi_Bundle_4K_60K,10.286109,8.8785735,18.63052,2,neutronInelastic:2,RadioactiveDecay:2,neutron:2,PASS
n,NbTi_Bundle_4K_60K,NbTi_Bundle_4K_60K,39090,Y-90,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006649840476995053728844967286,1,1,NbTi_Bundle_4K_60K,13.61366,5.59852,26.52667,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,NbTi_Bundle_4K_60K,NbTi_Bundle_4K_60K,40093,Zr-93,0,gs,EMITTED_CANDIDATE,1,1,1,0.00000000001200134072637312139101064259,1,1,NbTi_Bundle_4K_60K,12.87507,9.074693,21.49456,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,NbTi_Bundle_4K_60K,NbTi_Bundle_4K_60K,41089,Nb-89,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787801777182261301859654053,1,1,NbTi_Bundle_4K_60K,13.79549,10.17107,18.71521,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,NbTi_Bundle_4K_60K,NbTi_Bundle_4K_60K,41091,Nb-91,0,gs,EMITTED_CANDIDATE,5,5,1,0.0000001420717232380451063003697315,5,1,NbTi_Bundle_4K_60K,12.37369,8.215953,21.519792,5,neutronInelastic:5,RadioactiveDecay:5,neutron:5,PASS
n,NbTi_Bundle_4K_60K,NbTi_Bundle_4K_60K,41092,Nb-92,0,gs,EMITTED_CANDIDATE,4,4,1,0.000000000002227338149466784231393447463,4,1,NbTi_Bundle_4K_60K,14.0806175,9.20324675,21.4097925,4,neutronInelastic:4,RadioactiveDecay:4,neutron:4,PASS
n,NbTi_Bundle_4K_60K,NbTi_Bundle_4K_60K,41094,Nb-94,0,gs,EMITTED_CANDIDATE,278,278,1,0.0000002633115879593809344223682505,8,1,NbTi_Bundle_4K_60K,12.9354492,7.99000818,22.0945345,278,nCapture:278,RadioactiveDecay:278,neutron:278,PASS
n,NbTi_Bundle_CP_Still,NbTi_Bundle_CP_Still,22051,Ti-51,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787801777182261301859654053,1,1,NbTi_Bundle_CP_Still,0.5916671,4.872694,7.159379,1,nCapture:1,RadioactiveDecay:1,neutron:1,PASS
n,NbTi_Bundle_CP_Still,NbTi_Bundle_CP_Still,40089,Zr-89,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006506778073163594846972402834,1,1,NbTi_Bundle_CP_Still,1.537781,3.920089,9.497459,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,NbTi_Bundle_CP_Still,NbTi_Bundle_CP_Still,41091,Nb-91,0,gs,EMITTED_CANDIDATE,1,1,1,0.00000002841434464760902126007394631,1,1,NbTi_Bundle_CP_Still,2.655008,5.918523,7.544846,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,NbTi_Bundle_CP_Still,NbTi_Bundle_CP_Still,41092,Nb-92,0,gs,EMITTED_CANDIDATE,2,2,1,0.000000000001113669074733392115696723732,2,1,NbTi_Bundle_CP_Still,2.2372215,5.2323825,8.2572135,2,neutronInelastic:2,RadioactiveDecay:2,neutron:2,PASS
n,NbTi_Bundle_CP_Still,NbTi_Bundle_CP_Still,41094,Nb-94,0,gs,EMITTED_CANDIDATE,63,63,1,0.0000000596713310843201398151410064,8,1,NbTi_Bundle_CP_Still,2.64652133,5.07604976,8.30412317,63,nCapture:63,RadioactiveDecay:63,neutron:63,PASS
n,NbTi_Bundle_MXC_CP,NbTi_Bundle_MXC_CP,21047,Sc-47,0,gs,EMITTED_CANDIDATE,1,1,1,0.000648335478632370687285293345,1,1,NbTi_Bundle_MXC_CP,-1.752479,4.554274,5.417067,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,NbTi_Bundle_MXC_CP,NbTi_Bundle_MXC_CP,41092,Nb-92,0,gs,EMITTED_CANDIDATE,2,2,1,0.000000000001113669074733392115696723732,2,1,NbTi_Bundle_MXC_CP,-0.1487535,6.0248485,3.9212935,2,neutronInelastic:2,RadioactiveDecay:2,neutron:2,PASS
n,NbTi_Bundle_MXC_CP,NbTi_Bundle_MXC_CP,41094,Nb-94,0,gs,EMITTED_CANDIDATE,65,65,1,0.00000006156565905525093790451056215,8,1,NbTi_Bundle_MXC_CP,-0.977013637,5.17425058,4.46260474,65,nCapture:65,RadioactiveDecay:65,neutron:65,PASS
n,NbTi_Bundle_Still_4K,NbTi_Bundle_Still_4K,22051,Ti-51,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787801777182261301859654053,1,1,NbTi_Bundle_Still_4K,5.483222,5.836291,15.68642,1,nCapture:1,RadioactiveDecay:1,neutron:1,PASS
n,NbTi_Bundle_Still_4K,NbTi_Bundle_Still_4K,38083,Sr-83,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006784725797645910926392398748,1,1,NbTi_Bundle_Still_4K,5.685604,3.979663,17.47204,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,NbTi_Bundle_Still_4K,NbTi_Bundle_Still_4K,39087,Y-87,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006490156431660677789158658758,1,1,NbTi_Bundle_Still_4K,9.086325,8.106692,15.91974,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,NbTi_Bundle_Still_4K,NbTi_Bundle_Still_4K,39090,Y-90,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006649840476995053728844967286,1,1,NbTi_Bundle_Still_4K,10.03552,9.119239,13.29418,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,NbTi_Bundle_Still_4K,NbTi_Bundle_Still_4K,41091,Nb-91,0,gs,EMITTED_CANDIDATE,2,2,1,0.00000005682868929521804252014789264,2,1,NbTi_Bundle_Still_4K,7.478286,8.264891,13.218185,2,neutronInelastic:2,RadioactiveDecay:2,neutron:2,PASS
n,NbTi_Bundle_Still_4K,NbTi_Bundle_Still_4K,41092,Nb-92,0,gs,EMITTED_CANDIDATE,4,4,1,0.000000000002227338149466784231393447463,3,1,NbTi_Bundle_Still_4K,6.5460865,5.021418,17.22532,4,neutronInelastic:4,RadioactiveDecay:4,neutron:4,PASS
n,NbTi_Bundle_Still_4K,NbTi_Bundle_Still_4K,41094,Nb-94,0,gs,EMITTED_CANDIDATE,227,227,1,0.0000002150062247006455831434445786,8,1,NbTi_Bundle_Still_4K,7.08262512,6.98229182,14.8344553,227,nCapture:227,RadioactiveDecay:227,neutron:227,PASS
n,NbTi_Bundle_Still_4K,NbTi_Bundle_Still_4K,42091,Mo-91,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787801777182261301859654053,1,1,NbTi_Bundle_Still_4K,6.216987,6.727187,15.37608,1,protonInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,NbTi_Bundle_bay_to_MXC,NbTi_Bundle_bay_to_MXC,22045,Ti-45,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787801777182261301859654053,1,1,NbTi_Bundle_bay_to_MXC,-7.681384,5.878733,-3.172174,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,NbTi_Bundle_bay_to_MXC,NbTi_Bundle_bay_to_MXC,41094,Nb-94,0,gs,EMITTED_CANDIDATE,113,113,1,0.0000001070295303575900920493799004,8,1,NbTi_Bundle_bay_to_MXC,-2.81814767,6.42127612,-3.47570034,113,nCapture:113,RadioactiveDecay:113,neutron:113,PASS
n,Nb_MagShield_Inner_Back_ColdFingerCap_2mm,Nb_MagShield_Inner_Back_ColdFingerCap_2mm,41091,Nb-91,0,gs,EMITTED_CANDIDATE,1,1,1,0.00000002841434464760902126007394631,1,1,Nb_MagShield_Inner_Back_ColdFingerCap_2mm,2.231425,0.1537382,-3.800171,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,Nb_MagShield_Inner_Back_ColdFingerCap_2mm,Nb_MagShield_Inner_Back_ColdFingerCap_2mm,41092,Nb-92,0,gs,EMITTED_CANDIDATE,5,5,1,0.000000000002784172686833480289241809329,4,1,Nb_MagShield_Inner_Back_ColdFingerCap_2mm,-0.79707618,-1.37047974,-6.7697092,5,neutronInelastic:5,RadioactiveDecay:5,neutron:5,PASS
n,Nb_MagShield_Inner_Back_ColdFingerCap_2mm,Nb_MagShield_Inner_Back_ColdFingerCap_2mm,41094,Nb-94,0,gs,EMITTED_CANDIDATE,116,116,1,0.000000109871022313986289183434234,8,1,Nb_MagShield_Inner_Back_ColdFingerCap_2mm,-0.925332406,0.13936567,-6.87574942,116,nCapture:116,RadioactiveDecay:116,neutron:116,PASS
n,Nb_MagShield_Inner_Cylinder_2mm,Nb_MagShield_Inner_Cylinder_2mm,37080,Rb-80,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787801777182261301859654053,1,1,Nb_MagShield_Inner_Cylinder_2mm,-2.023109,3.505812,-2.100016,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,Nb_MagShield_Inner_Cylinder_2mm,Nb_MagShield_Inner_Cylinder_2mm,39087,Y-87,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006490156431660677789158658758,1,1,Nb_MagShield_Inner_Cylinder_2mm,-5.215869,1.764259,-7.296052,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,Nb_MagShield_Inner_Cylinder_2mm,Nb_MagShield_Inner_Cylinder_2mm,39090,Y-90,0,gs,EMITTED_CANDIDATE,5,5,1,0.003324920238497526864422483643,4,1,Nb_MagShield_Inner_Cylinder_2mm,-5.4276988,2.736011,-4.5180261,5,neutronInelastic:5,RadioactiveDecay:5,neutron:5,PASS
n,Nb_MagShield_Inner_Cylinder_2mm,Nb_MagShield_Inner_Cylinder_2mm,40088,Zr-88,0,gs,EMITTED_CANDIDATE,2,2,1,0.000159118243292129095844439874,2,1,Nb_MagShield_Inner_Cylinder_2mm,-5.154675,-0.2717065,-2.8116005,2,neutronInelastic:2,RadioactiveDecay:2,neutron:2,PASS
n,Nb_MagShield_Inner_Cylinder_2mm,Nb_MagShield_Inner_Cylinder_2mm,40093,Zr-93,0,gs,EMITTED_CANDIDATE,1,1,1,0.00000000001200134072637312139101064259,1,1,Nb_MagShield_Inner_Cylinder_2mm,-2.249822,-3.854117,-7.296958,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,Nb_MagShield_Inner_Cylinder_2mm,Nb_MagShield_Inner_Cylinder_2mm,41090,Nb-90,0,gs,EMITTED_CANDIDATE,2,2,1,0.001357560304138300239405768682,2,1,Nb_MagShield_Inner_Cylinder_2mm,-2.8967159,0.08571,-3.212606,2,neutronInelastic:2,RadioactiveDecay:2,neutron:2,PASS
n,Nb_MagShield_Inner_Cylinder_2mm,Nb_MagShield_Inner_Cylinder_2mm,41091,Nb-91,0,gs,EMITTED_CANDIDATE,6,6,1,0.0000001704860678856541275604436779,5,1,Nb_MagShield_Inner_Cylinder_2mm,-3.29632489,-1.21952907,-4.73179115,6,neutronInelastic:6,RadioactiveDecay:6,neutron:6,PASS
n,Nb_MagShield_Inner_Cylinder_2mm,Nb_MagShield_Inner_Cylinder_2mm,41092,Nb-92,0,gs,EMITTED_CANDIDATE,15,15,1,0.000000000008352518060500440867725427988,7,1,Nb_MagShield_Inner_Cylinder_2mm,-2.37053063,-0.246215767,-3.53308784,15,neutronInelastic:15,RadioactiveDecay:15,neutron:15,PASS
n,Nb_MagShield_Inner_Cylinder_2mm,Nb_MagShield_Inner_Cylinder_2mm,41094,Nb-94,0,gs,EMITTED_CANDIDATE,476,476,1,0.0000004508500570815299452699542706,8,1,Nb_MagShield_Inner_Cylinder_2mm,-3.43211903,0.0303108529,-3.79230328,476,nCapture:476,RadioactiveDecay:476,neutron:476,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,8015,O-15,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787801777182261301859654053,1,1,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,-18.95661,-12.37727,-11.06868,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,9018,F-18,0,gs,EMITTED_CANDIDATE,3,3,1,0.002036340533154678390557896216,2,1,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,-10.80898,2.85728367,-18.87762,3,neutronInelastic:3,RadioactiveDecay:3,neutron:3,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,11022,Na-22,0,gs,EMITTED_CANDIDATE,12,12,1,0.00008862837062766674065370603795,6,1,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,-16.4341031,0.601399583,-13.2739334,12,neutronInelastic:10,RadioactiveDecay:12,neutron:12,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,11024,Na-24,0,gs,EMITTED_CANDIDATE,31,31,1,0.02104218431495770133807936433,7,1,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,-15.2167662,0.967700613,-14.6153613,31,neutronInelastic:31,RadioactiveDecay:31,neutron:31,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,11025,Na-25,0,gs,EMITTED_CANDIDATE,3,3,1,0.002036340533154678390557896216,3,1,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,-12.3549423,7.88287633,-17.56267,3,neutronInelastic:2,RadioactiveDecay:3,neutron:3,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,12023,Mg-23,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787801777182261301859654053,1,1,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,-13.45735,16.20354,-16.62636,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,12027,Mg-27,0,gs,EMITTED_CANDIDATE,34,34,1,0.02307852604241968842632282378,8,1,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,-14.4200632,0.97653358,-15.4451709,34,neutronInelastic:34,RadioactiveDecay:34,neutron:34,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,13026,Al-26,0,gs,EMITTED_CANDIDATE,56,56,1,0.000000001509122551032703981928156549,8,1,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,-16.9649261,1.20720946,-12.8785298,56,neutronInelastic:55,RadioactiveDecay:56,neutron:56,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,13028,Al-28,0,gs,EMITTED_CANDIDATE,1413,1413,1,0.9591163911158535219527691177,8,1,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,-14.9421006,0.155090213,-14.9379513,1413,nCapture:1413,RadioactiveDecay:1413,neutron:1413,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,14026,Si-26,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787801777182261301859654053,1,1,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,-25.78469,-2.631514,-4.486251,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,9018,F-18,0,gs,EMITTED_CANDIDATE,2,2,1,0.001357560355436452260371930811,2,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,4.468959,-4.7188235,-1.0094025,2,neutronInelastic:2,RadioactiveDecay:2,neutron:2,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,11022,Na-22,0,gs,EMITTED_CANDIDATE,7,7,1,0.00005169988286613893204799518881,5,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,3.336153,4.21199672,-1.77776303,7,neutronInelastic:7,RadioactiveDecay:7,neutron:7,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,11024,Na-24,0,gs,EMITTED_CANDIDATE,28,28,1,0.01900584389738114959568458714,8,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,-0.0822338,-6.84187634,0.50647055,28,neutronInelastic:28,RadioactiveDecay:28,neutron:28,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,11025,Na-25,0,gs,EMITTED_CANDIDATE,2,2,1,0.001357560355436452260371930811,2,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,5.836731,17.22058,-4.4690995,2,neutronInelastic:2,RadioactiveDecay:2,neutron:2,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,12027,Mg-27,0,gs,EMITTED_CANDIDATE,24,24,1,0.01629072426523742712446316973,8,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,-0.359610495,-0.571796858,1.939703,24,neutronInelastic:24,RadioactiveDecay:24,neutron:24,PASS
