production_tag,raw_volume,canonical_volume_for_reporting_only,ZA,nuclide,exc_keV_decimal,state_id,activity_day15_direct_Bq,half_life_s,half_life_bin,near_focal_plane_heuristic,beta_plus_relevant_heuristic,line_or_cascade_risk_status
n,CsI_Bottom_Quadrant_01,CsI_Bottom_Quadrant_01,54123,Xe-123,0,gs,0.001357560355436452260371930811,7488,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_01,CsI_Bottom_Quadrant_01,54125,Xe-125,0,gs,0.001357559843892993970395681329,60732,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_01,CsI_Bottom_Quadrant_01,54127,Xe-127,0,gs,0.0008444282564369136272587258888,3139948.8,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_01,CsI_Bottom_Quadrant_01,54133,Xe-133,0,gs,0.00292596398666170614112790187,453375.36,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_01,CsI_Bottom_Quadrant_01,55126,Cs-126,0,gs,0.0006787801777182261301859654053,98.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_01,CsI_Bottom_Quadrant_01,55127,Cs-127,0,gs,0.004072681066309356781115792432,22500,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_01,CsI_Bottom_Quadrant_01,55128,Cs-128,0,gs,0.003393900888591130650929827026,218.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_01,CsI_Bottom_Quadrant_01,55129,Cs-129,0,gs,0.003392486887735971140981964131,115416,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_01,CsI_Bottom_Quadrant_01,55130,Cs-130,0,gs,0.0128968233766462964735333427,1752.6,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_01,CsI_Bottom_Quadrant_01,55131,Cs-131,0,gs,0.01518684965193976572580946233,837129.6,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_01,CsI_Bottom_Quadrant_01,55132,Cs-132,0,gs,0.05260825432760036803461235882,559872,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_01,CsI_Bottom_Quadrant_01,55134,Cs-134,0,gs,0.1189661699035878309185728511,65166444,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,49108,In-108,0,gs,0.0006787801777182261301859654053,3480,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,49115,In-115,0,gs,0.00000000000000000007535973819619302743425844284,13916901600000000000000,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,50110,Sn-110,0,gs,0.0006787801777182261301859654053,14954.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,50111,Sn-111,0,gs,0.0006787801777182261301859654053,2118,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,51114,Sb-114,0,gs,0.0006787801777182261301859654053,209.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,51115,Sb-115,0,gs,0.0006787801777182261301859654053,1926,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,51116,Sb-116,0,gs,0.002036340533154678390557896216,948,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,51118,Sb-118,0,gs,0.001357560355436452260371930811,216,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,51119,Sb-119,0,gs,0.004066762647986624908110133442,137484,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,51120,Sb-120,0,gs,0.002036340533154678390557896216,953.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,51122,Sb-122,0,gs,0.0006638538396499248929733354783,235336.32,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,51124,Sb-124,0,gs,0.0001076676626019242535624080677,5201280,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,52117,Te-117,0,gs,0.001357560355436452260371930811,3720,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,52119,Te-119,0,gs,0.002036340172762184749031210991,57780,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,52121,Te-121,0,gs,0.001130413016399266917408064316,1668384,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,52127,Te-127,0,gs,0.002036340533149449678970914948,33660,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,53120,I-120,0,gs,0.001357560355436452260371930811,4900.2,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,53121,I-121,0,gs,0.0006787801777182261301859654053,7632,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,53122,I-122,0,gs,0.006109021599464035171673688648,217.8,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,53123,I-123,0,gs,0.006787801733908524868129980974,47603.52,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,53124,I-124,0,gs,0.01307226107311494266683228903,360806.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,53125,I-125,0,gs,0.003815280114557302011700812704,5131468.8,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,53126,I-126,0,gs,0.04087904167043543863793254419,1117152,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,53128,I-128,0,gs,6.90047928668348683947052431,1499.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,53129,I-129,0,gs,0.000000000001197159751882263338200187208,509339664000000,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,53130,I-130,0,gs,0.0006787801765598083396290194817,44496,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,54121,Xe-121,0,gs,0.0006787801777182261301859654053,2406,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,54122,Xe-122,0,gs,0.0006787774225562297426540712217,72360,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,54123,Xe-123,0,gs,0.0006787801777182261301859654053,7488,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,54127,Xe-127,0,gs,0.0003377713025747654509034903557,3139948.8,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,54133,Xe-133,0,gs,0.001755578391997023684676741122,453375.36,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,55123,Cs-123,0,gs,0.0006787801777182261301859654053,352.8,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,55126,Cs-126,0,gs,0.002036340533154678390557896216,98.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,55127,Cs-127,0,gs,0.002036340533154678390557896216,22500,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,55128,Cs-128,0,gs,0.003393900888591130650929827026,218.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,55129,Cs-129,0,gs,0.008141968530566330738356713916,115416,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,55130,Cs-130,0,gs,0.01493316390980097486409123892,1752.6,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,55131,Cs-131,0,gs,0.01831355399204501161053493987,837129.6,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,55132,Cs-132,0,gs,0.03904942589265181957208340036,559872,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,55134,Cs-134,0,gs,0.1160575297551873473162049943,65166444,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,56129,Ba-129,0,gs,0.0006787801777182261301859654053,8028,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,56133,Ba-133,0,gs,0.000001831112917923436039562023878,332550833.04,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,49109,In-109,0,gs,0.0006787801777182261301859654053,14972.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,49115,In-115,0,gs,0.00000000000000000007535973819619302743425844284,13916901600000000000000,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,49116,In-116,0,gs,0.0006787801777182261301859654053,14.1,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,50113,Sn-113,0,gs,0.0001172748725011696196998298298,9942912,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,50121,Sn-121,0,gs,0.00135742746900919543506754881,97308,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,51113,Sb-113,0,gs,0.0006787801777182261301859654053,400.2,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,51116,Sb-116,0,gs,0.0006787801777182261301859654053,948,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,51118,Sb-118,0,gs,0.001357560355436452260371930811,216,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,51119,Sb-119,0,gs,0.002711175098657749938740088961,137484,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,51125,Sb-125,0,gs,0.00001394166825825943928684639409,87023237.76,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,52118,Te-118,0,gs,0.001117575322136668451858534066,518400,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,52119,Te-119,0,gs,0.002036340172762184749031210991,57780,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,52121,Te-121,0,gs,0.001130413016399266917408064316,1668384,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,52127,Te-127,0,gs,0.0006787801777164832263236383161,33660,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,53119,I-119,0,gs,0.0006787801777182261301859654053,1146,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,53120,I-120,0,gs,0.001357560355436452260371930811,4900.2,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,53121,I-121,0,gs,0.002715120710872904520743861621,7632,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,53122,I-122,0,gs,0.003393900888591130650929827026,217.8,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,53123,I-123,0,gs,0.008145362080690229841755977168,47603.52,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,53124,I-124,0,gs,0.01307226107311494266683228903,360806.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,53125,I-125,0,gs,0.004578336137468762414040975244,5131468.8,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,53126,I-126,0,gs,0.03150311468180345729895719001,1117152,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,53128,I-128,0,gs,7.817511306780810341351763573,1499.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,53129,I-129,0,gs,0.000000000001197159751882263338200187208,509339664000000,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,53132,I-132,0,gs,0.0006787801777182261301859654053,8262,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,54122,Xe-122,0,gs,0.001357554845112459485308142444,72360,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,54123,Xe-123,0,gs,0.0006787801777182261301859654053,7488,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,54125,Xe-125,0,gs,0.001357559843892993970395681329,60732,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,54127,Xe-127,0,gs,0.001013313907724296352710471067,3139948.8,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,54133,Xe-133,0,gs,0.001755578391997023684676741122,453375.36,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,55125,Cs-125,0,gs,0.001357560355436452260371930811,2661,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,55126,Cs-126,0,gs,0.0006787801777182261301859654053,98.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,55127,Cs-127,0,gs,0.002036340533154678390557896216,22500,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,55128,Cs-128,0,gs,0.004751461244027582911301757837,218.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,55129,Cs-129,0,gs,0.009498963285660719194749499569,115416,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,55130,Cs-130,0,gs,0.01357560355436452260371930811,1752.6,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,55131,Cs-131,0,gs,0.02233360242932318489089626813,837129.6,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,55132,Cs-132,0,gs,0.04447295726663123895709498374,559872,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,55134,Cs-134,0,gs,0.1310189055983975025871706474,65166444,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,56128,Ba-128,0,gs,0.0006693717012843142725071628278,209952,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,56129,Ba-129,0,gs,0.0006787801777182261301859654053,8028,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,56133,Ba-133,0,gs,0.000001831112917923436039562023878,332550833.04,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_00,CsI_Side_Segment_00,47112,Ag-112,0,gs,0.0006787801777182261301859654053,11268,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_00,CsI_Side_Segment_00,50110,Sn-110,0,gs,0.0006787801777182261301859654053,14954.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_00,CsI_Side_Segment_00,50113,Sn-113,0,gs,0.0001172748725011696196998298298,9942912,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_00,CsI_Side_Segment_00,51115,Sb-115,0,gs,0.0006787801777182261301859654053,1926,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_00,CsI_Side_Segment_00,51119,Sb-119,0,gs,0.002033381323993312454055066721,137484,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_00,CsI_Side_Segment_00,51120,Sb-120,0,gs,0.0006787801777182261301859654053,953.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_00,CsI_Side_Segment_00,51122,Sb-122,0,gs,0.0006638538396499248929733354783,235336.32,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_00,CsI_Side_Segment_00,51124,Sb-124,0,gs,0.0001076676626019242535624080677,5201280,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_00,CsI_Side_Segment_00,52115,Te-115,0,gs,0.0006787801777182261301859654053,348,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_00,CsI_Side_Segment_00,52118,Te-118,0,gs,0.0005587876610683342259292670328,518400,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_00,CsI_Side_Segment_00,52121,Te-121,0,gs,0.0005652065081996334587040321581,1668384,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_00,CsI_Side_Segment_00,52127,Te-127,0,gs,0.0006787801777164832263236383161,33660,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_00,CsI_Side_Segment_00,52129,Te-129,0,gs,0.0006787801777182261301859654053,4176,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_00,CsI_Side_Segment_00,53120,I-120,0,gs,0.0006787801777182261301859654053,4900.2,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_00,CsI_Side_Segment_00,53121,I-121,0,gs,0.0006787801777182261301859654053,7632,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_00,CsI_Side_Segment_00,53122,I-122,0,gs,0.001357560355436452260371930811,217.8,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_00,CsI_Side_Segment_00,53123,I-123,0,gs,0.004072681040345114920877988585,47603.52,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_00,CsI_Side_Segment_00,53124,I-124,0,gs,0.004979908980234263873078967249,360806.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_00,CsI_Side_Segment_00,53125,I-125,0,gs,0.00218016006546131543525760726,5131468.8,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_00,CsI_Side_Segment_00,53126,I-126,0,gs,0.01687666857953756641015563751,1117152,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_00,CsI_Side_Segment_00,53128,I-128,0,gs,4.38763506877061370552208038,1499.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_00,CsI_Side_Segment_00,54121,Xe-121,0,gs,0.0006787801777182261301859654053,2406,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_00,CsI_Side_Segment_00,54123,Xe-123,0,gs,0.0006787801777182261301859654053,7488,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_00,CsI_Side_Segment_00,54125,Xe-125,0,gs,0.001357559843892993970395681329,60732,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_00,CsI_Side_Segment_00,54127,Xe-127,0,gs,0.0003377713025747654509034903557,3139948.8,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_00,CsI_Side_Segment_00,54133,Xe-133,0,gs,0.001170385594664682456451160748,453375.36,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_00,CsI_Side_Segment_00,55126,Cs-126,0,gs,0.001357560355436452260371930811,98.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_00,CsI_Side_Segment_00,55127,Cs-127,0,gs,0.001357560355436452260371930811,22500,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_00,CsI_Side_Segment_00,55128,Cs-128,0,gs,0.002715120710872904520743861621,218.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_00,CsI_Side_Segment_00,55129,Cs-129,0,gs,0.002713989510188776912785571305,115416,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_00,CsI_Side_Segment_00,55130,Cs-130,0,gs,0.006787801777182261301859654053,1752.6,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_00,CsI_Side_Segment_00,55131,Cs-131,0,gs,0.008933440971729273956358507257,837129.6,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_00,CsI_Side_Segment_00,55132,Cs-132,0,gs,0.02386353804550944529405096689,559872,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_00,CsI_Side_Segment_00,55134,Cs-134,0,gs,0.07510424817690961173909590554,65166444,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_01,CsI_Side_Segment_01,48109,Cd-109,0,gs,0.00001512785465179547810221207672,39856320,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
