production_tag,source_file,source_files_count,source_files,raw_volume,canonical_volume_for_reporting_only,ZA,nuclide,exc_raw_token,exc_keV_decimal,state_id,nubase_line,production_count_raw,TT_file_s,TT_tag_sum_s,production_rate_s-1,half_life_s,half_life_authority,activity_day15_direct_Bq,state_class,source_row_count
n,MULTIPLE:6,6,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep04_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep05_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep06_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep08_part01.dat.inc1.dat,CsI_TopAnnulus_Segment_03,CsI_TopAnnulus_Segment_03,53126,I-126,0.00,0,gs,2424,16,,1473.231,0.01086048284349161808297544648,1117152,NUBASE2020_STATE,0.006000593272724468056944226667,EMITTED_CANDIDATE,6
n,MULTIPLE:8,8,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep04_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep05_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep06_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep07_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep08_part01.dat.inc1.dat,CsI_TopAnnulus_Segment_03,CsI_TopAnnulus_Segment_03,53128,I-128,0.00,0,gs,2498,1079,,1473.231,0.7324038117579659944706566723,1499.4,NUBASE2020_STATE,0.7324038117579659944706566723,EMITTED_CANDIDATE,8
n,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep02_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep02_part01.dat.inc1.dat,CsI_TopAnnulus_Segment_03,CsI_TopAnnulus_Segment_03,53129,I-129,0.00,0,gs,2534,1,184.088,1473.231,0.0006787801777182261301859654053,509339664000000,NUBASE2020_STATE,0.000000000001197159751882263338200187208,EMITTED_CANDIDATE,1
n,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep05_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep05_part01.dat.inc1.dat,CsI_TopAnnulus_Segment_03,CsI_TopAnnulus_Segment_03,54123,Xe-123,0.00,0,gs,2321,1,184.412,1473.231,0.0006787801777182261301859654053,7488,NUBASE2020_STATE,0.0006787801777182261301859654053,EMITTED_CANDIDATE,1
n,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep01_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep01_part01.dat.inc1.dat,CsI_TopAnnulus_Segment_03,CsI_TopAnnulus_Segment_03,54133,Xe-133,0.00,0,gs,2668,1,183.876,1473.231,0.0006787801777182261301859654053,453375.36,NUBASE2020_STATE,0.000585192797332341228225580374,EMITTED_CANDIDATE,1
n,MULTIPLE:2,2,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep03_part01.dat.inc1.dat,CsI_TopAnnulus_Segment_03,CsI_TopAnnulus_Segment_03,55128,Cs-128,0.00,0,gs,2503,2,,1473.231,0.001357560355436452260371930811,218.4,NUBASE2020_STATE,0.001357560355436452260371930811,EMITTED_CANDIDATE,2
n,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep06_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep06_part01.dat.inc1.dat,CsI_TopAnnulus_Segment_03,CsI_TopAnnulus_Segment_03,55130,Cs-130,0.00,0,gs,2576,1,183.99,1473.231,0.0006787801777182261301859654053,1752.6,NUBASE2020_STATE,0.0006787801777182261301859654053,EMITTED_CANDIDATE,1
n,MULTIPLE:2,2,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep05_part01.dat.inc1.dat,CsI_TopAnnulus_Segment_03,CsI_TopAnnulus_Segment_03,55131,Cs-131,0.00,0,gs,2611,2,,1473.231,0.001357560355436452260371930811,837129.6,NUBASE2020_STATE,0.0008933440971729273956358507257,EMITTED_CANDIDATE,2
n,MULTIPLE:6,6,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep04_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep05_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep07_part01.dat.inc1.dat,CsI_TopAnnulus_Segment_03,CsI_TopAnnulus_Segment_03,55132,Cs-132,0.00,0,gs,2640,11,,1473.231,0.007466581954900487432045619458,559872,NUBASE2020_STATE,0.005965884511377361323512741722,EMITTED_CANDIDATE,6
n,MULTIPLE:8,8,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep04_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep05_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep06_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep07_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep08_part01.dat.inc1.dat,CsI_TopAnnulus_Segment_03,CsI_TopAnnulus_Segment_03,55134,Cs-134,0.00,0,gs,2702,1422,,1473.231,0.9652254127153175571244428063,65166444,NUBASE2020_STATE,0.01321433319816449738839326623,EMITTED_CANDIDATE,8
n,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep04_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep04_part01.dat.inc1.dat,CsI_TopAnnulus_Segment_04,CsI_TopAnnulus_Segment_04,50111,Sn-111,0.00,0,gs,1980,1,184.351,1473.231,0.0006787801777182261301859654053,2118,NUBASE2020_STATE,0.0006787801777182261301859654053,EMITTED_CANDIDATE,1
n,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep03_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep03_part01.dat.inc1.dat,CsI_TopAnnulus_Segment_04,CsI_TopAnnulus_Segment_04,51114,Sb-114,0.00,0,gs,2050,1,184.245,1473.231,0.0006787801777182261301859654053,209.4,NUBASE2020_STATE,0.0006787801777182261301859654053,EMITTED_CANDIDATE,1
n,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep06_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep06_part01.dat.inc1.dat,CsI_TopAnnulus_Segment_04,CsI_TopAnnulus_Segment_04,51120,Sb-120,0.00,0,gs,2215,2,183.99,1473.231,0.001357560355436452260371930811,953.4,NUBASE2020_STATE,0.001357560355436452260371930811,EMITTED_CANDIDATE,1
n,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep02_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep02_part01.dat.inc1.dat,CsI_TopAnnulus_Segment_04,CsI_TopAnnulus_Segment_04,52121,Te-121,0.00,0,gs,2249,1,184.088,1473.231,0.0006787801777182261301859654053,1668384,NUBASE2020_STATE,0.0002826032540998167293520160789,EMITTED_CANDIDATE,1
n,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep02_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep02_part01.dat.inc1.dat,CsI_TopAnnulus_Segment_04,CsI_TopAnnulus_Segment_04,52127,Te-127,0.00,0,gs,2458,1,184.088,1473.231,0.0006787801777182261301859654053,33660,NUBASE2020_STATE,0.0006787801777164832263236383161,EMITTED_CANDIDATE,1
n,MULTIPLE:2,2,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep04_part01.dat.inc1.dat,CsI_TopAnnulus_Segment_04,CsI_TopAnnulus_Segment_04,53123,I-123,0.00,0,gs,2320,2,,1473.231,0.001357560355436452260371930811,47603.52,NUBASE2020_STATE,0.001357560346781704973625996195,EMITTED_CANDIDATE,2
n,MULTIPLE:2,2,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep08_part01.dat.inc1.dat,CsI_TopAnnulus_Segment_04,CsI_TopAnnulus_Segment_04,53124,I-124,0.00,0,gs,2352,3,,1473.231,0.002036340533154678390557896216,360806.4,NUBASE2020_STATE,0.001867465867587848952404612719,EMITTED_CANDIDATE,2
n,MULTIPLE:2,2,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep06_part01.dat.inc1.dat,CsI_TopAnnulus_Segment_04,CsI_TopAnnulus_Segment_04,53125,I-125,0.00,0,gs,2388,2,,1473.231,0.001357560355436452260371930811,5131468.8,NUBASE2020_STATE,0.000218016006546131543525760726,EMITTED_CANDIDATE,2
n,MULTIPLE:7,7,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep04_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep05_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep06_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep07_part01.dat.inc1.dat,CsI_TopAnnulus_Segment_04,CsI_TopAnnulus_Segment_04,53126,I-126,0.00,0,gs,2424,11,,1473.231,0.007466581954900487432045619458,1117152,NUBASE2020_STATE,0.004125407874998071789149155835,EMITTED_CANDIDATE,7
n,MULTIPLE:8,8,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep04_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep05_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep06_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep07_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep08_part01.dat.inc1.dat,CsI_TopAnnulus_Segment_04,CsI_TopAnnulus_Segment_04,53128,I-128,0.00,0,gs,2498,1051,,1473.231,0.713397966781855662825449641,1499.4,NUBASE2020_STATE,0.713397966781855662825449641,EMITTED_CANDIDATE,8
n,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep03_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep03_part01.dat.inc1.dat,CsI_TopAnnulus_Segment_04,CsI_TopAnnulus_Segment_04,54125,Xe-125,0.00,0,gs,2389,1,184.245,1473.231,0.0006787801777182261301859654053,60732,NUBASE2020_STATE,0.0006787799219464969851978406645,EMITTED_CANDIDATE,1
n,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep01_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep01_part01.dat.inc1.dat,CsI_TopAnnulus_Segment_04,CsI_TopAnnulus_Segment_04,54133,Xe-133,0.00,0,gs,2668,1,183.876,1473.231,0.0006787801777182261301859654053,453375.36,NUBASE2020_STATE,0.000585192797332341228225580374,EMITTED_CANDIDATE,1
n,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep07_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep07_part01.dat.inc1.dat,CsI_TopAnnulus_Segment_04,CsI_TopAnnulus_Segment_04,55126,Cs-126,0.00,0,gs,2427,1,183.935,1473.231,0.0006787801777182261301859654053,98.4,NUBASE2020_STATE,0.0006787801777182261301859654053,EMITTED_CANDIDATE,1
n,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep02_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep02_part01.dat.inc1.dat,CsI_TopAnnulus_Segment_04,CsI_TopAnnulus_Segment_04,55127,Cs-127,0.00,0,gs,2463,1,184.088,1473.231,0.0006787801777182261301859654053,22500,NUBASE2020_STATE,0.0006787801777182261301859654053,EMITTED_CANDIDATE,1
n,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep05_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep05_part01.dat.inc1.dat,CsI_TopAnnulus_Segment_04,CsI_TopAnnulus_Segment_04,55128,Cs-128,0.00,0,gs,2503,1,184.412,1473.231,0.0006787801777182261301859654053,218.4,NUBASE2020_STATE,0.0006787801777182261301859654053,EMITTED_CANDIDATE,1
n,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep06_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep06_part01.dat.inc1.dat,CsI_TopAnnulus_Segment_04,CsI_TopAnnulus_Segment_04,55129,Cs-129,0.00,0,gs,2537,1,183.99,1473.231,0.0006787801777182261301859654053,115416,NUBASE2020_STATE,0.0006784973775471942281963928264,EMITTED_CANDIDATE,1
n,MULTIPLE:4,4,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep07_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep08_part01.dat.inc1.dat,CsI_TopAnnulus_Segment_04,CsI_TopAnnulus_Segment_04,55130,Cs-130,0.00,0,gs,2576,4,,1473.231,0.002715120710872904520743861621,1752.6,NUBASE2020_STATE,0.002715120710872904520743861621,EMITTED_CANDIDATE,4
n,MULTIPLE:4,4,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep05_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep07_part01.dat.inc1.dat,CsI_TopAnnulus_Segment_04,CsI_TopAnnulus_Segment_04,55131,Cs-131,0.00,0,gs,2611,4,,1473.231,0.002715120710872904520743861621,837129.6,NUBASE2020_STATE,0.001786688194345854791271701451,EMITTED_CANDIDATE,4
n,MULTIPLE:6,6,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep04_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep05_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep06_part01.dat.inc1.dat,CsI_TopAnnulus_Segment_04,CsI_TopAnnulus_Segment_04,55132,Cs-132,0.00,0,gs,2640,17,,1473.231,0.01153926302120984421316141189,559872,NUBASE2020_STATE,0.009220003335765012954519691752,EMITTED_CANDIDATE,6
n,MULTIPLE:8,8,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep04_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep05_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep06_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep07_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep08_part01.dat.inc1.dat,CsI_TopAnnulus_Segment_04,CsI_TopAnnulus_Segment_04,55134,Cs-134,0.00,0,gs,2702,1515,,1473.231,1.028351969243112587231737589,65166444,NUBASE2020_STATE,0.01407856174066048772392109588,EMITTED_CANDIDATE,8
n,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep06_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep06_part01.dat.inc1.dat,CsI_TopAnnulus_Segment_05,CsI_TopAnnulus_Segment_05,51118,Sb-118,0.00,0,gs,2158,1,183.99,1473.231,0.0006787801777182261301859654053,216,NUBASE2020_STATE,0.0006787801777182261301859654053,EMITTED_CANDIDATE,1
n,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep01_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep01_part01.dat.inc1.dat,CsI_TopAnnulus_Segment_05,CsI_TopAnnulus_Segment_05,51120,Sb-120,0.00,0,gs,2215,1,183.876,1473.231,0.0006787801777182261301859654053,953.4,NUBASE2020_STATE,0.0006787801777182261301859654053,EMITTED_CANDIDATE,1
n,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep04_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep04_part01.dat.inc1.dat,CsI_TopAnnulus_Segment_05,CsI_TopAnnulus_Segment_05,52123,Te-123,0.00,0,gs,2318,1,184.351,1473.231,0.0006787801777182261301859654053,inf,NUBASE2020_STATE,0,STABLE,1
n,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep02_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep02_part01.dat.inc1.dat,CsI_TopAnnulus_Segment_05,CsI_TopAnnulus_Segment_05,53120,I-120,0.00,0,gs,2220,1,184.088,1473.231,0.0006787801777182261301859654053,4900.2,NUBASE2020_STATE,0.0006787801777182261301859654053,EMITTED_CANDIDATE,1
n,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep01_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep01_part01.dat.inc1.dat,CsI_TopAnnulus_Segment_05,CsI_TopAnnulus_Segment_05,53122,I-122,0.00,0,gs,2282,1,183.876,1473.231,0.0006787801777182261301859654053,217.8,NUBASE2020_STATE,0.0006787801777182261301859654053,EMITTED_CANDIDATE,1
n,MULTIPLE:2,2,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep07_part01.dat.inc1.dat,CsI_TopAnnulus_Segment_05,CsI_TopAnnulus_Segment_05,53123,I-123,0.00,0,gs,2320,3,,1473.231,0.002036340533154678390557896216,47603.52,NUBASE2020_STATE,0.002036340520172557460438994292,EMITTED_CANDIDATE,2
n,MULTIPLE:4,4,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep04_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep08_part01.dat.inc1.dat,CsI_TopAnnulus_Segment_05,CsI_TopAnnulus_Segment_05,53125,I-125,0.00,0,gs,2388,6,,1473.231,0.004072681066309356781115792432,5131468.8,NUBASE2020_STATE,0.0006540480196383946305772821778,EMITTED_CANDIDATE,4
n,MULTIPLE:8,8,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep04_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep05_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep06_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep07_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep08_part01.dat.inc1.dat,CsI_TopAnnulus_Segment_05,CsI_TopAnnulus_Segment_05,53126,I-126,0.00,0,gs,2424,18,,1473.231,0.0122180431989280703433473773,1117152,NUBASE2020_STATE,0.006750667431815026564062255005,EMITTED_CANDIDATE,8
n,MULTIPLE:8,8,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep04_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep05_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep06_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep07_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep08_part01.dat.inc1.dat,CsI_TopAnnulus_Segment_05,CsI_TopAnnulus_Segment_05,53128,I-128,0.00,0,gs,2498,1193,,1473.231,0.8097847520178437733118567285,1499.4,NUBASE2020_STATE,0.8097847520178437733118567285,EMITTED_CANDIDATE,8
n,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep07_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep07_part01.dat.inc1.dat,CsI_TopAnnulus_Segment_05,CsI_TopAnnulus_Segment_05,54125,Xe-125,0.00,0,gs,2389,1,183.935,1473.231,0.0006787801777182261301859654053,60732,NUBASE2020_STATE,0.0006787799219464969851978406645,EMITTED_CANDIDATE,1
n,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep05_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep05_part01.dat.inc1.dat,CsI_TopAnnulus_Segment_05,CsI_TopAnnulus_Segment_05,55124,Cs-124,0.00,0,gs,2354,1,184.412,1473.231,0.0006787801777182261301859654053,30.9,NUBASE2020_STATE,0.0006787801777182261301859654053,EMITTED_CANDIDATE,1
n,MULTIPLE:3,3,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep06_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep07_part01.dat.inc1.dat,CsI_TopAnnulus_Segment_05,CsI_TopAnnulus_Segment_05,55130,Cs-130,0.00,0,gs,2576,4,,1473.231,0.002715120710872904520743861621,1752.6,NUBASE2020_STATE,0.002715120710872904520743861621,EMITTED_CANDIDATE,3
n,MULTIPLE:3,3,runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_n_fullsphere20_rep03_part01.dat.inc1.dat,CsI_TopAnnulus_Segment_05,CsI_TopAnnulus_Segment_05,55131,Cs-131,0.00,0,gs,2611,4,,1473.231,0.002715120710872904520743861621,837129.6,NUBASE2020_STATE,0.001786688194345854791271701451,EMITTED_CANDIDATE,3
