source_family,window,stage,event_count,rate_or_transfer,rate_units,source_theta_bin,source_phi_bin,first_recorded_volume,first_recorded_material,entry_region,first_recorded_x_cm,first_recorded_y_cm,first_recorded_z_cm,tes_energy_keV,active_veto_energy_keV,side_compton_class,entry_surface_proxy,entry_region_proxy,entry_phi_deg_local,source_file,local_id,init_x_cm,init_y_cm,init_z_cm,dir_x,dir_y,dir_z,init_energy_keV
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,050_060,090_135,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,PlasticScintillator,side_wall,,,,510.99895559999993,306.2558291099689,not_active_veto_pass,side,side_phi07_315deg,295.01119194117376,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep08_part01.inc1.id1.sim.gz,585146,7.10254,-50.22456,-31.33658,0.11154,0.69093,0.71427,0.0
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,080_090,225_270,CsI_Side_Segment_00,CsI,side_wall,,,,510.99894280000007,334.3414946,not_active_veto_pass,side,side_phi01_045deg,26.775495945017994,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep08_part01.inc1.id1.sim.gz,745296,23.20765,37.28393,-41.18614,-0.34224,-0.75915,0.55368,1.076
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,070_080,180_225,ColdPlate_MXC_50mK_SD_anchor,Copper,side_wall,,,,510.998966,6024.268905000001,not_active_veto_pass,side,side_phi00_000deg,17.80463915473385,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep08_part01.inc1.id1.sim.gz,748880,27.60636,12.85398,-50.30934,-0.52147,-0.14594,0.84069,6.622
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,110_120,135_180,ColdPlate_CP_100mK_intercept,Copper,top,,,,510.9989,0.0,single,top,top_phi06_270deg,290.9060934802841,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep08_part01.inc1.id1.sim.gz,821539,51.95579,-36.4594,-13.57523,-0.89606,0.33447,0.29191,0.547
n,w2_510p58_511p42,active_veto_pass,1,0.0006785296262998083,cps normalized by prompt TT,110_120,135_180,ColdPlate_CP_100mK_intercept,Copper,top,,,,510.9989,0.0,single,top,top_phi06_270deg,290.9060934802841,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep08_part01.inc1.id1.sim.gz,821539,51.95579,-36.4594,-13.57523,-0.89606,0.33447,0.29191,0.547
n,w2_510p58_511p42,side_compton_fov_pass,1,0.0006785296262998083,cps normalized by prompt TT,110_120,135_180,ColdPlate_CP_100mK_intercept,Copper,top,,,,510.9989,0.0,single,top,top_phi06_270deg,290.9060934802841,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep08_part01.inc1.id1.sim.gz,821539,51.95579,-36.4594,-13.57523,-0.89606,0.33447,0.29191,0.547
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,070_080,270_315,CsI_Bottom_Quadrant_01,CsI,side_wall,,,,510.9989,6451.976234439592,not_active_veto_pass,side,side_phi03_135deg,152.22353713123505,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep08_part01.inc1.id1.sim.gz,887540,-36.40783,51.9398,3.31397,0.2406,-0.96298,0.1216,10.936
atm511,w2_510p58_511p42,side_compton_fov_pass,1,0.003769118855393986,cps per ph cm^-2 s^-1 lower-hemisphere flux,070_080,180_225,TP_L5_00344,Ta,side_wall,-1.7178,1.186632,-6.172573,511.00001199999997,0.0,final_pass_from_p2_replay,side,side_phi00_000deg,7.5543045329968095,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,7202,27.29072,6.52308,-51.70771,-0.53469,-0.09836,0.83931,511.0
atm511,w2_510p58_511p42,side_compton_fov_pass,1,0.003769118855393986,cps per ph cm^-2 s^-1 lower-hemisphere flux,050_060,090_135,TP_L4_00281,Ta,side_wall,-1.642954,0.545,-4.054295,511.0000060000001,0.0,final_pass_from_p2_replay,side,side_phi07_315deg,308.6761289866076,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,34030,-3.08846,-37.01568,-42.92491,0.02673,0.69464,0.71886,511.0
atm511,w2_510p58_511p42,side_compton_fov_pass,1,0.003769118855393986,cps per ph cm^-2 s^-1 lower-hemisphere flux,100_110,225_270,TP_L3_00050,Ta,side_wall,-2.743858,-1.01,-3.775293,511.00004686,0.0,final_pass_from_p2_replay,side,side_phi02_090deg,67.69776546373686,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,65112,23.60793,56.60048,-7.369,-0.4153,-0.90792,0.05664,511.0
atm511,w2_510p58_511p42,side_compton_fov_pass,1,0.003769118855393986,cps per ph cm^-2 s^-1 lower-hemisphere flux,110_120,180_225,TP_L2_00337,Ta,top,-3.348608,1.16,-2.49166,511.0,0.0,final_pass_from_p2_replay,top,top_phi01_045deg,46.70205536454926,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,81356,48.20101,39.9243,-9.05973,-0.79513,-0.59792,0.10131,511.0
atm511,w2_510p58_511p42,side_compton_fov_pass,1,0.003769118855393986,cps per ph cm^-2 s^-1 lower-hemisphere flux,060_070,180_225,TP_L5_00107,Ta,side_wall,-1.096889,-0.6700543,-5.486275,511.000005083,0.0,final_pass_from_p2_replay,side,side_phi00_000deg,2.4610246470344737,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,158032,12.73085,2.73082,-55.4333,-0.26624,-0.06548,0.96168,511.0
atm511,w2_510p58_511p42,side_compton_fov_pass,1,0.003769118855393986,cps per ph cm^-2 s^-1 lower-hemisphere flux,060_070,045_090,TP_L1_00100,Ta,side_wall,-5.391131,-0.695,-2.653029,510.9999389999999,0.0,final_pass_from_p2_replay,side,side_phi05_225deg,237.58423510464934,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,159462,-39.93674,-40.32047,-5.27819,0.65632,0.75283,0.04987,511.0
atm511,w2_510p58_511p42,side_compton_fov_pass,1,0.003769118855393986,cps per ph cm^-2 s^-1 lower-hemisphere flux,100_110,180_225,TP_L0_00344,Ta,side_wall,-5.93543,1.287112,-1.750821,511.00005999999996,0.0,final_pass_from_p2_replay,side,side_phi00_000deg,13.343585330136602,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,166788,49.36095,12.00589,-35.03619,-0.84518,-0.16383,0.50875,511.0
atm511,w2_510p58_511p42,side_compton_fov_pass,1,0.003769118855393986,cps per ph cm^-2 s^-1 lower-hemisphere flux,120_130,135_180,TP_L5_00341,Ta,top,-2.001847,1.165,-6.364437,510.99998999999997,0.0,final_pass_from_p2_replay,top,top_phi07_315deg,336.399143340343,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,193047,58.03068,-25.77541,-9.50426,-0.91131,0.40896,0.04766,511.0
atm511,w2_510p58_511p42,side_compton_fov_pass,1,0.003769118855393986,cps per ph cm^-2 s^-1 lower-hemisphere flux,070_080,270_315,TP_L3_00084,Ta,side_wall,-3.151413,-0.7,-4.02166,510.99996000000004,0.0,final_pass_from_p2_replay,side,side_phi02_090deg,98.96250115162613,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,199527,-18.39047,55.77609,-5.23693,0.26046,-0.96526,0.02077,511.0
atm511,w2_510p58_511p42,side_compton_fov_pass,1,0.003769118855393986,cps per ph cm^-2 s^-1 lower-hemisphere flux,040_050,000_045,TP_L0_00145,Ta,bottom,-5.920869,-0.3682608,-1.539108,511.00006,0.0,final_pass_from_p2_replay,bottom,bottom_phi05_225deg,210.51309177030555,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,222777,-51.51078,-21.6868,-2.21815,0.90577,0.42355,0.01349,511.0
atm511,w2_510p58_511p42,side_compton_fov_pass,1,0.003769118855393986,cps per ph cm^-2 s^-1 lower-hemisphere flux,080_090,225_270,TP_L1_00249,Ta,side_wall,-5.221684,0.54,-2.784861,511.0,0.0,final_pass_from_p2_replay,side,side_phi02_090deg,84.79070341528016,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,224078,-5.71503,56.83423,-15.71517,0.00854,-0.97459,0.22385,511.0
atm511,w2_510p58_511p42,side_compton_fov_pass,1,0.003769118855393986,cps per ph cm^-2 s^-1 lower-hemisphere flux,100_110,135_180,TP_L3_00061,Ta,side_wall,-3.569006,-0.9282742,-4.336447,511.00005,0.0,final_pass_from_p2_replay,side,side_phi07_315deg,328.751487690645,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,267042,42.35761,-31.18426,-32.04492,-0.74577,0.49131,0.44994,511.0
atm511,w2_510p58_511p42,side_compton_fov_pass,1,0.003769118855393986,cps per ph cm^-2 s^-1 lower-hemisphere flux,100_110,135_180,TP_L4_00345,Ta,side_wall,-2.405155,1.229255,-5.061893,510.999919,0.0,final_pass_from_p2_replay,side,side_phi00_000deg,358.4304500832449,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,306285,50.77638,-3.29236,-35.32447,-0.86677,0.07369,0.49323,511.0
atm511,w2_510p58_511p42,side_compton_fov_pass,1,0.003769118855393986,cps per ph cm^-2 s^-1 lower-hemisphere flux,090_100,180_225,TP_L1_00350,Ta,side_wall,-4.425085,1.190864,-2.091633,511.00001399999996,0.0,final_pass_from_p2_replay,side,side_phi01_045deg,37.174495111209055,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,333280,36.03448,34.91623,-34.32934,-0.65517,-0.54612,0.52203,511.0
atm511,w2_510p58_511p42,side_compton_fov_pass,1,0.003769118855393986,cps per ph cm^-2 s^-1 lower-hemisphere flux,090_100,090_135,TP_L5_00003,Ta,side_wall,-1.724213,-1.625,-6.077831,510.999980546,0.0,final_pass_from_p2_replay,side,side_phi06_270deg,286.9511309727243,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,403741,12.80633,-59.38815,-8.02643,-0.24382,0.96927,0.0327,511.0
atm511,w2_510p58_511p42,side_compton_fov_pass,1,0.003769118855393986,cps per ph cm^-2 s^-1 lower-hemisphere flux,060_070,225_270,TP_L3_00268,Ta,side_wall,-3.844491,0.695,-4.648696,511.00000000000006,0.0,final_pass_from_p2_replay,side,side_phi01_045deg,62.42669101649264,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,418178,-1.54338,45.95187,-35.22157,-0.0421,-0.82791,0.55928,511.0
atm511,w2_510p58_511p42,side_compton_fov_pass,1,0.003769118855393986,cps per ph cm^-2 s^-1 lower-hemisphere flux,060_070,045_090,TP_L1_00014,Ta,side_wall,-5.112722,-1.47,-2.70507,511.00003000000004,0.0,final_pass_from_p2_replay,side,side_phi05_225deg,238.27653406611222,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,467979,-39.38074,-41.04781,-4.36861,0.65424,0.75562,0.03176,511.0
atm511,w2_510p58_511p42,side_compton_fov_pass,1,0.003769118855393986,cps per ph cm^-2 s^-1 lower-hemisphere flux,110_120,090_135,TP_L0_00091,Ta,top,-4.781361,-0.83927,-0.7128583,511.00004000000007,0.0,final_pass_from_p2_replay,top,top_phi07_315deg,296.28743049614127,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,491436,35.94845,-51.03787,-5.31474,-0.62848,0.77458,0.07101,511.0
atm511,w2_510p58_511p42,side_compton_fov_pass,1,0.003769118855393986,cps per ph cm^-2 s^-1 lower-hemisphere flux,020_030,180_225,TP_L3_00019,Ta,bottom,-2.824971,-1.454174,-3.885631,511.0,0.0,final_pass_from_p2_replay,bottom,bottom_phi01_045deg,24.89614286627806,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,529862,-20.31094,11.89556,-49.13171,0.34756,-0.26534,0.89933,511.0
atm511,w2_510p58_511p42,side_compton_fov_pass,1,0.003769118855393986,cps per ph cm^-2 s^-1 lower-hemisphere flux,120_130,180_225,TP_L4_00352,Ta,top,-1.629823,1.280415,-4.302803,510.999949,0.0,final_pass_from_p2_replay,top,top_phi01_045deg,24.997993815660372,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,594548,57.84595,22.82075,-13.76093,-0.9299,-0.33678,0.14788,511.0
atm511,w2_510p58_511p42,side_compton_fov_pass,1,0.003769118855393986,cps per ph cm^-2 s^-1 lower-hemisphere flux,090_100,090_135,TP_L1_00066,Ta,side_wall,-4.710728,-1.005,-2.243933,511.00000470000003,0.0,final_pass_from_p2_replay,side,side_phi07_315deg,294.9241932195325,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,630564,16.16046,-53.48082,-22.61369,-0.34765,0.87408,0.3393,511.0
atm511,w2_510p58_511p42,side_compton_fov_pass,1,0.003769118855393986,cps per ph cm^-2 s^-1 lower-hemisphere flux,120_130,135_180,TP_L4_00207,Ta,top,-2.586709,0.1154758,-5.318745,510.99997,0.0,final_pass_from_p2_replay,top,top_phi00_000deg,356.40690398774177,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,637290,60.03109,-3.93707,-20.51375,-0.96988,0.06277,0.23535,511.0
atm511,w2_510p58_511p42,side_compton_fov_pass,1,0.003769118855393986,cps per ph cm^-2 s^-1 lower-hemisphere flux,060_070,225_270,TP_L1_00107,Ta,side_wall,-4.544615,-0.545,-1.997992,511.00005799999997,0.0,final_pass_from_p2_replay,side,side_phi02_090deg,71.3040653170394,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,652556,-10.58776,44.96682,-33.67873,0.10834,-0.8159,0.56795,511.0
atm511,w2_510p58_511p42,side_compton_fov_pass,1,0.003769118855393986,cps per ph cm^-2 s^-1 lower-hemisphere flux,080_090,135_180,TP_L1_00021,Ta,side_wall,-4.335948,-1.47,-1.920794,511.00000000000006,0.0,final_pass_from_p2_replay,side,side_phi07_315deg,318.2517176246823,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,655108,22.0929,-36.64113,-40.97812,-0.44924,0.59784,0.6639,511.0
atm511,w2_510p58_511p42,side_compton_fov_pass,1,0.003769118855393986,cps per ph cm^-2 s^-1 lower-hemisphere flux,110_120,135_180,TP_L4_00043,Ta,side_wall,-2.625803,-1.159261,-5.279651,511.00000000000006,0.0,final_pass_from_p2_replay,side,side_phi07_315deg,332.7690981567292,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,827641,50.21535,-27.33559,-25.57334,-0.84731,0.41974,0.32541,511.0
atm511,w2_510p58_511p42,side_compton_fov_pass,1,0.003769118855393986,cps per ph cm^-2 s^-1 lower-hemisphere flux,060_070,225_270,TP_L0_00117,Ta,side_wall,-6.545963,-0.39,-2.296107,510.999971,0.0,final_pass_from_p2_replay,side,side_phi02_090deg,82.51795766419973,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,839686,-13.30239,50.10163,-25.94909,0.1203,-0.89899,0.42113,511.0
atm511,w2_510p58_511p42,side_compton_fov_pass,1,0.003769118855393986,cps per ph cm^-2 s^-1 lower-hemisphere flux,090_100,180_225,TP_L3_00188,Ta,side_wall,-3.116978,0.008443693,-4.177638,510.99997900000005,0.0,final_pass_from_p2_replay,side,side_phi01_045deg,33.18268244275762,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,852781,35.08982,33.60915,-36.33933,-0.63474,-0.55822,0.53431,511.0
atm511,w2_510p58_511p42,side_compton_fov_pass,1,0.003769118855393986,cps per ph cm^-2 s^-1 lower-hemisphere flux,070_080,225_270,TP_L0_00357,Ta,side_wall,-6.129298,1.47,-1.874228,511.00000000000006,0.0,final_pass_from_p2_replay,side,side_phi02_090deg,83.56658902592746,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,891127,-5.70016,55.45792,-19.28609,-0.00756,-0.9517,0.30694,511.0
atm511,w2_510p58_511p42,side_compton_fov_pass,1,0.003769118855393986,cps per ph cm^-2 s^-1 lower-hemisphere flux,090_100,090_135,TP_L1_00337,Ta,side_wall,-4.083632,1.01,-1.686684,510.99997999999994,0.0,final_pass_from_p2_replay,side,side_phi06_270deg,285.8995312699328,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,899011,9.90722,-57.32957,-15.367,-0.22737,0.94809,0.22232,511.0
atm511,w2_510p58_511p42,side_compton_fov_pass,1,0.003769118855393986,cps per ph cm^-2 s^-1 lower-hemisphere flux,030_040,045_090,TP_L1_00083,Ta,bottom,-4.972791,-0.85,-2.377816,511.00003119338,0.0,final_pass_from_p2_replay,bottom,bottom_phi05_225deg,227.50850176574153,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,944481,-46.31785,-23.15499,-18.10228,0.83458,0.45024,0.31741,511.0
atm511,w2_510p58_511p42,side_compton_fov_pass,1,0.003769118855393986,cps per ph cm^-2 s^-1 lower-hemisphere flux,050_060,135_180,TP_L2_00211,Ta,side_wall,-3.846625,0.1436527,-3.210229,510.99996600000003,0.0,final_pass_from_p2_replay,side,side_phi00_000deg,359.0267438759713,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,972805,8.22492,-0.8585,-56.19087,-0.22212,0.01844,0.97485,511.0
atm511,w2_510p58_511p42,side_compton_fov_pass,1,0.003769118855393986,cps per ph cm^-2 s^-1 lower-hemisphere flux,060_070,180_225,TP_L2_00264,Ta,side_wall,-4.968973,0.5667682,-4.332577,511.00005000000004,0.0,final_pass_from_p2_replay,side,side_phi01_045deg,36.19567592098014,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,989444,6.14462,25.5842,-51.26337,-0.23599,-0.39963,0.88578,511.0
atm511,w2_510p58_511p42,side_compton_fov_pass,1,0.003769118855393986,cps per ph cm^-2 s^-1 lower-hemisphere flux,060_070,180_225,TP_L5_00063,Ta,side_wall,-1.635553,-0.8636311,-6.043626,511.000041,0.0,final_pass_from_p2_replay,side,side_phi01_045deg,33.18639637121312,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,989983,7.3804,28.52858,-49.14983,-0.17028,-0.55513,0.81415,511.0
atm511,w2_510p58_511p42,side_compton_fov_pass,1,0.003769118855393986,cps per ph cm^-2 s^-1 lower-hemisphere flux,020_030,000_045,TP_L1_00025,Ta,bottom,-5.597044,-1.263165,-2.958948,510.99999,0.0,final_pass_from_p2_replay,bottom,bottom_phi04_180deg,191.7934657336954,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,1015338,-51.79252,-4.00384,-16.37653,0.95876,0.05688,0.27847,511.0
atm511,w2_510p58_511p42,side_compton_fov_pass,1,0.003769118855393986,cps per ph cm^-2 s^-1 lower-hemisphere flux,060_070,180_225,TP_L2_00131,Ta,side_wall,-3.242385,-0.4787446,-2.605989,511.0,0.0,final_pass_from_p2_replay,side,side_phi00_000deg,19.07510868881707,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,1038677,12.00057,16.27456,-53.57222,-0.27331,-0.30039,0.91382,511.0
atm511,w2_510p58_511p42,side_compton_fov_pass,1,0.003769118855393986,cps per ph cm^-2 s^-1 lower-hemisphere flux,060_070,045_090,TP_L5_00276,Ta,side_wall,-1.339127,0.5524482,-5.46324,511.00006,0.0,final_pass_from_p2_replay,side,side_phi06_270deg,255.08707792502122,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,1085570,-32.26265,-45.61024,-12.42966,0.55222,0.82436,0.1244,511.0
atm511,w2_510p58_511p42,side_compton_fov_pass,1,0.003769118855393986,cps per ph cm^-2 s^-1 lower-hemisphere flux,060_070,045_090,TP_L3_00025,Ta,side_wall,-3.847362,-1.315,-4.690879,511.0,0.0,final_pass_from_p2_replay,side,side_phi06_270deg,263.32283375267264,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,1119362,-23.94971,-50.4274,-14.68784,0.37226,0.90948,0.18513,511.0
atm511,w2_510p58_511p42,side_compton_fov_pass,1,0.003769118855393986,cps per ph cm^-2 s^-1 lower-hemisphere flux,060_070,135_180,TP_L3_00255,Ta,side_wall,-2.899842,0.4048144,-3.902526,510.99998974400006,0.0,final_pass_from_p2_replay,side,side_phi00_000deg,358.72648482753783,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,1137143,16.2813,-1.47282,-55.14563,-0.35036,0.0343,0.93599,511.0
atm511,w2_510p58_511p42,side_compton_fov_pass,1,0.003769118855393986,cps per ph cm^-2 s^-1 lower-hemisphere flux,090_100,135_180,TP_L3_00113,Ta,side_wall,-2.084249,-0.6078662,-3.144909,511.00000000000006,0.0,final_pass_from_p2_replay,side,side_phi07_315deg,325.33464149206355,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,1154625,35.81329,-34.38697,-34.73025,-0.63384,0.56496,0.52827,511.0
atm511,w2_510p58_511p42,side_compton_fov_pass,1,0.003769118855393986,cps per ph cm^-2 s^-1 lower-hemisphere flux,030_040,045_090,TP_L3_00185,Ta,bottom,-3.736678,-0.075,-4.376638,511.0,0.0,final_pass_from_p2_replay,bottom,bottom_phi05_225deg,242.93324580258192,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,1166080,-42.47263,-27.99461,-21.4041,0.76411,0.55074,0.33589,511.0
atm511,w2_510p58_511p42,side_compton_fov_pass,1,0.003769118855393986,cps per ph cm^-2 s^-1 lower-hemisphere flux,060_070,225_270,TP_L2_00017,Ta,side_wall,-3.904627,-1.32,-3.231881,511.000032,0.0,final_pass_from_p2_replay,side,side_phi02_090deg,77.93982593813918,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,1187885,-13.64541,48.05686,-28.365,0.17315,-0.87773,0.44677,511.0
atm511,w2_510p58_511p42,side_compton_fov_pass,1,0.003769118855393986,cps per ph cm^-2 s^-1 lower-hemisphere flux,120_130,135_180,TP_L3_00337,Ta,top,-2.45408,1.01,-3.391981,511.0,0.0,final_pass_from_p2_replay,top,top_phi07_315deg,331.45931818907536,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,1285282,57.82398,-27.34728,-4.1802,-0.90481,0.42566,0.01183,511.0
atm511,w2_510p58_511p42,side_compton_fov_pass,1,0.003769118855393986,cps per ph cm^-2 s^-1 lower-hemisphere flux,100_110,135_180,TP_L4_00149,Ta,side_wall,-1.865536,-0.385,-4.539827,511.0,0.0,final_pass_from_p2_replay,side,side_phi07_315deg,319.1772912900829,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,1418892,42.1365,-40.37347,-21.42406,-0.71191,0.64697,0.27317,511.0
