production_tag,raw_volume,ZA,exc_keV_decimal,direct_activity_Bq,tag_native_activity_Bq,relative_delta_vs_direct,classification
n,Cu_50mK_StillLike_Can_side_wall_below_side_port,29062,0,0.004072681066309356781115792432,0.00407268,0.00000026182000000000000000006463198307804975999999999999582270566969948791168000000027,MATCH
n,Cu_50mK_StillLike_Can_side_wall_below_side_port,29064,0,0.08281118143883738449706800903,0.0828112,0.00000022413836263417906293513072071946830198880314354527262648079982235373167322965297,MATCH
n,Cu_50mK_StillLike_Can_side_wall_below_side_port,29066,0,0.02443608639785614068669475459,0.0244361,0.00000055664166666666666666668388084291545575694444444444474077214342047464266782407408,MATCH
n,Cu_50mK_StillLike_Can_side_wall_rectcut_window_band,24051,0,0.0002124158270856995270938501837,0.000212419,0.000014937278186868761305306893366489402281487795382791477450506349213222459098613139,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,Cu_50mK_StillLike_Can_side_wall_rectcut_window_band,25053,0,0.000000000005222205058897137651868580012,0.00000000000516635,0.010695684728422655973421616550213575552216902221944344500001192133193884931372526,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,Cu_50mK_StillLike_Can_side_wall_rectcut_window_band,25054,0,0.00002224150686483417468136361507,0.0000222332,0.00037348480409430274454832247066424718636313657599927037971349751904418490647228728,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,Cu_50mK_StillLike_Can_side_wall_rectcut_window_band,26057,136.47,0,0.0000508807,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,Cu_50mK_StillLike_Can_side_wall_rectcut_window_band,26057,14.41,0,0.0000449743,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,Cu_50mK_StillLike_Can_side_wall_rectcut_window_band,26059,0,0.000141428800672924626212725635,0.000141443,0.00010039911961222005162474043658554965552975483045442382702932555779351702641620891,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,Cu_50mK_StillLike_Can_side_wall_rectcut_window_band,27057,0,0.00005094822809645747340369568657,0.0000509613,0.0002565722897718499942239385901274194543496772439540950134029340362789081511556278,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,Cu_50mK_StillLike_Can_side_wall_rectcut_window_band,27058,0,0.00009265386164100624409885482996,0.0000926344,0.00021004673374164980533151033796026263105223293097960057455181811382902064337347729,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,Cu_50mK_StillLike_Can_side_wall_rectcut_window_band,27060,0,0.000003655590910461039375359329257,0.00000365578,0.000051726121328159463555468651244050735967456694294864867332006809732203796089291421,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,Cu_50mK_StillLike_Can_side_wall_rectcut_window_band,27061,0,0.0006787801777182261301859654053,0.00067878,0.0000002618200000000000000000155242959354277739999999999997589961726096386080918,MATCH
n,Cu_50mK_StillLike_Can_side_wall_rectcut_window_band,28059,0,0.0000000004770902565626411608227087267,0.000000000508478,0.065789948559214980381968361222832901656812726069011257301441402513713027488917426,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,Cu_50mK_StillLike_Can_side_wall_rectcut_window_band,28061,67.41,0,0.00068628,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,Cu_50mK_StillLike_Can_side_wall_rectcut_window_band,28063,0,0.0000005727107171849269462833730759,0.000000572711,0.00000049381837037003849828942010187881307970504133654722842106583703942431635702785876,MATCH
n,Cu_50mK_StillLike_Can_side_wall_rectcut_window_band,29061,0,0.0006787801777182261301859654053,0.00067878,0.0000002618200000000000000000155242959354277739999999999997589961726096386080918,MATCH
n,Cu_50mK_StillLike_Can_side_wall_rectcut_window_band,29062,0,0.002715120710872904520743861621,0.00271512,0.0000002618199999999999999999418627652214947949999999999966200610473733482706137499998,MATCH
n,Cu_50mK_StillLike_Can_side_wall_rectcut_window_band,29064,0,0.1472952981330140363595389996,0.147295,0.0000020240497681543949185994710568177797494316793609501664563543155246171163785697513,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,Cu_50mK_StillLike_Can_side_wall_rectcut_window_band,29066,0,0.02918754764188372359799651243,0.0291875,0.0000016322674418604651162791572400897791512303948080043190115844909531419204441118399,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,Cu_ColdFinger_OffAxis_YM_ZM_from_Disk_to_Stem,29064,0,0.000678780175728175282762852533,0.00067878,0.00000025888819615900960438473081256791104216921542504823228390442869290587771003403648,MATCH
n,Cu_ColdFinger_OffAxis_YM_ZP_from_Disk_to_Stem,28059,0,0.0000000002385451282813205804113543633,0.000000000254239,0.065789948559214980381968361446226679647178900030708627534244530987595188921970943,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,Cu_ColdFinger_OffAxis_YM_ZP_from_Disk_to_Stem,29064,0,0.000678780175728175282762852533,0.00067878,0.00000025888819615900960438473081256791104216921542504823228390442869290587771003403648,MATCH
n,Cu_ColdFinger_OffAxis_YP_ZP_from_Disk_to_Stem,29064,0,0.000678780175728175282762852533,0.00067878,0.00000025888819615900960438473081256791104216921542504823228390442869290587771003403648,MATCH
n,Cu_ColdFinger_Stem_YM_ZM_to_MXC,29064,0,0.000678780175728175282762852533,0.00067878,0.00000025888819615900960438473081256791104216921542504823228390442869290587771003403648,MATCH
n,Cu_ColdFinger_Stem_YM_ZM_to_MXC,29066,0,0.0006787801777182261301859654053,0.00067878,0.0000002618200000000000000000155242959354277739999999999997589961726096386080918,MATCH
n,Cu_ColdFinger_Stem_YM_ZP_to_MXC,29064,0,0.000678780175728175282762852533,0.00067878,0.00000025888819615900960438473081256791104216921542504823228390442869290587771003403648,MATCH
n,Cu_ColdFinger_Stem_YP_ZM_to_MXC,29064,0,0.002036340527184525848288557599,0.00203634,0.00000025888819615900960438473081256791104216921542504823228390442869290587771003403648,MATCH
n,Cu_ColdFinger_Stem_YP_ZM_to_MXC,29066,0,0.0006787801777182261301859654053,0.00067878,0.0000002618200000000000000000155242959354277739999999999997589961726096386080918,MATCH
n,Cu_ColdFinger_Stem_YP_ZP_to_MXC,29064,0,0.000678780175728175282762852533,0.00067878,0.00000025888819615900960438473081256791104216921542504823228390442869290587771003403648,MATCH
n,Cu_ColdFinger_Stem_YP_ZP_to_MXC,29066,0,0.0006787801777182261301859654053,0.00067878,0.0000002618200000000000000000155242959354277739999999999997589961726096386080918,MATCH
n,Cu_MXC_Clamp_Pad_YM_ZM_for_OffAxisStem,28061,67.41,0,0.0000326569,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,Cu_MXC_Clamp_Pad_YM_ZM_for_OffAxisStem,29061,0,0.0006787801777182261301859654053,0.00067878,0.0000002618200000000000000000155242959354277739999999999997589961726096386080918,MATCH
n,Cu_MXC_Clamp_Pad_YM_ZP_for_OffAxisStem,29064,0,0.000678780175728175282762852533,0.00067878,0.00000025888819615900960438473081256791104216921542504823228390442869290587771003403648,MATCH
n,Cu_MXC_Clamp_Pad_YP_ZM_for_OffAxisStem,29064,0,0.000678780175728175282762852533,0.00067878,0.00000025888819615900960438473081256791104216921542504823228390442869290587771003403648,MATCH
n,Cu_MXC_Clamp_Pad_YP_ZP_for_OffAxisStem,29064,0,0.000678780175728175282762852533,0.00067878,0.00000025888819615900960438473081256791104216921542504823228390442869290587771003403648,MATCH
n,Cu_SubstrateSupport_OpenRing_L1_YM_panel,29064,0,0.000678780175728175282762852533,0.00067878,0.00000025888819615900960438473081256791104216921542504823228390442869290587771003403648,MATCH
n,Cu_SubstrateSupport_OpenRing_L1_YP_panel,29064,0,0.002036340527184525848288557599,0.00203634,0.00000025888819615900960438473081256791104216921542504823228390442869290587771003403648,MATCH
n,Cu_SubstrateSupport_OpenRing_L1_ZP_panel,27058,0,0.00009265386164100624409885482996,0.0000926344,0.00021004673374164980533151033796026263105223293097960057455181811382902064337347729,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,Cu_SubstrateSupport_OpenRing_L1_ZP_panel,29064,0,0.000678780175728175282762852533,0.00067878,0.00000025888819615900960438473081256791104216921542504823228390442869290587771003403648,MATCH
n,Cu_SubstrateSupport_OpenRing_L2_YM_panel,29064,0,0.001357560351456350565525705066,0.00135756,0.00000025888819615900960438473081256791104216921542504823228390442869290587771003403648,MATCH
n,Cu_SubstrateSupport_OpenRing_L2_YP_panel,29064,0,0.000678780175728175282762852533,0.00067878,0.00000025888819615900960438473081256791104216921542504823228390442869290587771003403648,MATCH
n,Cu_SubstrateSupport_OpenRing_L2_YP_panel,29066,0,0.001357560355436452260371930811,0.00135756,0.00000026182000000000000000031017041879115968999999999990379428611833660337285500002984,MATCH
n,Cu_SubstrateSupport_OpenRing_L2_ZM_panel,29066,0,0.0006787801777182261301859654053,0.00067878,0.0000002618200000000000000000155242959354277739999999999997589961726096386080918,MATCH
n,Cu_SubstrateSupport_OpenRing_L2_ZP_panel,29064,0,0.000678780175728175282762852533,0.00067878,0.00000025888819615900960438473081256791104216921542504823228390442869290587771003403648,MATCH
n,Cu_SubstrateSupport_OpenRing_L2_ZP_panel,29066,0,0.001357560355436452260371930811,0.00135756,0.00000026182000000000000000031017041879115968999999999990379428611833660337285500002984,MATCH
n,Cu_SubstrateSupport_OpenRing_L3_YM_panel,29064,0,0.000678780175728175282762852533,0.00067878,0.00000025888819615900960438473081256791104216921542504823228390442869290587771003403648,MATCH
n,Cu_SubstrateSupport_OpenRing_L3_ZM_panel,29064,0,0.000678780175728175282762852533,0.00067878,0.00000025888819615900960438473081256791104216921542504823228390442869290587771003403648,MATCH
n,Cu_SubstrateSupport_OpenRing_L3_ZP_panel,29064,0,0.002036340527184525848288557599,0.00203634,0.00000025888819615900960438473081256791104216921542504823228390442869290587771003403648,MATCH
n,Cu_SubstrateSupport_OpenRing_L3_ZP_panel,29066,0,0.001357560355436452260371930811,0.00135756,0.00000026182000000000000000031017041879115968999999999990379428611833660337285500002984,MATCH
n,Cu_SubstrateSupport_OpenRing_L4_YP_panel,29064,0,0.001357560351456350565525705066,0.00135756,0.00000025888819615900960438473081256791104216921542504823228390442869290587771003403648,MATCH
n,Cu_SubstrateSupport_OpenRing_L4_YP_panel,29066,0,0.0006787801777182261301859654053,0.00067878,0.0000002618200000000000000000155242959354277739999999999997589961726096386080918,MATCH
n,Cu_SubstrateSupport_OpenRing_L4_ZM_panel,29064,0,0.001357560351456350565525705066,0.00135756,0.00000025888819615900960438473081256791104216921542504823228390442869290587771003403648,MATCH
n,Cu_SubstrateSupport_OpenRing_L4_ZP_panel,29062,0,0.0006787801777182261301859654053,0.00067878,0.0000002618200000000000000000155242959354277739999999999997589961726096386080918,MATCH
n,Cu_SubstrateSupport_OpenRing_L4_ZP_panel,29064,0,0.000678780175728175282762852533,0.00067878,0.00000025888819615900960438473081256791104216921542504823228390442869290587771003403648,MATCH
n,Cu_SubstrateSupport_OpenRing_L5_YP_panel,29064,0,0.002036340527184525848288557599,0.00203634,0.00000025888819615900960438473081256791104216921542504823228390442869290587771003403648,MATCH
n,Cu_SubstrateSupport_OpenRing_L5_YP_panel,29066,0,0.0006787801777182261301859654053,0.00067878,0.0000002618200000000000000000155242959354277739999999999997589961726096386080918,MATCH
n,Cu_SubstrateSupport_OpenRing_L5_ZP_panel,29064,0,0.001357560351456350565525705066,0.00135756,0.00000025888819615900960438473081256791104216921542504823228390442869290587771003403648,MATCH
n,Cu_SubstrateSupport_SolidDisk_L0_deepest,25052,0,0.0005730738874627298773919364988,0.000573074,0.00000019637480015162438609626059413783663483411198576969177127644764913123467852462683,MATCH
n,Cu_SubstrateSupport_SolidDisk_L0_deepest,25053,0,0.000000000005222205058897137651868580012,0.00000000000516635,0.010695684728422655973421616550213575552216902221944344500001192133193884931372526,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,Cu_SubstrateSupport_SolidDisk_L0_deepest,25054,0,0.00002224150686483417468136361507,0.0000222332,0.00037348480409430274454832247066424718636313657599927037971349751904418490647228728,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,Cu_SubstrateSupport_SolidDisk_L0_deepest,27060,0,0.000003655590910461039375359329257,0.00000365578,0.000051726121328159463555468651244050735967456694294864867332006809732203796089291421,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,Cu_SubstrateSupport_SolidDisk_L0_deepest,28059,0,0.0000000002385451282813205804113543633,0.000000000254239,0.065789948559214980381968361446226679647178900030708627534244530987595188921970943,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,Cu_SubstrateSupport_SolidDisk_L0_deepest,28061,67.41,0,0.0000326569,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,Cu_SubstrateSupport_SolidDisk_L0_deepest,28063,0,0.0000001909035723949756487611243586,0.000000190904,0.0000022399005895318327890199950160911712942559627002404283150102900957518095874652422,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,Cu_SubstrateSupport_SolidDisk_L0_deepest,29061,0,0.0006787801777182261301859654053,0.00067878,0.0000002618200000000000000000155242959354277739999999999997589961726096386080918,MATCH
n,Cu_SubstrateSupport_SolidDisk_L0_deepest,29064,0,0.02239974579902978433117413358,0.0223997,0.0000020446227468489798290215714469457694908240643346933522804750569633653303063253654,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,Cu_SubstrateSupport_SolidDisk_L0_deepest,29066,0,0.006109021599464035171673688648,0.00610902,0.00000026182000000000000000006463198307804975999999999999582270566969948791168000000027,MATCH
n,DR_4K_Condenser_Cu,27058,0,0.00009265386164100624409885482996,0.0000926344,0.00021004673374164980533151033796026263105223293097960057455181811382902064337347729,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,DR_4K_Condenser_Cu,29062,0,0.001357560355436452260371930811,0.00135756,0.00000026182000000000000000031017041879115968999999999990379428611833660337285500002984,MATCH
n,DR_4K_Condenser_Cu,29064,0,0.08281118143883738449706800903,0.0828112,0.00000022413836263417906293513072071946830198880314354527262648079982235373167322965297,MATCH
n,DR_4K_Condenser_Cu,29066,0,0.01696950444295565325464913513,0.0169695,0.00000026181999999999999999986820123450756181599999999998262908086661523827462079999771,MATCH
n,DR_Capillary_CuNi_4K_60K,26057,136.47,0,0.0000218637,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,DR_Capillary_CuNi_4K_60K,26057,14.41,0,0.0000193257,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,DR_Capillary_CuNi_4K_60K,27057,0,0,0.0000218984,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,DR_Capillary_CuNi_4K_60K,27058,0,0.00009265386164100624409885482996,0.0000926344,0.00021004673374164980533151033796026263105223293097960057455181811382902064337347729,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,DR_Capillary_CuNi_4K_60K,27060,0,0.000003655590910461039375359329257,0.00000365578,0.000051726121328159463555468651244050735967456694294864867332006809732203796089291421,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,DR_Capillary_CuNi_4K_60K,28057,0,0.0006781669728422300372446683514,0.000678167,0.000000040045845713977821853321126691554995522068827397126382214839962888863793079387013,MATCH
n,DR_Capillary_CuNi_4K_60K,28059,0,0.00000001407416256859791424426990743,0.0000000150001,0.065789877507030161145419195768636029142367231914554655222895030655400529523610068,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,DR_Capillary_CuNi_4K_60K,28063,0,0.000001718132151554780838850119228,0.00000171813,0.0000012522638487917557924411548117237845116312847812686476197399254252670854393524919,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,DR_Capillary_CuNi_4K_60K,29062,0,0.001357560355436452260371930811,0.00135756,0.00000026182000000000000000031017041879115968999999999990379428611833660337285500002984,MATCH
n,DR_Capillary_CuNi_4K_60K,29064,0,0.08416874179029373506259371409,0.0841687,0.00000049650610008146531975982398621834242543346096899745845958394635195333648532682466,MATCH
n,DR_Capillary_CuNi_4K_60K,29066,0,0.02375730622013791455650878919,0.0237573,0.00000026182000000000000000020493966062839829142857142852942829593357623369699755102902,MATCH
n,DR_Capillary_CuNi_CP_Still,28059,0,0.0000000009541805131252823216454174531,0.00000000101696,0.065794140638119315338369157534786118933893350657524341966530331641797849828572607,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,DR_Capillary_CuNi_CP_Still,28063,0,0.0000001909035723949756487611243586,0.000000190904,0.0000022399005895318327890199950160911712942559627002404283150102900957518095874652422,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,DR_Capillary_CuNi_CP_Still,29064,0,0.01425438369029168093801990319,0.0142544,0.0000011441889508116812864018844108258563484213350611619817492321654884308163762520252,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,DR_Capillary_CuNi_CP_Still,29066,0,0.001357560355436452260371930811,0.00135756,0.00000026182000000000000000031017041879115968999999999990379428611833660337285500002984,MATCH
n,DR_Capillary_CuNi_MXC_CP,21045,12.4,0,0.000000157286,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,DR_Capillary_CuNi_MXC_CP,22045,0,0.0006787801777182261301859654053,0.00067878,0.0000002618200000000000000000155242959354277739999999999997589961726096386080918,MATCH
n,DR_Capillary_CuNi_MXC_CP,24051,0,0.0002124158270856995270938501837,0.000212419,0.000014937278186868761305306893366489402281487795382791477450506349213222459098613139,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,DR_Capillary_CuNi_MXC_CP,28059,0,0.0000000004770902565626411608227087267,0.000000000508478,0.065789948559214980381968361222832901656812726069011257301441402513713027488917426,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,DR_Capillary_CuNi_MXC_CP,28063,0,0.0000001909035723949756487611243586,0.000000190904,0.0000022399005895318327890199950160911712942559627002404283150102900957518095874652422,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,DR_Capillary_CuNi_MXC_CP,29064,0,0.008145362108738103393154230395,0.00814536,0.00000025888819615900960438460804334933461648574914465098815706309508100489699739503742,MATCH
n,DR_Capillary_CuNi_MXC_CP,29066,0,0.004072681066309356781115792432,0.00407268,0.00000026182000000000000000006463198307804975999999999999582270566969948791168000000027,MATCH
n,DR_Capillary_CuNi_Still_4K,24051,0,0,0.000211871,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,DR_Capillary_CuNi_Still_4K,24051,749.1,0,0.0000017523,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,DR_Capillary_CuNi_Still_4K,24051,776.95,0,0.0000000191558,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,DR_Capillary_CuNi_Still_4K,25051,0,0.0006787801777182261301859654053,0.00067878,0.0000002618200000000000000000155242959354277739999999999997589961726096386080918,MATCH
n,DR_Capillary_CuNi_Still_4K,25052,0,0.0005730738874627298773919364988,0.000573074,0.00000019637480015162438609626059413783663483411198576969177127644764913123467852462683,MATCH
n,DR_Capillary_CuNi_Still_4K,28059,0,0.000000006917808720158296831929276535,0.00000000737293,0.065789804004770003314506265141076691947978419159091864125443220907692465139264021,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,DR_Capillary_CuNi_Still_4K,28063,0,0.000001145421434369853892566746152,0.00000114542,0.0000012522638487917557924411548117237845116312847812686476197399254252670854393524919,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,DR_Capillary_CuNi_Still_4K,29062,0,0.0006787801777182261301859654053,0.00067878,0.0000002618200000000000000000155242959354277739999999999997589961726096386080918,MATCH
n,DR_Capillary_CuNi_Still_4K,29064,0,0.07873850038446833280049089382,0.0787385,0.0000000048828505867293569146766242819093276590274715927574172810635657283345720416512133,MATCH
n,DR_Capillary_CuNi_Still_4K,29066,0,0.01425438373208274873390527351,0.0142544,0.0000011412571428571428571429328186577940208979591836734751145753704609557537026239071,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,DR_Continuous_HEX_CuNi_CP_to_Still,26057,136.47,0,0.0000254404,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,DR_Continuous_HEX_CuNi_CP_to_Still,26057,14.41,0,0.0000224871,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,DR_Continuous_HEX_CuNi_CP_to_Still,27056,0,0.0001709828107577703700234382796,0.000170983,0.0000011067909621515938636883406337367743501494589020216199657402517307285474376677152,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
