production_tag,raw_volume,canonical_volume_for_reporting_only,ZA,nuclide,exc_keV_decimal,state_id,inventory_activity_Bq,source_activity_Bq,relative_delta,activity_fraction,rpip_count,source_rows,status
muminus,W_Multihole_Collimator_HBar,W_Multihole_Collimator_HBar,73177,Ta-177,0,gs,0.001334517619131441252107014739,0.001334517619131441252107014739,0,0.000015339310824308990194400947409998915329016997530570617708384956673895112425861964,2,2,PASS
muminus,W_Multihole_Collimator_HBar,W_Multihole_Collimator_HBar,73178,Ta-178,0,gs,0.0006753252366339629165406059558,0.0006753252366339629165406059558,0,0.0000077623731329755351277510292871001959002447671336881091079987630990145461598539921,1,1,PASS
muminus,W_Multihole_Collimator_HBar,W_Multihole_Collimator_HBar,73179,Ta-179,0,gs,0.00002096071934100590504386912738,0.00002096071934100590504386912738,0,0.00000024092824587962729079932371248748767607911213649323400073968799235053551636526777,2,2,PASS
muminus,W_Multihole_Collimator_HBar,W_Multihole_Collimator_HBar,73180,Ta-180,0,gs,0.0006753252366339283398884902969,0.0006753252366339283398884902969,0,0.0000077623731329751376942466209397169065582769212644902192874888122313105710659565659,1,1,PASS
muminus,W_Multihole_Collimator_HBar,W_Multihole_Collimator_HBar,73182,Ta-182,0,gs,0.0001170082670405689750183688465,0.0001170082670405689750183688465,0,0.0000013449250511335945876980914748285873466877103304975551948237007315869524115663669,2,2,PASS
muminus,W_Multihole_Collimator_HBar,W_Multihole_Collimator_HBar,73183,Ta-183,0,gs,0.003524379235648029941219691403,0.0035243792356480299412196914030000000000000000000000000000000000000000000000000001,0.000000000000000000000000000000000000000000000000000000000000000000000000000000028373791046244469731737705589105663705131890080928244686758569311138666730482287,0.000040510179695889771699211208511202675735951730541643505565027113146296357987852575,6,6,PASS
muminus,W_Multihole_Collimator_HBar,W_Multihole_Collimator_HBar,73184,Ta-184,0,gs,0.0006753252366337268228378787224,0.0006753252366337268228378787224,0,0.0000077623731329728214021037410404289900083225829836975861371886448157130097973742215,1,1,PASS
muminus,W_Multihole_Collimator_HBar,W_Multihole_Collimator_HBar,73185,Ta-185,0,gs,0.0006753252366339629165406059558,0.0006753252366339629165406059558,0,0.0000077623731329755351277510292871001959002447671336881091079987630990145461598539921,1,1,PASS
muminus,W_Multihole_Collimator_HBar,W_Multihole_Collimator_HBar,73186,Ta-186,0,gs,0.0006753252366339629165406059558,0.0006753252366339629165406059558,0,0.0000077623731329755351277510292871001959002447671336881091079987630990145461598539921,1,1,PASS
muminus,W_Multihole_Collimator_VBar_Center,W_Multihole_Collimator_VBar_Center,72181,Hf-181,0,gs,0.0001468904543956712530254570601,0.0001468904543956712530254570601,0,0.0000016883990925242785045318008609735302927691039744078389049922790363287990891508578,1,1,PASS
muminus,W_Multihole_Collimator_VBar_Center,W_Multihole_Collimator_VBar_Center,73174,Ta-174,0,gs,0.0006753252366339629165406059558,0.0006753252366339629165406059558,0,0.0000077623731329755351277510292871001959002447671336881091079987630990145461598539921,1,1,PASS
muminus,W_Multihole_Collimator_VBar_Center,W_Multihole_Collimator_VBar_Center,73175,Ta-175,0,gs,0.0006753252366017162715563815533,0.0006753252366017162715563815533,0,0.0000077623731326048833631260740795379210187480889843792266808786984140420549341117616,1,1,PASS
muminus,W_Multihole_Collimator_VBar_Center,W_Multihole_Collimator_VBar_Center,73176,Ta-176,0,gs,0.001350650473267871536932186541,0.001350650473267871536932186541,0,0.000015524746265950446160702167341388648184217189004964721200082323084618077462022489,2,2,PASS
muminus,W_Multihole_Collimator_VBar_Center,W_Multihole_Collimator_VBar_Center,73177,Ta-177,0,gs,0.0006672588095657206260535073691,0.0006672588095657206260535073691,0,0.0000076696554121544950972004737004017481687605318852654543998393115003972529577615918,1,1,PASS
muminus,W_Multihole_Collimator_VBar_Center,W_Multihole_Collimator_VBar_Center,73179,Ta-179,0,gs,0.00002096071934100590504386912738,0.00002096071934100590504386912738,0,0.00000024092824587962729079932371248748767607911213649323400073968799235053551636526777,2,2,PASS
muminus,W_Multihole_Collimator_VBar_Center,W_Multihole_Collimator_VBar_Center,73182,Ta-182,0,gs,0.00005850413352028448750918442322,0.00005850413352028448750918442322,0,0.00000067246252556679729384904573706946546116275764924728851333536285305220346164547915,1,1,PASS
muminus,W_Multihole_Collimator_VBar_Center,W_Multihole_Collimator_VBar_Center,73183,Ta-183,0,gs,0.001174793078549343313739897135,0.001174793078549343313739897135,0,0.000013503393231963257233070402844730407738230521647247592612264315776349291421233176,2,2,PASS
muminus,W_Multihole_Collimator_VBar_Center,W_Multihole_Collimator_VBar_Center,73184,Ta-184,0,gs,0.0006753252366337268228378787224,0.0006753252366337268228378787224,0,0.0000077623731329728214021037410404289900083225829836975861371886448157130097973742215,1,1,PASS
muminus,W_Multihole_Collimator_VBar_Edge,W_Multihole_Collimator_VBar_Edge,73183,Ta-183,0,gs,0.001174793078549343313739897135,0.001174793078549343313739897135,0,0.000013503393231963257233070402844730407738230521647247592612264315776349291421233176,2,2,PASS
muplus,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,53126,I-126,0,gs,0.0003759363272649387258820975881,0.0003759363272649387258820975881,0,0.0000043211150541565602059295037354063892637925619304260378486700509305345775640099369,1,1,PASS
muplus,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,55132,Cs-132,0,gs,0.0005436535683383881277016439331,0.0005436535683383881277016439331,0,0.0000062489029338666833276271143384639144060917169598388404579985934801044003100605895,1,1,PASS
muplus,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,53126,I-126,0,gs,0.0003759363272649387258820975881,0.0003759363272649387258820975881,0,0.0000043211150541565602059295037354063892637925619304260378486700509305345775640099369,1,1,PASS
muplus,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,55132,Cs-132,0,gs,0.0005436535683383881277016439331,0.0005436535683383881277016439331,0,0.0000062489029338666833276271143384639144060917169598388404579985934801044003100605895,1,1,PASS
muplus,CsI_Side_Segment_01,CsI_Side_Segment_01,53126,I-126,0,gs,0.0003759363272649387258820975881,0.0003759363272649387258820975881,0,0.0000043211150541565602059295037354063892637925619304260378486700509305345775640099369,1,1,PASS
muplus,CsI_Side_Segment_02,CsI_Side_Segment_02,53125,I-125,0,gs,0.0001092693779576350660369719951,0.0001092693779576350660369719951,0,0.0000012559721415757308164395517982987254555871443086783766124711457197000849028512076,1,1,PASS
muplus,CsI_Side_Segment_03_above_side_port,CsI_Side_Segment_03_above_side_port,55132,Cs-132,0,gs,0.0005436535683383881277016439331,0.0005436535683383881277016439331,0,0.0000062489029338666833276271143384639144060917169598388404579985934801044003100605895,1,1,PASS
muplus,CsI_Side_Segment_06,CsI_Side_Segment_06,53126,I-126,0,gs,0.0003759363272649387258820975881,0.0003759363272649387258820975881,0,0.0000043211150541565602059295037354063892637925619304260378486700509305345775640099369,1,1,PASS
muplus,CsI_TopAnnulus_Segment_00,CsI_TopAnnulus_Segment_00,55132,Cs-132,0,gs,0.0005436535683383881277016439331,0.0005436535683383881277016439331,0,0.0000062489029338666833276271143384639144060917169598388404579985934801044003100605895,1,1,PASS
muplus,CsI_TopAnnulus_Segment_05,CsI_TopAnnulus_Segment_05,53125,I-125,0,gs,0.0001092693779576350660369719951,0.0001092693779576350660369719951,0,0.0000012559721415757308164395517982987254555871443086783766124711457197000849028512076,1,1,PASS
muplus,NbTi_Bundle_Still_4K,NbTi_Bundle_Still_4K,41091,Nb-91,0,gs,0.00000002848247533660905609077183411,0.00000002848247533660905609077183411,0,0.00000000032738536829383681626073793259126846183256045051593721278202457714927693096029229,1,1,PASS
muplus,Vacuum_Jacket_Al_266mmClass_side_port_bottom_cap,Vacuum_Jacket_Al_266mmClass_side_port_bottom_cap,13026,Al-26,0,gs,0.00000000002701323321320485647819599417,0.00000000002701323321320485647819599417,0,0.00000000000031049749713801582943910881793245179018064794180336909733299373046285466995041472,1,1,PASS
n,ActiveShield_Flex_Kapton_detector_bay_above_side_port,ActiveShield_Flex_Kapton_detector_bay_above_side_port,6011,C-11,0,gs,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,0.0000078020851715514520126508579686833617030783757221455471215299502206722687553040389,1,1,PASS
n,ActiveShield_Flex_Kapton_detector_bay_above_side_port,ActiveShield_Flex_Kapton_detector_bay_above_side_port,6014,C-14,0,gs,0.00000004745781535394837605236381803,0.000000047457815353948376052363818029999999999999999999999999999999999999999999999999998,0.000000000000000000000000000000000000000000000000000000000000000000000000000000042142689988649146953761437438079806893017705467138278698599294563941075747514912,0.00000000054549312075075527099658713724145616178908890941649542915547035571263786616468816,14,14,PASS
n,ActiveShield_Flex_Kapton_detector_bay_below_side_port,ActiveShield_Flex_Kapton_detector_bay_below_side_port,6014,C-14,0,gs,0.00000005423750326165528691698722058,0.00000005423750326165528691698722058,0,0.00000000062342070942943459542467101369466857446087516847471841839783396703620949492732566,16,16,PASS
n,ActiveShield_Flex_Kapton_detector_bay_rectcut_window_band,Window,6011,C-11,0,gs,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,0.0000078020851715514520126508579686833617030783757221455471215299502206722687553040389,1,1,PASS
n,ActiveShield_Flex_Kapton_detector_bay_rectcut_window_band,Window,6014,C-14,0,gs,0.0000000271187516308276434584936103,0.0000000271187516308276434584936103,0,0.00000000031171035471471729771233550696227702462413675623785557055774615443186232884289759,8,8,PASS
n,ColdPlate_4K,ColdPlate_4K,2006,He-6,0,gs,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,0.0000078020851715514520126508579686833617030783757221455471215299502206722687553040389,1,1,PASS
n,ColdPlate_4K,ColdPlate_4K,24051,Cr-51,0,gs,0.0002124158270856995270938501837,0.0002124158270856995270938501837,0,0.0000024415656630976972447213307848640250539827379552008833922525746025782604830806045,1,1,PASS
n,ColdPlate_4K,ColdPlate_4K,25053,Mn-53,0,gs,0.000000000005222205058897137651868580012,0.000000000005222205058897137651868580012,0,0.00000000000006002545447008610108761341783925758013078596873233405557408927294327736454445394,1,1,PASS
n,ColdPlate_4K,ColdPlate_4K,26055,Fe-55,0,gs,0.000006974356681297300287599161299,0.000006974356681297300287599161299,0,0.000000080165164850834685643041156883397506918553351351982881299803282025698945204891319,1,1,PASS
n,ColdPlate_4K,ColdPlate_4K,27057,Co-57,0,gs,0.00002547411404822873670184784328,0.00002547411404822873670184784328,0,0.00000029280644013826986067966101361377122169882524586991804522298325310284287870425576,1,1,PASS
n,ColdPlate_4K,ColdPlate_4K,27058,Co-58,0,gs,0.0004632693082050312204942741497,0.0004632693082050312204942741497,0,0.000005324944243557158870762591032093539165253119207792722940861175570065811346538717,5,5,PASS
n,ColdPlate_4K,ColdPlate_4K,27060,Co-60,0,gs,0.00001462236364184415750143731703,0.00001462236364184415750143731703,0,0.00000016807345041596676491584939910049316648764820291275304056474525695331643594760058,4,4,PASS
n,ColdPlate_4K,ColdPlate_4K,27061,Co-61,0,gs,0.002036340533154678390557896216,0.002036340533154678390557896216,0,0.000023406255514654356037952573907199512483172118886441604978178142371154382079704464,3,3,PASS
n,ColdPlate_4K,ColdPlate_4K,28057,Ni-57,0,gs,0.0006781669728422300372446683514,0.0006781669728422300372446683514,0,0.0000077950368268484365350583187144101907910371999716735989285661057706418308107372279,1,1,PASS
n,ColdPlate_4K,ColdPlate_4K,28059,Ni-59,0,gs,0.000000001669815897969244062879480543,0.000000001669815897969244062879480543,0,0.000000000019193321025610279083212429586034418276842078672924733429956482217464178286575227,7,7,PASS
n,ColdPlate_4K,ColdPlate_4K,28063,Ni-63,0,gs,0.000004008975020294488623983611531,0.0000040089750202944886239836115309999999999999999999999999999999999999999999999999994,0.00000000000000000000000000000000000000000000000000000000000000000000000000000014966419021386808206260574049114285428030298050917319120853465189463613129896273,0.000000046080256297560921451665342023225312373847728827568062122406517138601686614015476,21,21,PASS
n,ColdPlate_4K,ColdPlate_4K,28065,Ni-65,0,gs,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,0.0000078020851715514520126508579686833617030783757221455471215299502206722687553040389,1,1,PASS
n,ColdPlate_4K,ColdPlate_4K,29060,Cu-60,0,gs,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,0.0000078020851715514520126508579686833617030783757221455471215299502206722687553040389,1,1,PASS
n,ColdPlate_4K,ColdPlate_4K,29061,Cu-61,0,gs,0.002036340533154678390557896216,0.002036340533154678390557896216,0,0.000023406255514654356037952573907199512483172118886441604978178142371154382079704464,3,3,PASS
n,ColdPlate_4K,ColdPlate_4K,29062,Cu-62,0,gs,0.03122388817503840198855440864,0.031223888175038401988554408639999999999999999999999999999999999999999999999999998,0.000000000000000000000000000000000000000000000000000000000000000000000000000000064053521739130434782608695658974948885595463137996219282385632311936302983479905,0.00035889591789136679258193946651575639813199959785850655027402262520369648181987658,46,46,PASS
n,ColdPlate_4K,ColdPlate_4K,29064,Cu-64,0,gs,1.837457935696170490439041807,1.8374579356961704904390418069999999999999999999999999999999999999999999999999923,0.0000000000000000000000000000000000000000000000000000000000000000000000000000041905721216320782608083053181892639418577375820862222395063729153086735384722521,0.021120244497469350445901940572844402942484996570091285112146462807750588611324969,2707,2707,PASS
n,ColdPlate_4K,ColdPlate_4K,29066,Cu-66,0,gs,0.4466373569385927936623652367,0.44663735693859279366236523669999999999999999999999999999999999999999999999999752,0.0000000000000000000000000000000000000000000000000000000000000000000000000000055526031610942249240121580544684025106549828623164974455257213572479089660837607,0.0051337720428808554243242645435384798497416321818923954212788320005536873935278934,658,658,PASS
n,ColdPlate_60K,ColdPlate_60K,9017,F-17,0,gs,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,0.0000078020851715514520126508579686833617030783757221455471215299502206722687553040389,1,1,PASS
n,ColdPlate_60K,ColdPlate_60K,9020,F-20,0,gs,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,0.0000078020851715514520126508579686833617030783757221455471215299502206722687553040389,1,1,PASS
